# Industry: Media buying agencies and media representatives
# Series ID: CES6054184001
# Parent series: Advertising, public relations, and related services (CES6054180001)
# Generated: 2026-03-06
# Denominator options:
#   opt1: Level 4 parent (default) = Professional, scientific, and technical services
#   opt2: Level 3 parent = Professional, scientific, and technical services
#   opt3: Level 2 parent = Professional and business services
#   opt4: Goods/Service-providing total = Service-providing
#   opt5: Total private / Total government = Total private
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,hp_cf_log_share_opt1,predicted_share_hp_opt1,resid_log_share_hp_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,hp_cf_log_share_opt2,predicted_share_hp_opt2,resid_log_share_hp_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,hp_cf_log_share_opt3,predicted_share_hp_opt3,resid_log_share_hp_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,hp_cf_log_share_opt4,predicted_share_hp_opt4,resid_log_share_hp_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5,hp_cf_log_share_opt5,predicted_share_hp_opt5,resid_log_share_hp_opt5
2000-01,44.1,3.7864597824528,,,,0.0067073263471687785,6574.9,-5.00455486535203,,,,,,,,,0.0067073263471687785,6574.9,-5.00455486535203,,,,,,,,,0.0026746724890829693,16488.0,-5.923928340117494,,,,,,,,,0.000414543813803087,106382.0,-7.788331886193196,,,,,,,,,0.0003993118435349511,110440.0,-7.825767883591291,,,,,,,,
2000-02,44.2,3.7887247890836524,,,,0.00669453532048952,6602.4,-5.006463709194822,,,,,,,,,0.00669453532048952,6602.4,-5.006463709194822,,,,,,,,,0.002674735249621785,16525.0,-5.923904875636235,,,,,,,,,0.0004149767162385459,106512.0,-7.7872881447568325,,,,,,,,,0.0003999239963445861,110521.0,-7.82423603804885,,,,,,,,
2000-03,44.4,3.7932394694381792,,,,0.006706948640483383,6620.0,-5.0046111794928745,,,,,,,,,0.006706948640483383,6620.0,-5.0046111794928745,,,,,,,,,0.0026748599313211638,16599.0,-5.92385826212804,,,,,,,,,0.00041534921139778103,106898.0,-7.78639091832604,,,,,,,,,0.000400465405741808,110871.0,-7.822883172860014,,,,,,,,
2000-04,44.3,3.7909846770510898,,,,0.006666666666666666,6645.0,-5.0106352940962555,,,,,,,,,0.006666666666666666,6645.0,-5.0106352940962555,,,,,,,,,0.0026555568876633494,16682.0,-5.931100895750467,,,,,,,,,0.0004132655441018704,107195.0,-7.791420207688942,,,,,,,,,0.0003988044867755352,111082.0,-7.827039269248969,,,,,,,,
2000-05,44.7,3.7999735016195233,,,,0.006698736681203076,6672.9,-5.0058363254082705,,,,,,,,,0.006698736681203076,6672.9,-5.0058363254082705,,,,,,,,,0.002685168498828618,16647.0,-5.920011797374488,,,,,,,,,0.00041597260350459246,107459.0,-7.78489115683179,,,,,,,,,0.000402855134375169,110958.0,-7.816933528693409,,,,,,,,
2000-06,44.5,3.7954891891721947,,,,0.006620250528132345,6721.8,-5.017622065620538,,,,,,,,,0.006620250528132345,6721.8,-5.017622065620538,,,,,,,,,0.0026621201244316824,16716.0,-5.928632434395611,,,,,,,,,0.0004143659270157273,107393.0,-7.788761092851847,,,,,,,,,0.0004002662445132043,111176.0,-7.823380620994223,,,,,,,,
2000-07,44.3,3.7909846770510898,,,,0.006564129919393077,6748.8,-5.0261353132333655,,,,,,,,,0.006564129919393077,6748.8,-5.0261353132333655,,,,,,,,,0.002643040391384762,16761.0,-5.935825361076168,,,,,,,,,0.00041205085991200896,107511.0,-7.794363769845255,,,,,,,,,0.00039780533579978624,111361.0,-7.829547778361896,,,,,,,,
2000-08,43.9,3.7819143200811256,,,,0.006474162340726758,6780.8,-5.039936047992854,,,,,,,,,0.006474162340726758,6780.8,-5.039936047992854,,,,,,,,,0.0026141844816292502,16793.0,-5.946803091813882,,,,,,,,,0.0004081784455746576,107551.0,-7.803806112572454,,,,,,,,,0.0003940860166790847,111397.0,-7.83894135604953,,,,,,,,
2000-09,43.9,3.7819143200811256,,,,0.006441105698691238,6815.6,-5.0450550612599585,,,,,,,,,0.006441105698691238,6815.6,-5.0450550612599585,,,,,,,,,0.002604568377336102,16855.0,-5.950488307587036,,,,,,,,,0.00040762888129549843,107696.0,-7.805153402169369,,,,,,,,,0.0003933621261267719,111602.0,-7.840779929834594,,,,,,,,
2000-10,43.7,3.7773481021015445,,,,0.006387208044666608,6841.8,-5.053458031789823,,,,,,,,,0.006387208044666608,6841.8,-5.053458031789823,,,,,,,,,0.0025907042921508184,16868.0,-5.955825512764906,,,,,,,,,0.0004057039939097982,107714.0,-7.809886743309823,,,,,,,,,0.0003915454846831349,111609.0,-7.845408868737447,,,,,,,,
