# Industry: Drywall and insulation contractors
# Series ID: CES2023831001
# Parent series: Specialty trade contractors (CES2023800001)
# Generated: 2026-05-28
# Denominator options:
#   opt1: Level 4 parent (default) = Specialty trade contractors
#   opt2: Level 3 parent = Goods-producing
#   opt3: Level 2 parent = Construction
#   opt4: Goods/Service-providing total = Goods-producing
#   opt5: Total private / Total government = Total private
#   opt6: Total nonfarm = Total nonfarm
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,hp_cf_log_share_opt1,predicted_share_hp_opt1,resid_log_share_hp_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,hp_cf_log_share_opt2,predicted_share_hp_opt2,resid_log_share_hp_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,hp_cf_log_share_opt3,predicted_share_hp_opt3,resid_log_share_hp_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,hp_cf_log_share_opt4,predicted_share_hp_opt4,resid_log_share_hp_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5,hp_cf_log_share_opt5,predicted_share_hp_opt5,resid_log_share_hp_opt5,share_opt6,denom_employment_opt6,log_share_opt6,trend_log_share_opt6,predicted_share_opt6,resid_log_share_opt6,trend_raw_share_opt6,resid_raw_pct_dev_opt6,hp_cf_log_share_opt6,predicted_share_hp_opt6,resid_log_share_hp_opt6
2000-01,313.1,5.74652262833236,,,,0.07480051603038845,4185.8,-2.5929304952235173,,,,,,,,,0.012712655812253847,24629.0,-4.365157261064765,,,,,,,,,0.04637144549763034,6752.0,-3.0710714079434327,,,,,,,,,0.012712655812253847,24629.0,-4.365157261064765,,,,,,,,,0.002835023542194857,110440.0,-5.865705037711731,,,,,,,,,0.0023898756592957847,131011.0,-6.036513939791339,,,,,,,,
2000-02,313.4,5.74748032992192,,,,0.07515587529976019,4170.0,-2.5881909848709266,,,,,,,,,0.012735695708712613,24608.0,-4.36334654238345,,,,,,,,,0.04656760772659732,6730.0,-3.066850092716853,,,,,,,,,0.012735695708712613,24608.0,-4.36334654238345,,,,,,,,,0.002835660191275866,110521.0,-5.865480497210582,,,,,,,,,0.0023901769371568026,131120.0,-6.036387883495791,,,,,,,,
2000-03,312.3,5.7439642642890325,,,,0.07395566922421143,4222.8,-2.604289429826507,,,,,,,,,0.01264065409212337,24706.0,-4.3708371438077265,,,,,,,,,0.04585229775363383,6811.0,-3.0823299669522854,,,,,,,,,0.01264065409212337,24706.0,-4.3708371438077265,,,,,,,,,0.0028167870768731227,110871.0,-5.872158378009161,,,,,,,,,0.0023730281754353972,131604.0,-6.043588428259176,,,,,,,,
2000-04,312.6,5.744924417987376,,,,0.07414962759144172,4215.8,-2.601670232778418,,,,,,,,,0.01266150917412613,24689.0,-4.369188661303989,,,,,,,,,0.04601118634088902,6794.0,-3.078870730733153,,,,,,,,,0.01266150917412613,24689.0,-4.369188661303989,,,,,,,,,0.0028141373039736414,111082.0,-5.873099528312682,,,,,,,,,0.002370264778138364,131884.0,-6.044753609341907,,,,,,,,
2000-05,313.4,5.74748032992192,,,,0.07464037344003048,4198.8,-2.595073719239722,,,,,,,,,0.012716059401119856,24646.0,-4.364889564576148,,,,,,,,,0.046292466765140323,6770.0,-3.0727760359844,,,,,,,,,0.012716059401119856,24646.0,-4.364889564576148,,,,,,,,,0.002824492150182952,110958.0,-5.869426700391011,,,,,,,,,0.0023723553234169786,132105.0,-6.0438720099857495,,,,,,,,
2000-06,315.8,5.7551091018215415,,,,0.07511000118920205,4204.5,-2.588801557451411,,,,,,,,,0.012800972841507904,24670.0,-4.35823410770186,,,,,,,,,0.046591915019179704,6778.0,-3.066328250345455,,,,,,,,,0.012800972841507904,24670.0,-4.35823410770186,,,,,,,,,0.0028405411239835936,111176.0,-5.863760708344876,,,,,,,,,0.0023912829482898314,132063.0,-6.035925258615837,,,,,,,,
2000-07,312.7,5.745244264463795,,,,0.07419974847542889,4214.3,-2.6009945186335655,,,,,,,,,0.012651211716632277,24717.0,-4.370002280519905,,,,,,,,,0.046025905210479834,6794.0,-3.0785508842567335,,,,,,,,,0.012651211716632277,24717.0,-4.370002280519905,,,,,,,,,0.0028079848420901393,111361.0,-5.875288190949189,,,,,,,,,0.002364854645007109,132228.0,-6.047038719811982,,,,,,,,
2000-08,308.6,5.73204593992906,,,,0.07310717331564485,4221.2,-2.6158287868678745,,,,,,,,,0.01250253210711826,24683.0,-4.381824086618663,,,,,,,,,0.04540906415538552,6796.0,-3.092043542862762,,,,,,,,,0.01250253210711826,24683.0,-4.381824086618663,,,,,,,,,0.002770272089912655,111397.0,-5.888809736201595,,,,,,,,,0.0023337417003191315,132234.0,-6.060282419485686,,,,,,,,
2000-09,311.4,5.741078259399898,,,,0.07353357891754037,4234.8,-2.610013121069327,,,,,,,,,0.012637474128485045,24641.0,-4.371088741839618,,,,,,,,,0.04574702512119876,6807.0,-3.0846285140480534,,,,,,,,,0.012637474128485045,24641.0,-4.371088741839618,,,,,,,,,0.002790272575760291,111602.0,-5.881615990515821,,,,,,,,,0.0023530834158247502,132337.0,-6.05202871902603,,,,,,,,
2000-10,314.3,5.750347943803522,,,,0.07408018478798879,4242.7,-2.6026071942090305,,,,,,,,,0.012756717266011852,24638.0,-4.361697301718397,,,,,,,,,0.046125623715879076,6814.0,-3.07638665441739,,,,,,,,,0.012756717266011852,24638.0,-4.361697301718397,,,,,,,,,0.0028160811404098238,111609.0,-5.87240902703547,,,,,,,,,0.0023747279980657642,132352.0,-6.042872375184469,,,,,,,,
2000-11,315.3,5.7535245665510155,,,,0.07411150808574653,4254.4,-2.60218445393774,,,,,,,,,0.01280458089668616,24624.0,-4.3579522895276455,,,,,,,,,0.04625201701628282,6817.0,-3.07365020481177,,,,,,,,,0.01280458089668616,24624.0,-4.3579522895276455,,,,,,,,,0.0028203155747969517,111796.0,-5.8709064943367535,,,,,,,,,0.0023786173390868766,132556.0,-6.041235910079067,,,,,,,,
2000-12,315.6,5.75447558897172,,,,0.07436906473124869,4243.7,-2.5987152202334776,,,,,,,,,0.012842842028159844,24574.0,-4.354968663455797,,,,,,,,,0.046466431095406366,6792.0,-3.069025139019464,,,,,,,,,0.012842842028159844,24574.0,-4.354968663455797,,,,,,,,,0.002820072914432769,111912.0,-5.870992538184547,,,,,,,,,0.0023780101871665816,132716.0,-6.0414911968006955,,,,,,,,
2001-01,316.5,5.757323241584231,,,,0.07389162561576354,4283.3,-2.6051557779395775,,,,,,,,,0.012899938862848992,24535.0,-4.350532706939773,,,,,,,,,0.04638042203985932,6824.0,-3.070877847587284,,,,,,,,,0.012899938862848992,24535.0,-4.350532706939773,,,,,,,,,0.0028292273036078235,111868.0,-5.86775164220295,,,,,,,,,0.0023850252066645065,132703.0,-6.038545585865604,,,,,,,,
2001-02,318.9,5.764877574016012,,,,0.07426123000256153,4294.3,-2.6001662669100805,,,,,,,,,0.013028025165454694,24478.0,-4.340652459926272,,,,,,,,,0.04661599181406227,6841.0,-3.065811624744986,,,,,,,,,0.013028025165454694,24478.0,-4.340652459926272,,,,,,,,,0.002850324448973025,111882.0,-5.860322449436136,,,,,,,,,0.002401572431243787,132788.0,-6.0316315764798345,,,,,,,,
2001-03,320.0,5.768320995793772,,,,0.07416334476684898,4314.8,-2.6014852567075017,,,,,,,,,0.013109381401065138,24410.0,-4.334427167593233,,,,,,,,,0.046633634508889535,6862.0,-3.065433227624623,,,,,,,,,0.013109381401065138,24410.0,-4.334427167593233,,,,,,,,,0.002862100423948625,111806.0,-5.856199509732297,,,,,,,,,0.0024105279809568288,132751.0,-6.027909476238726,,,,,,,,
2001-04,320.7,5.770506106699109,,,,0.07451208178438662,4304.0,-2.596793995142511,,,,,,,,,0.013222016079158936,24255.0,-4.325871953980208,,,,,,,,,0.04685856224430158,6844.0,-3.060621528312975,,,,,,,,,0.013222016079158936,24255.0,-4.325871953980208,,,,,,,,,0.0028771105090341447,111466.0,-5.850968783946335,,,,,,,,,0.00242114481571517,132458.0,-6.023514786328091,,,,,,,,
2001-05,321.3,5.772375266121813,,,,0.07461508093170154,4306.1,-2.595412634942033,,,,,,,,,0.013322000165851233,24118.0,-4.318338462541725,,,,,,,,,0.046911957950065704,6849.0,-3.0594826690760923,,,,,,,,,0.013322000165851233,24118.0,-4.318338462541725,,,,,,,,,0.0028847448800940934,111379.0,-5.848318812708961,,,,,,,,,0.002426590538336052,132408.0,-6.021268077498564,,,,,,,,
2001-06,322.5,5.776103136235827,,,,0.07501046657673165,4299.4,-2.590127620826208,,,,,,,,,0.013458248132537662,23963.0,-4.308163116836741,,,,,,,,,0.047149122807017545,6840.0,-3.054439874380769,,,,,,,,,0.013458248132537662,23963.0,-4.308163116836741,,,,,,,,,0.0029011451652078478,111163.0,-5.842649735381665,,,,,,,,,0.002437641723356009,132300.0,-6.01672421386722,,,,,,,,
2001-07,322.5,5.776103136235827,,,,0.07513104251601631,4292.5,-2.5885214565358035,,,,,,,,,0.013529954690384293,23836.0,-4.302849185631042,,,,,,,,,0.04711468224981739,6845.0,-3.055170601486722,,,,,,,,,0.013529954690384293,23836.0,-4.302849185631042,,,,,,,,,0.0029057457179669692,110987.0,-5.841065220082782,,,,,,,,,0.0024400024210876736,132172.0,-6.015756247428472,,,,,,,,
2001-08,322.8,5.777032936395794,,,,0.0753501400560224,4284.0,-2.5856094951718456,,,,,,,,,0.01363866824404259,23668.0,-4.294846267400791,,,,,,,,,0.047282847517211075,6827.0,-3.0516076810224866,,,,,,,,,0.01363866824404259,23668.0,-4.294846267400791,,,,,,,,,0.002913278521339675,110803.0,-5.838476192345258,,,,,,,,,0.0024450655577521758,132021.0,-6.013683343428188,,,,,,,,
2001-09,321.9,5.774240938304763,,,,0.07532467532467532,4273.5,-2.58594750430131,,,,,,,,,0.013677501593371574,23535.0,-4.29200301553048,,,,,,,,,0.04724790841039189,6813.0,-3.052346892468906,,,,,,,,,0.013677501593371574,23535.0,-4.29200301553048,,,,,,,,,0.002912568652111363,110521.0,-5.8387198888277405,,,,,,,,,0.0024430226998474534,131763.0,-6.014519194957867,,,,,,,,
2001-10,320.5,5.7698822763607245,,,,0.07514830359445708,4264.9,-2.5882917366313265,,,,,,,,,0.013708884041233585,23379.0,-4.289711186150946,,,,,,,,,0.04710464432686655,6804.0,-3.0553836771550276,,,,,,,,,0.013708884041233585,23379.0,-4.289711186150946,,,,,,,,,0.002908955589642121,110177.0,-5.839961166123207,,,,,,,,,0.0024381523293673735,131452.0,-6.016514768592169,,,,,,,,
2001-11,317.1,5.759217181544302,,,,0.07466271102634739,4247.1,-2.5947744945242595,,,,,,,,,0.013662803222887673,23209.0,-4.293078231918793,,,,,,,,,0.04674233490566038,6784.0,-3.063104995927437,,,,,,,,,0.013662803222887673,23209.0,-4.293078231918793,,,,,,,,,0.002887504780637054,109818.0,-5.847362547503716,,,,,,,,,0.0024179527847251877,131144.0,-6.024834053561991,,,,,,,,
2001-12,317.7,5.761107541275471,,,,0.07482512541510634,4245.9,-2.5926015491324326,,,,,,,,,0.013756819953234606,23094.0,-4.28622058123633,,,,,,,,,0.04682387619749447,6785.0,-3.0613620309934992,,,,,,,,,0.013756819953234606,23094.0,-4.28622058123633,,,,,,,,,0.002897982267303973,109628.0,-5.8437405540450955,,,,,,,,,0.002425505599963354,130983.0,-6.021715281494468,,,,,,,,
2002-01,317.4,5.760162808092309,,,,0.0748549596717136,4240.2,-2.592202908832555,,,,,,,,,0.013822235770587466,22963.0,-4.281476695826561,,,,,,,,,0.04684870848708487,6775.0,-3.060831837655593,,,,,,,,,0.013822235770587466,22963.0,-4.281476695826561,,,,,,,,,0.002899106702471639,109482.0,-5.843352623072281,,,,,,,,,0.002425511428331257,130859.0,-6.021712878547676,,,,,,,,
2002-02,317.9,5.761736867916757,,,,0.0751092734790313,4232.5,-2.5888112460905335,,,,,,,,,0.013894230769230768,22880.0,-4.276281577576977,,,,,,,,,0.04698492462311558,6766.0,-3.0579284814238967,,,,,,,,,0.013894230769230768,22880.0,-4.276281577576977,,,,,,,,,0.0029072585439015243,109347.0,-5.8405447229695655,,,,,,,,,0.0024315993177141896,130737.0,-6.019206082681048,,,,,,,,
2002-03,319.8,5.767695800399854,,,,0.07558496809264949,4231.0,-2.582497850320214,,,,,,,,,0.014034317812787994,22787.0,-4.266249676492252,,,,,,,,,0.04734270910436714,6755.0,-3.0503424499944454,,,,,,,,,0.014034317812787994,22787.0,-4.266249676492252,,,,,,,,,0.002926132984417747,109291.0,-5.8340735281969796,,,,,,,,,0.002446412998577133,130722.0,-6.013132409454535,,,,,,,,
2002-04,319.4,5.766444235780912,,,,0.0759553875056479,4205.1,-2.57760911755621,,,,,,,,,0.014077306183613204,22689.0,-4.263191268743228,,,,,,,,,0.04760059612518629,6710.0,-3.0449099941848154,,,,,,,,,0.014077306183613204,22689.0,-4.263191268743228,,,,,,,,,0.0029256317954072892,109173.0,-5.834244823192777,,,,,,,,,0.0024453359465915355,130616.0,-6.0135727640250884,,,,,,,,
2002-05,319.1,5.765504533284198,,,,0.07617206149145422,4189.2,-2.574760530614793,,,,,,,,,0.014115721489869948,22606.0,-4.260466103466478,,,,,,,,,0.047740873728306404,6684.0,-3.0419673564310865,,,,,,,,,0.014115721489869948,22606.0,-4.260466103466478,,,,,,,,,0.002924357117982368,109118.0,-5.834680611179375,,,,,,,,,0.0024427399105885236,130632.0,-6.0146349554979475,,,,,,,,
2002-06,321.0,5.771441123130016,,,,0.0764413116471793,4199.3,-2.5712320005843448,,,,,,,,,0.014218009478672985,22577.0,-4.253245844807957,,,,,,,,,0.047903298015221606,6701.0,-3.038570924843155,,,,,,,,,0.014218009478672985,22577.0,-4.253245844807957,,,,,,,,,0.0029415807560137456,109125.0,-5.828808170011888,,,,,,,,,0.002456494788557785,130674.0,-6.009019827848648,,,,,,,,
2002-07,315.8,5.7551091018215415,,,,0.07531241056949348,4193.2,-2.586110342756876,,,,,,,,,0.014022467918831313,22521.0,-4.26709438441957,,,,,,,,,0.047218899521531105,6688.0,-3.0529610529429956,,,,,,,,,0.014022467918831313,22521.0,-4.26709438441957,,,,,,,,,0.002896184886280264,109040.0,-5.844360964548873,,,,,,,,,0.00241836672180359,130584.0,-6.024662875012329,,,,,,,,
2002-08,313.7,5.748437115196633,,,,0.07465492622560685,4202.0,-2.5948787662083133,,,,,,,,,0.013974518888096935,22448.0,-4.27051968714561,,,,,,,,,0.04681390837188479,6701.0,-3.0615749327765385,,,,,,,,,0.013974518888096935,22448.0,-4.27051968714561,,,,,,,,,0.002878192894891368,108992.0,-5.850592648825728,,,,,,,,,0.002402340309845996,130581.0,-6.0313118876552725,,,,,,,,
