# Industry: Savings institutions and other depository credit intermediation
# Series ID: CES5552218001
# Parent series: Credit intermediation and related activities (CES5552200001)
# Generated: 2026-03-05
# Denominator options:
#   opt1: Level 4 parent (default) = Credit intermediation and related activities
#   opt2: Level 3 parent = Finance and insurance
#   opt3: Level 2 parent = Financial activities
#   opt4: Goods/Service-providing total = Service-providing
#   opt5: Total private / Total government = Total private
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,hp_cf_log_share_opt1,predicted_share_hp_opt1,resid_log_share_hp_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,hp_cf_log_share_opt2,predicted_share_hp_opt2,resid_log_share_hp_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,hp_cf_log_share_opt3,predicted_share_hp_opt3,resid_log_share_hp_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,hp_cf_log_share_opt4,predicted_share_hp_opt4,resid_log_share_hp_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5,hp_cf_log_share_opt5,predicted_share_hp_opt5,resid_log_share_hp_opt5
2000-01,204.5,5.320567975482857,,,,0.07953794095912256,2571.1,-2.5315211263980784,,,,,,,,,0.035435799688095654,5771.0,-3.34003267922811,,,,,,,,,0.02632256403655554,7769.0,-3.6373287594675645,,,,,,,,,0.001922317685322705,106382.0,-6.254223693163139,,,,,,,,,0.0018516841724013039,110440.0,-6.291659690561234,,,,,,,,
2000-02,203.9,5.31762967758041,,,,0.07946839192454595,2565.8,-2.5323959222348305,,,,,,,,,0.03533795493934142,5770.0,-3.3427976819217355,,,,,,,,,0.026238579333419124,7771.0,-3.6405244576288327,,,,,,,,,0.001914338290521256,106512.0,-6.258383256260076,,,,,,,,,0.0018448982546303417,110521.0,-6.295331149552093,,,,,,,,
2000-03,203.0,5.313205979041787,,,,0.07940543712106396,2556.5,-2.5331884354782663,,,,,,,,,0.03522654311347112,5762.7,-3.3459554148191883,,,,,,,,,0.026136217329728338,7767.0,-3.64443328937786,,,,,,,,,0.001899006529588954,106898.0,-6.266424408722432,,,,,,,,,0.0018309566974231313,110871.0,-6.302916663256406,,,,,,,,
2000-04,200.6,5.301312875527835,,,,0.07869752844252648,2549.0,-2.5421435288482805,,,,,,,,,0.03483969571711417,5757.8,-3.3569978607583,,,,,,,,,0.025837197320968574,7764.0,-3.6559400687610655,,,,,,,,,0.0018713559401091469,107195.0,-6.2810920092121965,,,,,,,,,0.0018058731387623557,111082.0,-6.316711070772223,,,,,,,,
2000-05,201.8,5.307277107919509,,,,0.07919937205651492,2548.0,-2.535786908772545,,,,,,,,,0.03506516072980018,5755.0,-3.3505472132364744,,,,,,,,,0.025998454006699305,7762.0,-3.649718204009343,,,,,,,,,0.0018779255343898604,107459.0,-6.277587550531805,,,,,,,,,0.0018187061771120605,110958.0,-6.309629922393423,,,,,,,,
2000-06,201.2,5.304299438225584,,,,0.07915961757878585,2541.7,-2.536288989250019,,,,,,,,,0.03493965442389511,5758.5,-3.354132864883378,,,,,,,,,0.025914477073673364,7764.0,-3.6529535060633167,,,,,,,,,0.0018734926857430186,107393.0,-6.279950843798458,,,,,,,,,0.0018097431100237461,111176.0,-6.3145703719408335,,,,,,,,
2000-07,199.9,5.297817241506355,,,,0.07869459097708843,2540.2,-2.5421808555638647,,,,,,,,,0.03470666875010851,5759.7,-3.360823427493865,,,,,,,,,0.02574040690187999,7766.0,-3.6596932687852584,,,,,,,,,0.0018593446252011423,107511.0,-6.28753120538999,,,,,,,,,0.0017950629035299612,111361.0,-6.322715213906631,,,,,,,,
2000-08,200.2,5.29931686688112,,,,0.07867950481430536,2544.5,-2.5423725791477674,,,,,,,,,0.034684684684684684,5772.0,-3.361457053012641,,,,,,,,,0.02574257425742574,7777.0,-3.659609071813823,,,,,,,,,0.0018614424784520831,107551.0,-6.28640356577246,,,,,,,,,0.0017971758664955069,111397.0,-6.321538809249535,,,,,,,,
2000-09,200.8,5.302309387817574,,,,0.07884713550869754,2546.7,-2.5402442945944577,,,,,,,,,0.0347128582788784,5784.6,-3.3606451050808155,,,,,,,,,0.025753494933948955,7797.0,-3.659184935492026,,,,,,,,,0.001864507502599911,107696.0,-6.2847583344329205,,,,,,,,,0.0017992509094819091,111602.0,-6.320384862098145,,,,,,,,
2000-10,201.0,5.303304908059076,,,,0.07899390842994694,2544.5,-2.5383845379698116,,,,,,,,,0.034744429655494284,5785.1,-3.3597360175040003,,,,,,,,,0.025739531310026893,7809.0,-3.659727285603599,,,,,,,,,0.001866052695099987,107714.0,-6.283929937352292,,,,,,,,,0.0018009300325242587,111609.0,-6.3194520627799164,,,,,,,,
2000-11,201.8,5.307277107919509,,,,0.07930207883051048,2544.7,-2.5344909359244,,,,,,,,,0.03482432525712708,5794.8,-3.3574391347479877,,,,,,,,,0.02579573053815672,7823.0,-3.657546283765572,,,,,,,,,0.0018696957343512584,107932.0,-6.281979570257242,,,,,,,,,0.0018050735267809224,111796.0,-6.31715395296826,,,,,,,,
2000-12,203.2,5.314190715704327,,,,0.07973943413255895,2548.3,-2.5289910334604415,,,,,,,,,0.035010337698139216,5804.0,-3.3521118982997518,,,,,,,,,0.025924980862464912,7838.0,-3.65254826305525,,,,,,,,,0.001879010930073422,108142.0,-6.277009741604757,,,,,,,,,0.001815712345414254,111912.0,-6.31127741145194,,,,,,,,
2001-01,203.5,5.31566600488265,,,,0.07983836164620031,2548.9,-2.527751167652899,,,,,,,,,0.03503908536795344,5807.8,-3.351291115767367,,,,,,,,,0.02594008922880816,7845.0,-3.651965660284483,,,,,,,,,0.0018813327416611198,108168.0,-6.275774848155944,,,,,,,,,0.0018191082347051883,111868.0,-6.309408878904531,,,,,,,,
2001-02,204.0,5.318119993844216,,,,0.0796408354479797,2561.5,-2.5302283095350404,,,,,,,,,0.035023864299694396,5824.6,-3.351725612703928,,,,,,,,,0.02592780884595831,7868.0,-3.6524391856647336,,,,,,,,,0.0018834825962515003,108310.0,-6.2746327709855665,,,,,,,,,0.0018233496004719258,111882.0,-6.307080029607932,,,,,,,,
2001-03,204.7,5.321545492667243,,,,0.0796312145024508,2570.6,-2.5303491210087876,,,,,,,,,0.035056772447808734,5839.1,-3.350786461689885,,,,,,,,,0.025960684844641722,7885.0,-3.651172006729895,,,,,,,,,0.001889404749817705,108341.0,-6.271493446703267,,,,,,,,,0.0018308498649446362,111806.0,-6.302975012858826,,,,,,,,
