date,awp_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,395992.0,59588792.0,,,,,
2006-04,398055.0,60165767.0,,,,,
2006-05,387535.0,59965999.0,,,,,
2006-06,390861.0,60633810.0,,,,,
2006-07,390460.0,60700830.0,,,,,
2006-08,389964.0,60919160.0,,,,,
2006-09,380348.0,61411784.0,,,,,
2006-10,385194.0,61303179.0,,,,,
2006-11,393129.0,61901418.0,,,,,
2006-12,395535.0,62272181.0,,,,,
2007-01,396024.0,62297363.0,,,,,
2007-02,390026.0,62679947.0,,,,,
2007-03,389424.0,63126074.0,-0.01658619366047799,0.059361532282782306,-0.04456816661991726,-0.0759477259432603,0.027981972959439272
2007-04,398892.0,63141695.0,0.002102724497870897,0.04946214680517577,-0.02382652313541265,-0.047359422307304874,0.025929247633283546
2007-05,400530.0,63593502.0,0.033532455133084754,0.06049266351753766,0.006433597706358554,-0.026960208384452906,0.0270988574267262
2007-06,407104.0,64203200.0,0.04155697293922903,0.05886798141169094,0.014629321799486728,-0.017311008472461906,0.026927651139742305
2007-07,399383.0,63986575.0,0.022852532909901142,0.054130149455946484,-0.0003263729550569798,-0.03127761654604534,0.023178905864958122
2007-08,397088.0,64189493.0,0.01826835297617216,0.05368315978092935,-0.0007061318128366231,-0.03541480680475719,0.01897448478900878
2007-09,402872.0,64384570.0,0.05921945166005868,0.048407419657439034,0.030881187360255993,0.010812032002619647,0.028338264299802688
2007-10,401020.0,64606967.0,0.041085790536716564,0.053892604819074715,0.004978806881441714,-0.01280681428235815,0.03610698365527485
2007-11,408747.0,64814358.0,0.03972741771784834,0.04705772652897871,-0.004005255549478413,-0.007330308811130372,0.04373267326732675
2007-12,406763.0,64979079.0,0.028386868418724006,0.043468816356375894,-0.012701265505451271,-0.015081947937651888,0.04108813392417528
2008-01,396177.0,65144216.0,0.0003863402218047391,0.045697809070987486,-0.04256061632985496,-0.045311468849182746,0.0429469565516597
2008-02,391851.0,65333623.0,0.004679175234471548,0.04233692156759482,-0.03675041747164821,-0.03765774633312327,0.041429592706119754
2008-03,397722.0,65540979.0,0.02130839393565882,0.03825526992221946,-0.018440641565685614,-0.016946875986560642,0.03974903550134443
2008-04,393820.0,65636237.0,-0.01271522116262046,0.03950704839330018,-0.05175283092250862,-0.05222226955592064,0.03903760975988816
2008-05,392353.0,65753530.0,-0.02041544952937358,0.03396617472017817,-0.061299587760613464,-0.054381624249551744,0.04088413823123989
