date,ahe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,24.14,19.72,,,,,
2006-04,24.98,19.83,,,,,
2006-05,25.21,19.81,,,,,
2006-06,25.42,19.89,,,,,
2006-07,25.31,19.94,,,,,
2006-08,24.85,19.98,,,,,
2006-09,25.24,20.06,,,,,
2006-10,25.93,20.06,,,,,
2006-11,25.23,20.14,,,,,
2006-12,25.23,20.22,,,,,
2007-01,24.95,20.25,,,,,
2007-02,23.69,20.34,,,,,
2007-03,24.66,20.39,0.021541010770505367,0.03397565922920901,-0.006440962188933905,-0.012434648458703644,0.027981972959439272
2007-04,24.11,20.44,-0.0348278622898319,0.030761472516389464,-0.06075710992311545,-0.06558933480622137,0.025929247633283546
2007-05,23.75,20.49,-0.057913526378421294,0.0343260979303382,-0.0850123838051475,-0.0922396243087595,0.0270988574267262
2007-06,23.64,20.61,-0.07002360346184111,0.036199095022624375,-0.09695125460158341,-0.10622269848446549,0.026927651139742305
2007-07,23.65,20.59,-0.06558672461477677,0.03259779338014035,-0.08876563047973489,-0.09818451799491712,0.023178905864958122
2007-08,23.37,20.65,-0.059557344064386335,0.03353353353353344,-0.07853182885339512,-0.09309087759791977,0.01897448478900878
2007-09,23.18,20.69,-0.08161648177496034,0.031405782652043995,-0.10995474607476302,-0.11302226442700433,0.028338264299802688
2007-10,22.7,20.74,-0.12456613960663326,0.03389830508474575,-0.1606731232619081,-0.15846444469137902,0.03610698365527485
2007-11,22.87,20.78,-0.09353943717796272,0.03177755710029794,-0.13727211044528947,-0.12531699427826065,0.04373267326732675
2007-12,22.81,20.81,-0.0959175584621483,0.029179030662710184,-0.1370056923863236,-0.1250965891248585,0.04108813392417528
2008-01,22.96,20.86,-0.0797595190380761,0.03012345679012343,-0.1227064755897358,-0.10988297582819953,0.0429469565516597
2008-02,22.78,20.93,-0.03841283241874209,0.029006882989183868,-0.07984242512486184,-0.06741971540792596,0.041429592706119754
2008-03,23.22,21.0,-0.05839416058394166,0.029916625796959265,-0.0981431960852861,-0.08831078638090092,0.03974903550134443
2008-04,23.62,21.05,-0.020323517212774717,0.02984344422700584,-0.05936112697266288,-0.050166961439780555,0.03903760975988816
2008-05,23.76,21.12,0.0004210526315790132,0.030746705710102615,-0.04046308559966087,-0.030325653078523602,0.04088413823123989
2008-06,23.48,21.15,-0.006768189509306266,0.026200873362445375,-0.056127850568784846,-0.03296906287175164,0.04935966105947858
2008-07,23.89,21.25,0.010147991543340465,0.0320543953375425,-0.0448271292400778,-0.021906403794202035,0.05497512078341826
2008-08,24.47,21.33,0.0470688917415489,0.032929782082324444,-0.00601127987936341,0.014139109659224457,0.05308017162091231
2008-09,24.61,21.37,0.06169111302847281,0.032866118898018354,0.012157914277112145,0.02882499413045446,0.04953319875136067
2008-10,24.65,21.38,0.0859030837004405,0.03085824493731922,0.04859250480087548,0.05504483876312129,0.037310578899565024
2008-11,24.88,21.46,0.08788806296458233,0.03272377285851779,0.07688888825841544,0.055164290106064544,0.010999174706166882
2008-12,24.91,21.56,0.09206488382288476,0.03604036520903412,0.09228716384842331,0.05602451861385064,-0.00022228002553854217
2009-01,25.23,21.56,0.09886759581881531,0.03355704697986574,0.10000345600903661,0.06531054883894957,-0.0011358601902212988
2009-02,24.1,21.57,0.057945566286215985,0.0305781175346393,0.05786093487950095,0.027367448751576685,8.463140671503516e-05
2009-03,24.92,21.64,0.07321274763135241,0.030476190476190504,0.07767753530797623,0.042736557155161906,-0.004464787676623829
2009-04,24.85,21.68,0.052074513124470805,0.029928741092636532,0.057837757368237826,0.022145772031834272,-0.005763244243767021
2009-05,25.16,21.72,0.058922558922558856,0.028409090909090808,0.06908017388111061,0.030513468013468048,-0.01015761495855176
2009-06,25.16,21.74,0.0715502555366269,0.027895981087470444,0.08384200171873606,0.043654274449156455,-0.01229174618210915
2009-07,25.24,21.79,0.056508999581414726,0.025411764705882314,0.07609660961903751,0.031097234875532412,-0.019587610037622785
2009-08,25.09,21.85,0.02533714752758484,0.02437880918893592,0.0401755031908525,0.000958338338648921,-0.01483835566326766
2009-09,25.41,21.89,0.03250711093051608,0.024333177351427215,0.04628653955938078,0.008173933579088865,-0.013779428628864701
2009-10,25.8,21.94,0.04665314401622727,0.02619270346117878,0.04889282695823063,0.02046044055504849,-0.0022396829420033566
