date,ahe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,38.54,19.72,,,,,
2006-04,38.64,19.83,,,,,
2006-05,38.62,19.81,,,,,
2006-06,38.66,19.89,,,,,
2006-07,38.48,19.94,,,,,
2006-08,38.05,19.98,,,,,
2006-09,38.06,20.06,,,,,
2006-10,37.66,20.06,,,,,
2006-11,37.76,20.14,,,,,
2006-12,37.46,20.22,,,,,
2007-01,36.64,20.25,,,,,
2007-02,37.36,20.34,,,,,
2007-03,37.05,20.39,-0.03866113129216404,0.03397565922920901,-0.0666431042516033,-0.07263679052137305,0.027981972959439272
2007-04,37.26,20.44,-0.03571428571428578,0.030761472516389464,-0.06164353334756933,-0.06647575823067525,0.025929247633283546
2007-05,37.43,20.49,-0.030813050233039818,0.0343260979303382,-0.05791190765976602,-0.06513914816337801,0.0270988574267262
2007-06,37.52,20.61,-0.029487842731505266,0.036199095022624375,-0.05641549387124757,-0.06568693775412965,0.026927651139742305
2007-07,37.71,20.59,-0.020010395010394907,0.03259779338014035,-0.043189300875353026,-0.05260818839053526,0.023178905864958122
2007-08,37.76,20.65,-0.0076215505913271794,0.03353353353353344,-0.02659603538033596,-0.041155084124860616,0.01897448478900878
2007-09,37.72,20.69,-0.008933263268523473,0.031405782652043995,-0.03727152756832616,-0.040339045920567466,0.028338264299802688
2007-10,37.8,20.74,0.0037174721189591232,0.03389830508474575,-0.032389511536315724,-0.030180832965786625,0.03610698365527485
2007-11,37.83,20.78,0.0018538135593220415,0.03177755710029794,-0.04187885970800471,-0.0299237435409759,0.04373267326732675
2007-12,37.87,20.81,0.010945008008542353,0.029179030662710184,-0.030143125915632923,-0.01823402265416783,0.04108813392417528
2008-01,38.3,20.86,0.0453056768558951,0.03012345679012343,0.0023587203042354024,0.015182220065771673,0.0429469565516597
2008-02,37.93,20.93,0.015256959314775168,0.029006882989183868,-0.026172633391344586,-0.0137499236744087,0.041429592706119754
2008-03,38.19,21.0,0.03076923076923079,0.029916625796959265,-0.008979804732113645,0.0008526049722715236,0.03974903550134443
2008-04,38.16,21.05,0.024154589371980638,0.02984344422700584,-0.014883020387907522,-0.0056888548550252035,0.03903760975988816
2008-05,38.07,21.12,0.01709858402351057,0.030746705710102615,-0.02378555420772932,-0.013648121686592046,0.04088413823123989
