date,ahe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,26.53,19.72,,,,,
2006-04,26.84,19.83,,,,,
2006-05,26.7,19.81,,,,,
2006-06,26.9,19.89,,,,,
2006-07,26.79,19.94,,,,,
2006-08,26.81,19.98,,,,,
2006-09,26.78,20.06,,,,,
2006-10,26.72,20.06,,,,,
2006-11,26.95,20.14,,,,,
2006-12,27.38,20.22,,,,,
2007-01,27.43,20.25,,,,,
2007-02,27.58,20.34,,,,,
2007-03,27.44,20.39,0.03430079155672824,0.03397565922920901,0.006318818597288965,0.00032513232751922583,0.027981972959439272
2007-04,27.4,20.44,0.020864381520119178,0.030761472516389464,-0.005064866113164368,-0.009897090996270286,0.025929247633283546
2007-05,27.44,20.49,0.02771535580524352,0.0343260979303382,0.0006164983785173217,-0.0066107421250946805,0.0270988574267262
2007-06,27.31,20.61,0.015241635687732348,0.036199095022624375,-0.011686015452009956,-0.02095745933489203,0.026927651139742305
2007-07,27.62,20.59,0.030981709593131835,0.03259779338014035,0.007802803728173713,-0.0016160837870085147,0.023178905864958122
2007-08,27.59,20.65,0.029093621782916867,0.03353353353353344,0.010119136993908085,-0.00443991175061657,0.01897448478900878
2007-09,27.78,20.69,0.037341299477221805,0.031405782652043995,0.009003035177419117,0.00593551682517781,0.028338264299802688
2007-10,27.84,20.74,0.0419161676646707,0.03389830508474575,0.005809184009395847,0.008017862579924949,0.03610698365527485
2007-11,27.84,20.78,0.033024118738404475,0.03177755710029794,-0.010708554528922276,0.001246561638106533,0.04373267326732675
2007-12,27.87,20.81,0.017896274653031483,0.029179030662710184,-0.023191859271143794,-0.0112827560096787,0.04108813392417528
2008-01,27.81,20.86,0.01385344513306595,0.03012345679012343,-0.02909351141859375,-0.01627001165705748,0.0429469565516597
2008-02,27.73,20.93,0.0054387237128354655,0.029006882989183868,-0.03599086899328429,-0.0235681592763484,0.041429592706119754
2008-03,27.79,21.0,0.012755102040816249,0.029916625796959265,-0.026993933460528183,-0.017161523756143014,0.03974903550134443
2008-04,27.98,21.05,0.021167883211678902,0.02984344422700584,-0.017869726548209258,-0.00867556101532694,0.03903760975988816
2008-05,27.97,21.12,0.019314868804664632,0.030746705710102615,-0.021569269426575256,-0.011431836905437982,0.04088413823123989
2008-06,28.47,21.15,0.042475283778835596,0.026200873362445375,-0.006884377280642985,0.01627441041639022,0.04935966105947858
2008-07,28.78,21.25,0.04199855177407676,0.0320543953375425,-0.0129765690093415,0.009944156436534263,0.05497512078341826
2008-08,28.35,21.33,0.027546212395795636,0.032929782082324444,-0.025533959225116674,-0.005383569686528807,0.05308017162091231
2008-09,28.32,21.37,0.019438444924406016,0.032866118898018354,-0.030094753826954652,-0.013427673973612338,0.04953319875136067
2008-10,28.28,21.38,0.015804597701149472,0.03085824493731922,-0.021505981198415552,-0.015053647236169747,0.037310578899565024
2008-11,28.27,21.46,0.015445402298850565,0.03272377285851779,0.004446227592683682,-0.017278370559667224,0.010999174706166882
2008-12,27.79,21.56,-0.002870470039469029,0.03604036520903412,-0.002648190013930487,-0.03891083524850315,-0.00022228002553854217
2009-01,27.26,21.56,-0.019777058612009967,0.03355704697986574,-0.018641198421788668,-0.05333410559187571,-0.0011358601902212988
2009-02,27.46,21.57,-0.009736747205192917,0.0305781175346393,-0.009821378611907952,-0.040314864739832215,8.463140671503516e-05
2009-03,27.26,21.64,-0.019071608492263317,0.030476190476190504,-0.01460682081563949,-0.04954779896845382,-0.004464787676623829
2009-04,26.93,21.68,-0.03752680486061475,0.029928741092636532,-0.03176356061684773,-0.06745554595325129,-0.005763244243767021
2009-05,26.89,21.72,-0.03861279942795847,0.028409090909090808,-0.02845518446940671,-0.06702189033704928,-0.01015761495855176
2009-06,26.31,21.74,-0.07586933614330875,0.027895981087470444,-0.0635775899611996,-0.1037653172307792,-0.01229174618210915
