date,ahe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,17.2,21.15,,,,,
2006-04,17.21,21.32,,,,,
2006-05,17.53,21.24,,,,,
2006-06,17.58,21.37,,,,,
2006-07,17.96,21.47,,,,,
2006-08,17.98,21.47,,,,,
2006-09,17.96,21.58,,,,,
2006-10,17.67,21.7,,,,,
2006-11,17.7,21.7,,,,,
2006-12,16.07,21.81,,,,,
2007-01,16.1,21.77,,,,,
2007-02,16.15,21.87,,,,,
2007-03,17.11,21.89,-0.005232558139534876,0.03498817966903083,-0.03321453109897415,-0.04022073780856571,0.027981972959439272
2007-04,17.37,22.01,0.009296920395119125,0.032363977485928765,-0.01663232723816442,-0.02306705709080964,0.025929247633283546
2007-05,17.94,22.07,0.023388476896748438,0.039077212806026454,-0.0037103805299777623,-0.015688735909278016,0.0270988574267262
2007-06,17.72,22.16,0.00796359499431175,0.03696771174543749,-0.018964056145430556,-0.02900411675112574,0.026927651139742305
2007-07,17.71,22.19,-0.013919821826280623,0.033535165346995924,-0.037098727691238745,-0.04745498717327655,0.023178905864958122
2007-08,17.56,22.24,-0.023359288097886635,0.0358639962738705,-0.04233377288689542,-0.05922328437175713,0.01897448478900878
2007-09,18.11,22.28,0.008351893095768295,0.03243744207599643,-0.019986371204034393,-0.024085548980228133,0.028338264299802688
2007-10,18.2,22.23,0.029994340690435627,0.024423963133640605,-0.006112642964839224,0.005570377556795021,0.03610698365527485
2007-11,18.53,22.34,0.04689265536723174,0.029493087557603714,0.0031599820999049927,0.01739956780962803,0.04373267326732675
2007-12,18.74,22.43,0.16614810205351574,0.02842732691425956,0.12505996812934045,0.13772077513925618,0.04108813392417528
2008-01,19.03,22.41,0.1819875776397515,0.02939825447864036,0.13904062108809181,0.15258932316111115,0.0429469565516597
2008-02,19.21,22.5,0.18947368421052646,0.02880658436213987,0.1480440915044067,0.1606670998483866,0.041429592706119754
2008-03,19.34,22.64,0.13033313851548806,0.034262220191868434,0.09058410301414363,0.09607091832361962,0.03974903550134443
2008-04,19.53,22.6,0.12435233160621761,0.026805997273966372,0.08531472184632946,0.09754633433225124,0.03903760975988816
2008-05,19.52,22.75,0.08807134894091406,0.03081105573176256,0.047187210709674174,0.057260293209151505,0.04088413823123989
2008-06,19.75,22.86,0.11455981941309262,0.03158844765342957,0.06520015835361404,0.08297137175966304,0.04935966105947858
