date,awe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,906.52,826.97,,,,,
2006-04,927.05,837.88,,,,,
2006-05,921.44,834.73,,,,,
2006-06,940.84,841.98,,,,,
2006-07,946.43,845.92,,,,,
2006-08,932.94,843.77,,,,,
2006-09,939.16,848.09,,,,,
2006-10,952.54,852.81,,,,,
2006-11,920.41,850.64,,,,,
2006-12,959.47,861.5,,,,,
2007-01,946.97,855.56,,,,,
2007-02,939.67,855.12,,,,,
2007-03,950.41,862.47,0.0484159202223889,0.04292779665525956,0.020433947262949628,0.005488123567129341,0.027981972959439272
2007-04,943.25,869.4,0.017474785610269182,0.03761875208860455,-0.008454462023014364,-0.02014396647833537,0.025929247633283546
2007-05,949.62,871.77,0.03058256641778081,0.04437362979646109,0.0034837089910546085,-0.01379106337868028,0.0270988574267262
2007-06,951.6,875.32,0.01143658858041749,0.03959714007458613,-0.015491062559324816,-0.028160551494168642,0.026927651139742305
2007-07,952.43,876.51,0.006339613072282155,0.03616181199167774,-0.016839292792675965,-0.02982219891939559,0.023178905864958122
2007-08,960.73,876.26,0.029787553326044505,0.038505753937684455,0.010813068537035724,-0.00871820061163995,0.01897448478900878
2007-09,958.41,880.06,0.020497039908002897,0.03769647089341923,-0.007841224391799791,-0.017199430985416334,0.028338264299802688
2007-10,955.14,875.86,0.0027295441661242814,0.02702829469635683,-0.03337743948915057,-0.02429875053023255,0.03610698365527485
2007-11,961.82,884.66,0.044990819308786394,0.0399934167215273,0.001258146041459643,0.0049974025872590935,0.04373267326732675
2007-12,977.56,888.23,0.018854159066984812,0.03102727800348232,-0.022233974857190465,-0.012173118936497508,0.04108813392417528
2008-01,983.26,885.2,0.038322227736887086,0.034643975875450116,-0.004624728814772612,0.003678251861436971,0.0429469565516597
2008-02,968.73,888.75,0.03092575052944125,0.03932781364019085,-0.010503842176678505,-0.008402063110749598,0.041429592706119754
2008-03,980.04,898.81,0.03117601877084626,0.04213479889155555,-0.008573016730498172,-0.010958780120709291,0.03974903550134443
2008-04,971.1,892.7,0.029525576464352,0.0268000920174834,-0.009512033295536161,0.002725484446868598,0.03903760975988816
