date,awp_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,417786.0,18662126.0,,,,,
2006-04,410869.0,18958618.0,,,,,
2006-05,413124.0,18859931.0,,,,,
2006-06,412578.0,19023659.0,,,,,
2006-07,410244.0,19106754.0,,,,,
2006-08,409984.0,19040541.0,,,,,
2006-09,408676.0,19110104.0,,,,,
2006-10,407702.0,19144738.0,,,,,
2006-11,406835.0,19054336.0,,,,,
2006-12,409173.0,19295765.0,,,,,
2007-01,404984.0,19193651.0,,,,,
2007-02,408277.0,19093910.0,,,,,
2007-03,406064.0,19305448.0,-0.028057426529371498,0.03447206390097248,-0.05603939948881077,-0.06252949043034398,0.027981972959439272
2007-04,412448.0,19426642.0,0.003843074069837345,0.024686609540843115,-0.0220861735634462,-0.02084353547100577,0.025929247633283546
2007-05,415045.0,19454308.0,0.0046499356125521635,0.031515332691302,-0.022448921814174037,-0.02686539707874984,0.0270988574267262
2007-06,418946.0,19532777.0,0.015434657204213506,0.02676235943884402,-0.011492993935528798,-0.011327702234630513,0.026927651139742305
2007-07,419889.0,19518901.0,0.02351039868956036,0.021570749275360953,0.0003314928246022364,0.0019396494141994056,0.023178905864958122
2007-08,415882.0,19416966.0,0.014385927255697784,0.01976965885580667,-0.004588557533310998,-0.005383731600108887,0.01897448478900878
2007-09,410228.0,19439656.0,0.0037976294179252025,0.01724490876658756,-0.024540634881877486,-0.013447279348662359,0.028338264299802688
2007-10,409182.0,19312757.0,0.0036301023786981666,0.008776249641024077,-0.032476881276576684,-0.005146147262325911,0.03610698365527485
2007-11,406947.0,19469690.0,0.0002752958816227709,0.021798398012924724,-0.04345737738570398,-0.021523102131301954,0.04373267326732675
2007-12,414784.0,19512597.0,0.013713026030554314,0.011237284450759014,-0.027375107893620965,0.0024757415797953004,0.04108813392417528
2008-01,420801.0,19420304.0,0.03905586393536535,0.01180874863255563,-0.0038910926162943477,0.02724711530280972,0.0429469565516597
2008-02,424703.0,19454738.0,0.04023248921687972,0.018897543771809966,-0.0011971034892400353,0.021334945445069753,0.041429592706119754
2008-03,425665.0,19603002.0,0.048270715946254775,0.015412954933757559,0.008521680444910341,0.03285776101249722,0.03974903550134443
2008-04,418906.0,19345713.0,0.015657731398867253,-0.004165876943632358,-0.023379878361020907,0.01982360834249961,0.03903760975988816
2008-05,421826.0,19354881.0,0.016337987447144285,-0.00511079602522999,-0.024546150784095604,0.021448783472374274,0.04088413823123989
2008-06,420288.0,19391292.0,0.003203276794622696,-0.007243465688468158,-0.04615638426485588,0.010446742483090854,0.04935966105947858
2008-07,420269.0,19221857.0,0.0009050010836197186,-0.015218274840371393,-0.054070119699798545,0.016123275923991112,0.05497512078341826
2008-08,419724.0,19250742.0,0.009238197373293386,-0.008560760728529885,-0.043841974247618924,0.01779895810182327,0.05308017162091231
2008-09,416142.0,18979804.0,0.01441637333385337,-0.023655356864339575,-0.0351168254175073,0.038071730198192946,0.04953319875136067
2008-10,408986.0,18937951.0,-0.0004790044527862907,-0.019407172160867556,-0.037789583352351316,0.018928167708081266,0.037310578899565024
2008-11,396050.0,18684776.0,-0.02677744276281678,-0.040314663458945674,-0.03777661746898366,0.013537220696128893,0.010999174706166882
2008-12,382235.0,18378882.0,-0.07847216864681376,-0.05810169707292166,-0.07824988862127522,-0.0203704715738921,-0.00022228002553854217
2009-01,368022.0,18008497.0,-0.1254250821647287,-0.0726974716770654,-0.1242892219745074,-0.05272761048766329,-0.0011358601902212988
2009-02,362976.0,17845589.0,-0.1453415681075952,-0.08271244773381169,-0.1454261995143102,-0.0626291203737835,8.463140671503516e-05
2009-03,349117.0,17417227.0,-0.17983155768033549,-0.1115020546342851,-0.17536677000371165,-0.06832950304605039,-0.004464787676623829
2009-04,340784.0,17196317.0,-0.18649052532071633,-0.11110451188849954,-0.1807272810769493,-0.07538601343221679,-0.005763244243767021
2009-05,326830.0,16966184.0,-0.22520186048275828,-0.12341574200327039,-0.21504424552420653,-0.10178611847948789,-0.01015761495855176
2009-06,316581.0,16810225.0,-0.24675222704431246,-0.1331044367750225,-0.2344604808622033,-0.11364779026928995,-0.01229174618210915
2009-07,321249.0,16785812.0,-0.2356110015252136,-0.12673307266826508,-0.2160233914875908,-0.10887792885694852,-0.019587610037622785
