date,ahe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,19.72,20.04,,,,,
2006-04,19.83,20.17,,,,,
2006-05,19.81,20.13,,,,,
2006-06,19.89,20.22,,,,,
2006-07,19.94,20.29,,,,,
2006-08,19.98,20.32,,,,,
2006-09,20.06,20.4,,,,,
2006-10,20.06,20.42,,,,,
2006-11,20.14,20.49,,,,,
2006-12,20.22,20.58,,,,,
2007-01,20.25,20.59,,,,,
2007-02,20.34,20.68,,,,,
2007-03,20.39,20.72,0.03397565922920901,0.0339321357285429,0.005993686269769739,4.352350066610944e-05,0.027981972959439272
2007-04,20.44,20.79,0.030761472516389464,0.030738720872582916,0.004832224883105918,2.2751643806547678e-05,0.025929247633283546
2007-05,20.49,20.84,0.0343260979303382,0.03527074018877302,0.007227240503612002,-0.0009446422584348177,0.0270988574267262
2007-06,20.61,20.95,0.036199095022624375,0.03610286844708212,0.00927144388288207,9.622657554225755e-05,0.026927651139742305
2007-07,20.59,20.94,0.03259779338014035,0.03203548546081824,0.009418887515182228,0.0005623079193221095,0.023178905864958122
2007-08,20.65,21.0,0.03353353353353344,0.03346456692913384,0.014559048744524655,6.896660439959651e-05,0.01897448478900878
2007-09,20.69,21.04,0.031405782652043995,0.03137254901960787,0.0030675183522413073,3.323363243612487e-05,0.028338264299802688
2007-10,20.74,21.06,0.03389830508474575,0.03134182174338868,-0.0022086785705291018,0.002556483341357066,0.03610698365527485
2007-11,20.78,21.12,0.03177755710029794,0.030746705710102615,-0.01195511616702881,0.0010308513901953267,0.04373267326732675
2007-12,20.81,21.16,0.029179030662710184,0.028182701652089498,-0.011909103261465093,0.0009963290106206855,0.04108813392417528
2008-01,20.86,21.19,0.03012345679012343,0.029140359397765974,-0.01282349976153627,0.0009830973923574543,0.0429469565516597
2008-02,20.93,21.27,0.029006882989183868,0.028529980657640227,-0.012422709716935886,0.00047690233154364103,0.041429592706119754
2008-03,21.0,21.36,0.029916625796959265,0.030888030888030917,-0.009832409704385169,-0.0009714050910716518,0.03974903550134443
2008-04,21.05,21.38,0.02984344422700584,0.028379028379028372,-0.009194165532882319,0.0014644158479774697,0.03903760975988816
2008-05,21.12,21.47,0.030746705710102615,0.030230326295585364,-0.010137432521137274,0.0005163794145172512,0.04088413823123989
2008-06,21.15,21.52,0.026200873362445375,0.027207637231503594,-0.023158787697033206,-0.0010067638690582185,0.04935966105947858
2008-07,21.25,21.6,0.0320543953375425,0.03151862464183382,-0.022920725445875763,0.000535770695708683,0.05497512078341826
2008-08,21.33,21.7,0.032929782082324444,0.0333333333333333,-0.020150389538587866,-0.0004035512510088546,0.05308017162091231
2008-09,21.37,21.73,0.032866118898018354,0.032794676806083715,-0.016667079853342315,7.144209193463841e-05,0.04953319875136067
2008-10,21.38,21.76,0.03085824493731922,0.03323836657170004,-0.006452333962245805,-0.002380121634380821,0.037310578899565024
2008-11,21.46,21.86,0.03272377285851779,0.035037878787878715,0.021724598152350907,-0.0023141059293609254,0.010999174706166882
2008-12,21.56,21.95,0.03604036520903412,0.03733459357277879,0.03626264523457266,-0.0012942283637446678,-0.00022228002553854217
2009-01,21.56,21.96,0.03355704697986574,0.03633789523360073,0.03469290717008704,-0.0027808482537349938,-0.0011358601902212988
2009-02,21.57,21.98,0.0305781175346393,0.03338034790785147,0.030493486127924265,-0.0028022303732121723,8.463140671503516e-05
2009-03,21.64,22.05,0.030476190476190504,0.03230337078651691,0.034940978152814335,-0.001827180310326408,-0.004464787676623829
2009-04,21.68,22.1,0.029928741092636532,0.03367633302151555,0.03569198533640355,-0.003747591928879017,-0.005763244243767021
2009-05,21.72,22.12,0.028409090909090808,0.030274802049371316,0.03856670586764257,-0.0018657111402805085,-0.01015761495855176
2009-06,21.74,22.14,0.027895981087470444,0.028810408921933133,0.040187727269579594,-0.0009144278344626888,-0.01229174618210915
2009-07,21.79,22.18,0.025411764705882314,0.026851851851851773,0.0449993747435051,-0.0014400871459694584,-0.019587610037622785
2009-08,21.85,22.23,0.02437880918893592,0.024423963133640605,0.039217164852203584,-4.515394470468517e-05,-0.01483835566326766
2009-09,21.89,22.27,0.024333177351427215,0.02485043718361708,0.03811260598029192,-0.0005172598321898647,-0.013779428628864701
2009-10,21.94,22.31,0.02619270346117878,0.025275735294117516,0.028432386403182137,0.0009169681670612648,-0.0022396829420033566
2009-11,21.97,22.34,0.023765144454799533,0.021957913998170195,0.004619272710090251,0.0018072304566293385,0.019145871744709282
2009-12,22.02,22.37,0.021335807050092807,0.019134396355353155,-0.006805424181990809,0.002201410694739652,0.028141231232083615
2010-01,22.05,22.4,0.02272727272727282,0.02003642987249534,-0.003483841162494259,0.0026908428547774803,0.02621111388976708
2010-02,22.11,22.46,0.025034770514603576,0.0218380345768881,0.003521406935938321,0.0031967359377154773,0.021513363578665255
2010-03,22.11,22.46,0.02171903881700549,0.01859410430839003,-0.0011426755762743712,0.0031249345086154616,0.022861714393279862
2010-04,22.14,22.49,0.02121771217712181,0.017647058823529276,-0.000849995348182659,0.0035706533535925337,0.02206770752530447
2010-05,22.16,22.51,0.0202578268876612,0.017631103074141074,0.00022233759547541504,0.002626723813520127,0.020035489292185786
2010-06,22.19,22.53,0.020699172033118808,0.017615176151761544,0.009483566092432462,0.003083995881357264,0.011215605940686347
2010-07,22.24,22.59,0.02065167508031204,0.018485121731289456,0.007243890275491055,0.0021665533490225833,0.013407784804820985
2010-08,22.27,22.62,0.01922196796338664,0.017543859649122834,0.007720192568274159,0.001678108314263807,0.011501775395112481
2010-09,22.32,22.67,0.019643672910004555,0.017961383026493135,0.00846055043767275,0.0016822898835114203,0.011183122472331806
2010-10,22.39,22.73,0.020510483135824945,0.018825638727028315,0.008843531646510364,0.0016848444087966298,0.01166695148931458
2010-11,22.39,22.73,0.01911697769685943,0.017457475380483464,0.008271529930855977,0.0016595023163759673,0.010845447766003454
2010-12,22.42,22.76,0.0181653042688466,0.017434063477872176,0.0037873740466673224,0.0007312407909744259,0.014377930222179279
2011-01,22.53,22.87,0.021768707482993217,0.020982142857142966,0.004760872567963367,0.0007865646258502501,0.01700783491502985
2011-02,22.54,22.87,0.019448213478064212,0.01825467497773821,-0.0018007682552672356,0.0011935385003260038,0.021248981733331448
2011-03,22.54,22.87,0.019448213478064212,0.01825467497773821,-0.006744201625476957,0.0011935385003260038,0.02619241510354117
2011-04,22.58,22.91,0.019873532068653915,0.018674966651845343,-0.010898812379214782,0.0011985654168085724,0.030772344447868697
2011-05,22.64,22.97,0.021660649819494605,0.020435362061305966,-0.012929068989470462,0.0012252877581886389,0.03458971880896507
2011-06,22.68,23.0,0.022082018927444724,0.020861074123390982,-0.0129411625789158,0.0012209448040537418,0.03502318150636052
2011-07,22.8,23.11,0.025179856115108017,0.023019034971226187,-0.010618953654888175,0.0021608211438818303,0.03579880976999619
2011-08,22.74,23.06,0.02110462505612927,0.01945181255526073,-0.01644533525095164,0.0016528125008685411,0.03754996030708091
2011-09,22.79,23.11,0.021057347670250845,0.019408910454344848,-0.01706886925793609,0.001648437215905997,0.038126216928186935
2011-10,22.86,23.18,0.020991514068780654,0.019797624285085757,-0.014231167237859856,0.0011938897836948972,0.03522268130664051
2011-11,22.89,23.19,0.022331397945511387,0.020237571491421066,-0.012182924200305853,0.002093826454090321,0.03451432214581724
2011-12,22.91,23.22,0.021855486173059695,0.020210896309314465,-0.008765182211134235,0.00164458986374523,0.03062066838419393
2012-01,22.96,23.26,0.019085663559698166,0.017052907739396612,-0.011001999820156892,0.002032755820301553,0.030087663379855058
2012-02,22.97,23.28,0.019077196095829623,0.01792741582859642,-0.009904588327644279,0.0011497802672332039,0.028981784423473902
2012-03,23.05,23.36,0.022626441881100336,0.021425448185395646,-0.003202310932220665,0.0012009936957046892,0.025828752813321
2012-04,23.09,23.39,0.02258635961027465,0.020951549541684874,-0.00014527413107390946,0.0016348100685897766,0.02273163374134856
2012-05,23.12,23.41,0.021201413427561856,0.019155420113191175,0.003821984052901118,0.0020459933143706817,0.017379429374660738
2012-06,23.17,23.46,0.021604938271605027,0.02000000000000004,0.005066233788628641,0.0016049382716049887,0.016538704482976386
2012-07,23.21,23.49,0.017982456140350885,0.016443098225876203,0.0038073413418859975,0.0015393579144746816,0.014175114798464887
2012-08,23.2,23.48,0.02022867194371156,0.018213356461405105,0.0033693227888903186,0.0020153154823064554,0.016859349154821242
2012-09,23.29,23.57,0.02193944712593243,0.01990480311553444,0.0024422781431128054,0.00203464401039799,0.019497168982819623
2012-10,23.29,23.56,0.01881014873140856,0.016393442622950775,-0.002746631863960812,0.0024167061084577855,0.021556780595369373
