date,ahe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,18.09,21.15,,,,,
2006-04,18.21,21.32,,,,,
2006-05,18.16,21.24,,,,,
2006-06,18.24,21.37,,,,,
2006-07,18.66,21.47,,,,,
2006-08,18.59,21.47,,,,,
2006-09,18.58,21.58,,,,,
2006-10,18.51,21.7,,,,,
2006-11,18.53,21.7,,,,,
2006-12,18.2,21.81,,,,,
2007-01,18.27,21.77,,,,,
2007-02,18.22,21.87,,,,,
2007-03,18.21,21.89,0.0066334991708126585,0.03498817966903083,-0.021348473788626615,-0.028354680498218175,0.027981972959439272
2007-04,18.39,22.01,0.009884678747940676,0.032363977485928765,-0.01604456888534287,-0.02247929873798809,0.025929247633283546
2007-05,18.45,22.07,0.015969162995594668,0.039077212806026454,-0.011129694431131532,-0.023108049810431786,0.0270988574267262
2007-06,18.69,22.16,0.024671052631579104,0.03696771174543749,-0.002256598508163201,-0.012296659113858386,0.026927651139742305
2007-07,18.82,22.19,0.008574490889603437,0.033535165346995924,-0.014604414975354685,-0.024960674457392487,0.023178905864958122
2007-08,18.65,22.24,0.003227541689080082,0.0358639962738705,-0.0157469430999287,-0.03263645458479041,0.01897448478900878
2007-09,18.75,22.28,0.009149623250807412,0.03243744207599643,-0.019188641048995276,-0.023287818825189016,0.028338264299802688
2007-10,18.72,22.23,0.011345218800648151,0.024423963133640605,-0.0247617648546267,-0.013078744332992455,0.03610698365527485
2007-11,18.78,22.34,0.013491635186184564,0.029493087557603714,-0.030241038081142188,-0.01600145237141915,0.04373267326732675
2007-12,19.22,22.43,0.056043956043956025,0.02842732691425956,0.014955822119780748,0.027616629129696466,0.04108813392417528
2008-01,19.17,22.41,0.049261083743842485,0.02939825447864036,0.006314127192182786,0.019862829265202126,0.0429469565516597
2008-02,19.49,22.5,0.06970362239297473,0.02880658436213987,0.028274029686854975,0.04089703803083486,0.041429592706119754
2008-03,19.78,22.64,0.08621636463481605,0.034262220191868434,0.04646732913347162,0.05195414444294762,0.03974903550134443
2008-04,19.74,22.6,0.07340946166394768,0.026805997273966372,0.034371851904059524,0.04660346438998131,0.03903760975988816
2008-05,19.71,22.75,0.06829268292682936,0.03081105573176256,0.027408544695589468,0.0374816271950668,0.04088413823123989
2008-06,19.71,22.86,0.05457463884430174,0.03158844765342957,0.0052149777848231604,0.02298619119087217,0.04935966105947858
2008-07,19.63,22.91,0.04303931987247602,0.03244704821991883,-0.011935800910942242,0.01059227165255719,0.05497512078341826
2008-08,19.95,23.06,0.06970509383378021,0.036870503597122316,0.016624922212867897,0.03283459023665789,0.05308017162091231
2008-09,20.06,23.07,0.0698666666666666,0.03545780969479349,0.020333467915305936,0.03440885697187311,0.04953319875136067
2008-10,20.0,23.19,0.06837606837606844,0.04318488529014849,0.031065489476503415,0.02519118308591995,0.037310578899565024
2008-11,20.24,23.36,0.07774227902023415,0.04565801253357205,0.06674310431406727,0.03208426648666209,0.010999174706166882
2008-12,20.56,23.44,0.06971904266389177,0.045028979045920715,0.06994132268943032,0.024690063617971054,-0.00022228002553854217
2009-01,19.99,23.53,0.042775169535732745,0.04997768853190544,0.043911029725954044,-0.007202518996172698,-0.0011358601902212988
2009-02,19.71,23.63,0.011287839917906743,0.050222222222222175,0.011203208511191708,-0.03893438230431543,8.463140671503516e-05
2009-03,20.17,23.73,0.019716885743174952,0.048144876325088334,0.02418167341979878,-0.028427990581913382,-0.004464787676623829
2009-04,20.01,23.78,0.013677811550152135,0.05221238938053096,0.01944105579391916,-0.03853457783037882,-0.005763244243767021
2009-05,20.27,23.76,0.028411973617453002,0.044395604395604464,0.03856958857600476,-0.015983630778151462,-0.01015761495855176
2009-06,20.05,23.78,0.017250126839167927,0.040244969378827725,0.029541873021277077,-0.022994842539659797,-0.01229174618210915
2009-07,20.29,23.81,0.03362200713194092,0.03928415539065904,0.053209617169563704,-0.005662148258718122,-0.019587610037622785
2009-08,20.5,23.83,0.027568922305764448,0.03339115351257587,0.04240727796903211,-0.005822231206811423,-0.01483835566326766
2009-09,20.49,23.83,0.021435692921236277,0.032943216298222715,0.03521512155010098,-0.011507523376986437,-0.013779428628864701
2009-10,20.79,23.85,0.03949999999999996,0.02846054333764554,0.041739682942003316,0.011039456662354417,-0.0022396829420033566
2009-11,21.18,23.88,0.04644268774703564,0.02226027397260272,0.027296816002326356,0.024182413774432917,0.019145871744709282
2009-12,20.68,23.85,0.00583657587548643,0.017491467576791812,-0.022304655356597185,-0.011654891701305382,0.028141231232083615
2010-01,20.7,23.89,0.03551775887943977,0.015299617509562236,0.009306644989672687,0.020218141369877533,0.02621111388976708
2010-02,20.63,23.99,0.04667681380010138,0.015234870926787958,0.025163450221436123,0.03144194287331342,0.021513363578665255
2010-03,20.2,23.93,0.001487357461576479,0.008428150021070346,-0.02137435693170338,-0.0069407925594938665,0.022861714393279862
2010-04,20.35,23.95,0.016991504247876054,0.007148864592094119,-0.005076203277428415,0.009842639655781936,0.02206770752530447
2010-05,20.22,24.0,-0.002466699555994115,0.010101010101010034,-0.0225021888481799,-0.012567709657004149,0.020035489292185786
2010-06,20.27,23.97,0.01097256857855356,0.007989907485281653,-0.00024303736213278707,0.002982661093271907,0.011215605940686347
2010-07,20.2,24.07,-0.00443568260226712,0.01091978160436798,-0.017843467407088105,-0.015355464206635099,0.013407784804820985
2010-08,20.21,24.11,-0.014146341463414593,0.011749895090222458,-0.025648116858527074,-0.02589623655363705,0.011501775395112481
2010-09,20.08,24.15,-0.020009760858955596,0.013428451531682766,-0.0311928833312874,-0.033438212390638364,0.011183122472331806
2010-10,19.92,24.21,-0.04184704184704172,0.015094339622641485,-0.0535139933363563,-0.05694138146968321,0.01166695148931458
2010-11,20.12,24.17,-0.050047214353163304,0.012144053601340146,-0.06089266211916676,-0.06219126795450345,0.010845447766003454
2010-12,20.62,24.21,-0.0029013539651836905,0.015094339622641485,-0.01727928418736297,-0.017995693587825178,0.014377930222179279
2011-01,20.84,24.33,0.006763285024154617,0.01841774801172029,-0.010244549890875233,-0.011654462987565672,0.01700783491502985
2011-02,20.84,24.27,0.010179350460494467,0.011671529804085083,-0.01106963127283698,-0.0014921793435906158,0.021248981733331448
2011-03,20.73,24.27,0.026237623762376296,0.014208106978687834,4.5208658835126786e-05,0.012029516783688462,0.02619241510354117
2011-04,20.85,24.34,0.02457002457002457,0.016283924843423822,-0.0062023198778441285,0.008286099726600746,0.030772344447868697
