date,awp_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,60292.0,18662126.0,,,,,
2006-04,63818.0,18958618.0,,,,,
2006-05,64406.0,18859931.0,,,,,
2006-06,62947.0,19023659.0,,,,,
2006-07,60914.0,19106754.0,,,,,
2006-08,64573.0,19040541.0,,,,,
2006-09,63247.0,19110104.0,,,,,
2006-10,60842.0,19144738.0,,,,,
2006-11,62176.0,19054336.0,,,,,
2006-12,58207.0,19295765.0,,,,,
2007-01,58702.0,19193651.0,,,,,
2007-02,59667.0,19093910.0,,,,,
2007-03,62688.0,19305448.0,0.03973993232933059,0.03447206390097248,0.011757959369891317,0.005267868428358108,0.027981972959439272
2007-04,61548.0,19426642.0,-0.03556990190855244,0.024686609540843115,-0.06149914954183599,-0.06025651144939556,0.025929247633283546
2007-05,60929.0,19454308.0,-0.0539856535105425,0.031515332691302,-0.0810845109372687,-0.0855009862018445,0.0270988574267262
2007-06,60307.0,19532777.0,-0.04194004479959331,0.02676235943884402,-0.06886769593933562,-0.06870240423843733,0.026927651139742305
2007-07,62458.0,19518901.0,0.02534721082181436,0.021570749275360953,0.0021683049568562394,0.0037764615464534086,0.023178905864958122
2007-08,61798.0,19416966.0,-0.042974617874343764,0.01976965885580667,-0.061949102663352545,-0.06274427673015043,0.01897448478900878
2007-09,59612.0,19439656.0,-0.05747308172719655,0.01724490876658756,-0.08581134602699923,-0.07471799049378411,0.028338264299802688
2007-10,61693.0,19312757.0,0.013987048420498997,0.008776249641024077,-0.022119935234775852,0.0052107987794749195,0.03610698365527485
2007-11,60947.0,19469690.0,-0.019766469377251673,0.021798398012924724,-0.06349914264457843,-0.0415648673901764,0.04373267326732675
2007-12,63707.0,19512597.0,0.0944903533939217,0.011237284450759014,0.05340221946974642,0.08325306894316269,0.04108813392417528
2008-01,64541.0,19420304.0,0.099468501924977,0.01180874863255563,0.0565215453733173,0.08765975329242137,0.0429469565516597
2008-02,67872.0,19454738.0,0.1375131982502891,0.018897543771809966,0.09608360554416934,0.11861565447847913,0.041429592706119754
2008-03,67453.0,19603002.0,0.07601135783563043,0.015412954933757559,0.036262322334285994,0.06059840290187287,0.03974903550134443
2008-04,66075.0,19345713.0,0.07355234938584519,-0.004165876943632358,0.03451473962595703,0.07771822632947754,0.03903760975988816
2008-05,66736.0,19354881.0,0.09530765317008322,-0.00511079602522999,0.05442351493884333,0.1004184491953132,0.04088413823123989
2008-06,67280.0,19391292.0,0.11562505181819689,-0.007243465688468158,0.06626539075871832,0.12286851750666505,0.04935966105947858
2008-07,64850.0,19221857.0,0.038297736078644846,-0.015218274840371393,-0.016677384704773417,0.05351601091901624,0.05497512078341826
2008-08,61634.0,19250742.0,-0.0026538075665879153,-0.008560760728529885,-0.05573397918750023,0.00590695316194197,0.05308017162091231
2008-09,65011.0,18979804.0,0.09056901295041267,-0.023655356864339575,0.041035814199052,0.11422436981475224,0.04953319875136067
2008-10,62745.0,18937951.0,0.017052177718703904,-0.019407172160867556,-0.02025840118086112,0.03645934987957146,0.037310578899565024
2008-11,66843.0,18684776.0,0.09673979030961327,-0.040314663458945674,0.0857406156034464,0.13705445376855896,0.010999174706166882
2008-12,65458.0,18378882.0,0.027485205707379095,-0.05810169707292166,0.027707485732917637,0.08558690278030076,-0.00022228002553854217
2009-01,65581.0,18008497.0,0.016113788134674085,-0.0726974716770654,0.017249648324895384,0.08881125981173948,-0.0011358601902212988
2009-02,62959.0,17845589.0,-0.07238625648279114,-0.08271244773381169,-0.07247088788950617,0.01032619125102055,8.463140671503516e-05
2009-03,61834.0,17417227.0,-0.08330244763020177,-0.1115020546342851,-0.07883765995357794,0.028199607004083332,-0.004464787676623829
2009-04,60969.0,17196317.0,-0.07727582292849035,-0.11110451188849954,-0.07151257868472333,0.03382868896000919,-0.005763244243767021
2009-05,58935.0,16966184.0,-0.11689343083193479,-0.12341574200327039,-0.10673581587338303,0.006522311171335601,-0.01015761495855176
2009-06,59821.0,16810225.0,-0.11086504161712248,-0.1331044367750225,-0.09857329543501332,0.022239395157900035,-0.01229174618210915
2009-07,56871.0,16785812.0,-0.12303777949113338,-0.12673307266826508,-0.1034501694535106,0.0036952931771317005,-0.019587610037622785
2009-08,58310.0,16725395.0,-0.05393127170068469,-0.1311818006807218,-0.039092916037417026,0.07725052898003712,-0.01483835566326766
2009-09,59696.0,16674304.0,-0.0817553952408054,-0.12147122277975052,-0.06797596661194069,0.03971582753894512,-0.013779428628864701
