date,ahe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,23.61,19.72,,,,,
2006-04,24.46,19.83,,,,,
2006-05,24.29,19.81,,,,,
2006-06,23.52,19.89,,,,,
2006-07,23.62,19.94,,,,,
2006-08,22.85,19.98,,,,,
2006-09,23.44,20.06,,,,,
2006-10,23.29,20.06,,,,,
2006-11,23.62,20.14,,,,,
2006-12,23.28,20.22,,,,,
2007-01,23.48,20.25,,,,,
2007-02,23.2,20.34,,,,,
2007-03,24.12,20.39,0.021601016518424464,0.03397565922920901,-0.006380956441014808,-0.012374642710784547,0.027981972959439272
2007-04,22.81,20.44,-0.06745707277187253,0.030761472516389464,-0.09338632040515607,-0.09821854528826199,0.025929247633283546
2007-05,23.19,20.49,-0.04528612597776854,0.0343260979303382,-0.07238498340449474,-0.07961222390810674,0.0270988574267262
2007-06,22.25,20.61,-0.053996598639455766,0.036199095022624375,-0.08092424977919807,-0.09019569366208013,0.026927651139742305
2007-07,22.73,20.59,-0.03767993226079596,0.03259779338014035,-0.060858838125754086,-0.07027772564093632,0.023178905864958122
2007-08,22.38,20.65,-0.02056892778993446,0.03353353353353344,-0.03954341257894324,-0.054102461323467896,0.01897448478900878
2007-09,23.12,20.69,-0.013651877133105813,0.031405782652043995,-0.0419901414329085,-0.045057659785149806,0.028338264299802688
2007-10,22.78,20.74,-0.021897810218978016,0.03389830508474575,-0.058004793874252863,-0.05579611530372376,0.03610698365527485
2007-11,22.31,20.78,-0.05546147332768849,0.03177755710029794,-0.09919414659501524,-0.08723903042798643,0.04373267326732675
2007-12,22.55,20.81,-0.031357388316151216,0.029179030662710184,-0.0724455222403265,-0.0605364189788614,0.04108813392417528
2008-01,22.41,20.86,-0.04557069846678025,0.03012345679012343,-0.08851765501843994,-0.07569415525690368,0.0429469565516597
2008-02,22.16,20.93,-0.044827586206896516,0.029006882989183868,-0.08625717891301626,-0.07383446919608039,0.041429592706119754
2008-03,21.88,21.0,-0.09286898839137653,0.029916625796959265,-0.13261802389272095,-0.12278561418833579,0.03974903550134443
2008-04,21.76,21.05,-0.04603244191144223,0.02984344422700584,-0.08507005167133039,-0.07587588613844806,0.03903760975988816
2008-05,21.7,21.12,-0.06425183268650289,0.030746705710102615,-0.10513597091774278,-0.0949985383966055,0.04088413823123989
2008-06,22.3,21.15,0.002247191011235987,0.026200873362445375,-0.047112470048242594,-0.02395368235120939,0.04935966105947858
2008-07,22.13,21.25,-0.02639683238011445,0.0320543953375425,-0.08137195316353271,-0.05845122771765695,0.05497512078341826
2008-08,22.65,21.33,0.012064343163538856,0.032929782082324444,-0.041015828457373456,-0.02086543891878559,0.05308017162091231
2008-09,22.15,21.37,-0.041955017301038164,0.032866118898018354,-0.09148821605239883,-0.07482113619905652,0.04953319875136067
2008-10,22.48,21.38,-0.013169446883230934,0.03085824493731922,-0.05048002578279596,-0.04402769182055015,0.037310578899565024
2008-11,22.46,21.46,0.006723442402510181,0.03272377285851779,-0.004275732303656701,-0.02600033045600761,0.010999174706166882
2008-12,22.43,21.56,-0.005321507760532195,0.03604036520903412,-0.005099227734993653,-0.04136187296956632,-0.00022228002553854217
2009-01,22.36,21.56,-0.0022311468094600943,0.03355704697986574,-0.0010952866192387954,-0.03578819378932583,-0.0011358601902212988
2009-02,22.7,21.57,0.02436823104693137,0.0305781175346393,0.024283599640216334,-0.006209886487707931,8.463140671503516e-05
2009-03,23.08,21.64,0.054844606946983517,0.030476190476190504,0.05930939462360735,0.024368416470793013,-0.004464787676623829
2009-04,23.25,21.68,0.06847426470588228,0.029928741092636532,0.0742375089496493,0.038545523613245744,-0.005763244243767021
2009-05,23.12,21.72,0.06543778801843327,0.028409090909090808,0.07559540297698503,0.03702869710934246,-0.01015761495855176
2009-06,23.32,21.74,0.04573991031390132,0.027895981087470444,0.05803165649601047,0.01784392922643088,-0.01229174618210915
2009-07,23.44,21.79,0.05919566199728885,0.025411764705882314,0.07878327203491164,0.03378389729140654,-0.019587610037622785
2009-08,23.42,21.85,0.033995584988962615,0.02437880918893592,0.048833940652230276,0.009616775800026695,-0.01483835566326766
2009-09,23.23,21.89,0.04875846501128677,0.024333177351427215,0.06253789364015147,0.024425287659859556,-0.013779428628864701
2009-10,22.9,21.94,0.018683274021352232,0.02619270346117878,0.02092295696335559,-0.007509429439826548,-0.0022396829420033566
2009-11,23.16,21.97,0.031166518254674945,0.023765144454799533,0.012020646509965663,0.007401373799875412,0.019145871744709282
2009-12,23.03,22.02,0.026749888542131138,0.021335807050092807,-0.0013913426899524774,0.005414081492038331,0.028141231232083615
2010-01,23.32,22.05,0.04293381037567088,0.02272727272727282,0.0167226964859038,0.020206537648398058,0.02621111388976708
2010-02,23.47,22.11,0.03392070484581496,0.025034770514603576,0.012407341267149707,0.008885934331211386,0.021513363578665255
2010-03,23.23,22.11,0.006499133448873576,0.02171903881700549,-0.016362580944406284,-0.015219905368131914,0.022861714393279862
2010-04,23.55,22.14,0.012903225806451644,0.02121771217712181,-0.009164481718852825,-0.008314486370670166,0.02206770752530447
2010-05,23.52,22.16,0.017301038062283676,0.0202578268876612,-0.00273445122990211,-0.002956788825377525,0.020035489292185786
2010-06,23.65,22.19,0.014150943396226343,0.020699172033118808,0.002935337455539996,-0.0065482286368924655,0.011215605940686347
2010-07,23.39,22.24,-0.0021331058020478116,0.02065167508031204,-0.015540890606868796,-0.02278478088235985,0.013407784804820985
2010-08,23.28,22.27,-0.005977796754910357,0.01922196796338664,-0.01747957215002284,-0.025199764718296998,0.011501775395112481
2010-09,24.18,22.32,0.040895393887214776,0.019643672910004555,0.02971227141488297,0.02125172097721022,0.011183122472331806
2010-10,23.6,22.39,0.030567685589519777,0.020510483135824945,0.018900734100205197,0.010057202453694833,0.01166695148931458
2010-11,23.6,22.39,0.018998272884283303,0.01911697769685943,0.008152825118279848,-0.00011870481257612864,0.010845447766003454
2010-12,23.75,22.42,0.03126356925749018,0.0181653042688466,0.0168856390353109,0.013098264988643579,0.014377930222179279
2011-01,23.65,22.53,0.014150943396226343,0.021768707482993217,-0.0028568915188035074,-0.007617764086766874,0.01700783491502985
2011-02,23.73,22.54,0.011077971878994529,0.019448213478064212,-0.010171009854336919,-0.008370241599069683,0.021248981733331448
2011-03,23.18,22.54,-0.0021523891519587045,0.019448213478064212,-0.028344804255499872,-0.021600602630022916,0.02619241510354117
2011-04,24.03,22.58,0.020382165605095558,0.019873532068653915,-0.01039017884277314,0.0005086335364416425,0.030772344447868697
2011-05,23.53,22.64,0.00042517006802727733,0.021660649819494605,-0.034164548740937786,-0.021235479751467327,0.03458971880896507
2011-06,23.58,22.68,-0.002959830866807623,0.022082018927444724,-0.037983012373168146,-0.025041849794252346,0.03502318150636052
2011-07,23.65,22.8,0.011115861479264558,0.025179856115108017,-0.024682948290731636,-0.01406399463584346,0.03579880976999619
2011-08,24.15,22.74,0.037371134020618445,0.02110462505612927,-0.00017882628646246485,0.016266508964489175,0.03754996030708091
2011-09,24.12,22.79,-0.002481389578163719,0.021057347670250845,-0.04060760650635065,-0.023538737248414564,0.038126216928186935
2011-10,24.07,22.86,0.019915254237288085,0.020991514068780654,-0.015307427069352425,-0.0010762598314925688,0.03522268130664051
2011-11,24.32,22.89,0.030508474576271136,0.022331397945511387,-0.004005847569546105,0.008177076630759748,0.03451432214581724
2011-12,24.17,22.91,0.01768421052631586,0.021855486173059695,-0.012936457857878069,-0.004171275646743834,0.03062066838419393
2012-01,24.11,22.96,0.019450317124735765,0.019085663559698166,-0.010637346255119293,0.00036465356503759955,0.030087663379855058
2012-02,24.16,22.97,0.018120522545301294,0.019077196095829623,-0.010861261878172608,-0.0009566735505283294,0.028981784423473902
2012-03,24.35,23.05,0.05047454702329602,0.022626441881100336,0.02464579420997502,0.027848105142195684,0.025828752813321
2012-04,23.92,23.09,-0.004577611319184329,0.02258635961027465,-0.027309245060532887,-0.027163970929458978,0.02273163374134856
2012-05,24.45,23.12,0.03909902252443681,0.021201413427561856,0.021719593149776072,0.017897609096874954,0.017379429374660738
2012-06,23.98,23.17,0.016963528413910186,0.021604938271605027,0.00042482393093380005,-0.004641409857694841,0.016538704482976386
2012-07,24.37,23.21,0.030443974630021246,0.017982456140350885,0.01626885983155636,0.012461518489670361,0.014175114798464887
2012-08,24.1,23.2,-0.0020703933747410834,0.02022867194371156,-0.018929742529562324,-0.022299065318452643,0.016859349154821242
2012-09,24.13,23.29,0.00041459369817570523,0.02193944712593243,-0.019082575284643917,-0.021524853427756722,0.019497168982819623
2012-10,24.65,23.29,0.024096385542168603,0.01881014873140856,0.00253960494679923,0.005286236810760042,0.021556780595369373
2012-11,26.42,23.36,0.08634868421052637,0.02053298383573608,0.06838848717660015,0.06581570037479029,0.017960197033926213
2012-12,24.94,23.45,0.031857674803475365,0.023570493234395425,0.014262625006579849,0.00828718156907994,0.017595049796895516
2013-01,24.9,23.48,0.03276648693488176,0.02264808362369336,0.015925869313898847,0.0101184033111884,0.016840617620982913
2013-02,24.92,23.5,0.03145695364238417,0.02307357422725299,0.01127554873980936,0.00838337941513118,0.02018140490257481
