date,awe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,773.19,826.97,,,,,
2006-04,811.82,837.88,,,,,
2006-05,796.98,834.73,,,,,
2006-06,803.35,841.98,,,,,
2006-07,815.52,845.92,,,,,
2006-08,804.08,843.77,,,,,
2006-09,809.32,848.09,,,,,
2006-10,814.45,852.81,,,,,
2006-11,813.25,850.64,,,,,
2006-12,804.52,861.5,,,,,
2007-01,805.0,855.56,,,,,
2007-02,800.8,855.12,,,,,
2007-03,802.16,862.47,0.03746815142461738,0.04292779665525956,0.00948617846517811,-0.005459645230642178,0.027981972959439272
2007-04,802.52,869.4,-0.01145574142051202,0.03761875208860455,-0.037384989053795566,-0.04907449350911657,0.025929247633283546
2007-05,798.04,871.77,0.0013300208286280025,0.04437362979646109,-0.0257688365980982,-0.04304360896783309,0.0270988574267262
2007-06,792.1,875.32,-0.014003858841102881,0.03959714007458613,-0.04093150998084519,-0.053600998915689015,0.026927651139742305
2007-07,796.11,876.51,-0.023800765155974065,0.03616181199167774,-0.04697967102093219,-0.05996257714765181,0.023178905864958122
2007-08,796.82,876.26,-0.009028952343050432,0.038505753937684455,-0.028003437132059213,-0.04753470628073489,0.01897448478900878
2007-09,801.2,880.06,-0.01003311421934464,0.03769647089341923,-0.03837137851914733,-0.04772958511276387,0.028338264299802688
2007-10,793.52,875.86,-0.025698324022346446,0.02702829469635683,-0.061805307677621296,-0.05272661871870328,0.03610698365527485
2007-11,797.27,884.66,-0.019649554257608382,0.0399934167215273,-0.06338222752493514,-0.05964297097913568,0.04373267326732675
2007-12,804.6,888.23,9.943817431517044e-05,0.03102727800348232,-0.0409886957498601,-0.03092783982916715,0.04108813392417528
2008-01,792.36,885.2,-0.01570186335403725,0.034643975875450116,-0.05864881990569695,-0.05034583922948736,0.0429469565516597
2008-02,808.71,888.75,0.009877622377622481,0.03932781364019085,-0.03155197032849727,-0.029450191262568367,0.041429592706119754
2008-03,807.26,898.81,0.006357833848608785,0.04213479889155555,-0.033391201652735646,-0.035776965042946765,0.03974903550134443
2008-04,799.62,892.7,-0.0036136171061157073,0.0268000920174834,-0.042651226866003866,-0.030413709123599107,0.03903760975988816
2008-05,801.11,896.35,0.003846924966167172,0.028195510283675788,-0.03703721326507271,-0.024348585317508616,0.04088413823123989
2008-06,807.39,902.97,0.01930311829314476,0.03158844765342957,-0.03005654276633382,-0.012285329360284813,0.04935966105947858
