date,ahe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,15.61,19.72,,,,,
2006-04,15.9,19.83,,,,,
2006-05,15.74,19.81,,,,,
2006-06,15.49,19.89,,,,,
2006-07,15.94,19.94,,,,,
2006-08,16.02,19.98,,,,,
2006-09,16.07,20.06,,,,,
2006-10,16.18,20.06,,,,,
2006-11,16.16,20.14,,,,,
2006-12,16.32,20.22,,,,,
2007-01,16.35,20.25,,,,,
2007-02,16.06,20.34,,,,,
2007-03,16.35,20.39,0.04740550928891749,0.03397565922920901,0.01942353632947822,0.013429850059708481,0.027981972959439272
2007-04,16.13,20.44,0.014465408805031362,0.030761472516389464,-0.011463838828252184,-0.016296063711358104,0.025929247633283546
2007-05,16.46,20.49,0.04574332909783994,0.0343260979303382,0.018644471671113737,0.011417231167501735,0.0270988574267262
2007-06,16.51,20.61,0.06584893479664308,0.036199095022624375,0.03892128365690078,0.029649839774018708,0.026927651139742305
2007-07,16.59,20.59,0.0407779171894605,0.03259779338014035,0.017599011324502378,0.00818012380932015,0.023178905864958122
2007-08,16.58,20.65,0.034956304619225886,0.03353353353353344,0.015981819830217105,0.0014227710856924494,0.01897448478900878
2007-09,16.62,20.69,0.03422526446795275,0.031405782652043995,0.005887000168150063,0.002819481815908756,0.028338264299802688
2007-10,16.62,20.74,0.027194066749073008,0.03389830508474575,-0.008912916906201843,-0.006704238335672741,0.03610698365527485
2007-11,16.61,20.78,0.027846534653465302,0.03177755710029794,-0.01588613861386145,-0.00393102244683264,0.04373267326732675
2007-12,16.62,20.81,0.018382352941176513,0.029179030662710184,-0.022705780982998764,-0.01079667772153367,0.04108813392417528
2008-01,16.59,20.86,0.014678899082568711,0.03012345679012343,-0.028268057469090987,-0.015444557707554717,0.0429469565516597
2008-02,16.72,20.93,0.041095890410958916,0.029006882989183868,-0.00033370229516083844,0.012089007421775048,0.041429592706119754
2008-03,16.92,21.0,0.03486238532110093,0.029916625796959265,-0.0048866501802435,0.0049457595241416685,0.03974903550134443
2008-04,16.92,21.05,0.04897706137631759,0.02984344422700584,0.00993945161642943,0.01913361714931175,0.03903760975988816
2008-05,16.88,21.12,0.025516403402187006,0.030746705710102615,-0.015367734829052883,-0.005230302307915609,0.04088413823123989
2008-06,16.75,21.15,0.014536644457904204,0.026200873362445375,-0.03482301660157438,-0.011664228904541172,0.04935966105947858
2008-07,16.82,21.25,0.01386377335744427,0.0320543953375425,-0.04111134742597399,-0.01819062198009823,0.05497512078341826
2008-08,16.75,21.33,0.010253317249698536,0.032929782082324444,-0.04282685437121377,-0.022676464832625906,0.05308017162091231
2008-09,16.61,21.37,-0.0006016847172082769,0.032866118898018354,-0.050134883468568946,-0.03346780361522663,0.04953319875136067
2008-10,16.56,21.38,-0.003610108303249234,0.03085824493731922,-0.040920687202814256,-0.034468353240568454,0.037310578899565024
2008-11,16.71,21.46,0.006020469596628623,0.03272377285851779,-0.0049787051095382595,-0.026703303261889168,0.010999174706166882
2008-12,16.33,21.56,-0.017448856799037467,0.03604036520903412,-0.017226576773498925,-0.05348922200807159,-0.00022228002553854217
2009-01,16.81,21.56,0.013261000602772686,0.03355704697986574,0.014396860792993986,-0.02029604637709305,-0.0011358601902212988
2009-02,16.99,21.57,0.01614832535885165,0.0305781175346393,0.016063693952136616,-0.014429792175787649,8.463140671503516e-05
2009-03,16.91,21.64,-0.0005910165484634493,0.030476190476190504,0.0038737711281603793,-0.031067207024653952,-0.004464787676623829
2009-04,16.56,21.68,-0.021276595744681024,0.029928741092636532,-0.015513351500914003,-0.05120533683731755,-0.005763244243767021
2009-05,17.23,21.72,0.02073459715639819,0.028409090909090808,0.030892212114949948,-0.0076744937526926175,-0.01015761495855176
