date,ahe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,22.19,20.04,,,,,
2006-04,22.23,20.17,,,,,
2006-05,22.27,20.13,,,,,
2006-06,22.31,20.22,,,,,
2006-07,21.98,20.29,,,,,
2006-08,22.13,20.32,,,,,
2006-09,22.21,20.4,,,,,
2006-10,22.06,20.42,,,,,
2006-11,22.09,20.49,,,,,
2006-12,21.88,20.58,,,,,
2007-01,21.45,20.59,,,,,
2007-02,21.62,20.68,,,,,
2007-03,21.76,20.72,-0.01937809824245154,0.0339321357285429,-0.04736007120189081,-0.05331023397099444,0.027981972959439272
2007-04,21.94,20.79,-0.013045434098065639,0.030738720872582916,-0.03897468173134919,-0.04378415497064855,0.025929247633283546
2007-05,22.01,20.84,-0.011674898967220387,0.03527074018877302,-0.03877375639394659,-0.04694563915599341,0.0270988574267262
2007-06,22.04,20.95,-0.012102196324518135,0.03610286844708212,-0.03902984746426044,-0.048205064771600255,0.026927651139742305
2007-07,21.96,20.94,-0.0009099181073703173,0.03203548546081824,-0.02408882397232844,-0.03294540356818856,0.023178905864958122
2007-08,22.27,21.0,0.0063262539539087476,0.03346456692913384,-0.012648230835100034,-0.027138312975225093,0.01897448478900878
2007-09,22.11,21.04,-0.004502476361999163,0.03137254901960787,-0.03284074066180185,-0.035875025381607036,0.028338264299802688
2007-10,21.68,21.06,-0.01722574796010875,0.03134182174338868,-0.0533327316153836,-0.04856756970349743,0.03610698365527485
2007-11,21.89,21.12,-0.009053870529651394,0.030746705710102615,-0.05278654379697814,-0.03980057623975401,0.04373267326732675
2007-12,21.99,21.16,0.005027422303473466,0.028182701652089498,-0.03606071162070181,-0.023155279348616033,0.04108813392417528
2008-01,21.79,21.19,0.015850815850815846,0.029140359397765974,-0.027096140700843853,-0.013289543546950128,0.0429469565516597
2008-02,21.91,21.27,0.01341350601295093,0.028529980657640227,-0.028016086693168823,-0.015116474644689296,0.041429592706119754
2008-03,22.23,21.36,0.0215992647058823,0.030888030888030917,-0.018149770795462133,-0.009288766182148616,0.03974903550134443
2008-04,21.88,21.38,-0.002734731084776767,0.028379028379028372,-0.041772340844664926,-0.031113759463805138,0.03903760975988816
2008-05,21.78,21.47,-0.010449795547478437,0.030230326295585364,-0.051333933778718324,-0.0406801218430638,0.04088413823123989
2008-06,22.14,21.52,0.004537205081669756,0.027207637231503594,-0.044822455977808824,-0.022670432149833837,0.04935966105947858
2008-07,21.8,21.6,-0.007285974499089259,0.03151862464183382,-0.06226109528250752,-0.038804599140923074,0.05497512078341826
2008-08,21.7,21.7,-0.025594970812752596,0.0333333333333333,-0.07867514243366491,-0.058928304146085894,0.05308017162091231
2008-09,21.66,21.73,-0.020352781546811367,0.032794676806083715,-0.06988598029817203,-0.05314745835289508,0.04953319875136067
2008-10,21.87,21.76,0.008763837638376444,0.03323836657170004,-0.028546741261188578,-0.024474528933323594,0.037310578899565024
2008-11,22.1,21.86,0.0095934216537232,0.035037878787878715,-0.0014057530524436822,-0.025444457134155517,0.010999174706166882
2008-12,22.05,21.95,0.0027285129604366657,0.03733459357277879,0.002950792985975208,-0.034606080612342126,-0.00022228002553854217
2009-01,22.34,21.96,0.025240936209270343,0.03633789523360073,0.026376796399491642,-0.011096959024330388,-0.0011358601902212988
2009-02,22.45,21.98,0.024646280237334513,0.03338034790785147,0.024561648830619478,-0.00873406767051696,8.463140671503516e-05
2009-03,22.38,22.05,0.006747638326585631,0.03230337078651691,0.01121242600320946,-0.02555573245993128,-0.004464787676623829
2009-04,22.17,22.1,0.013254113345521148,0.03367633302151555,0.01901735758928817,-0.0204222196759944,-0.005763244243767021
2009-05,21.97,22.12,0.008723599632690437,0.030274802049371316,0.018881214591242194,-0.02155120241668088,-0.01015761495855176
2009-06,21.97,22.14,-0.007678410117434585,0.028810408921933133,0.004613336064674565,-0.036488819039367716,-0.01229174618210915
2009-07,22.25,22.18,0.020642201834862352,0.026851851851851773,0.04022981187248514,-0.006209650016989421,-0.019587610037622785
2009-08,22.04,22.23,0.015668202764976952,0.024423963133640605,0.030506558428244613,-0.008755760368663653,-0.01483835566326766
2009-09,21.98,22.27,0.014773776546629746,0.02485043718361708,0.028553205175494447,-0.010076660636987334,-0.013779428628864701
2009-10,21.95,22.31,0.0036579789666208637,0.025275735294117516,0.00589766190862422,-0.021617756327496653,-0.0022396829420033566
2009-11,22.11,22.34,0.00045248868778271535,0.021957913998170195,-0.01869338305692657,-0.02150542531038748,0.019145871744709282
2009-12,21.69,22.37,-0.01632653061224487,0.019134396355353155,-0.04446776184432849,-0.035460926967598026,0.028141231232083615
2010-01,21.47,22.4,-0.038943598925693865,0.02003642987249534,-0.06515471281546095,-0.058980028798189206,0.02621111388976708
2010-02,21.62,22.46,-0.036971046770601264,0.0218380345768881,-0.05848441034926652,-0.05880908134748936,0.021513363578665255
2010-03,21.44,22.46,-0.0420017873100982,0.01859410430839003,-0.06486350170337807,-0.06059589161848823,0.022861714393279862
2010-04,21.4,22.49,-0.03473161930536775,0.017647058823529276,-0.05679932683067222,-0.05237867812889703,0.02206770752530447
