date,awe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,566.27,650.76,,,,,
2006-04,573.67,656.37,,,,,
2006-05,573.44,653.73,,,,,
2006-06,576.96,660.35,,,,,
2006-07,574.62,660.01,,,,,
2006-08,581.08,661.34,,,,,
2006-09,582.5,665.99,,,,,
2006-10,576.32,663.99,,,,,
2006-11,578.12,668.65,,,,,
2006-12,579.62,671.3,,,,,
2007-01,585.37,670.28,,,,,
2007-02,589.76,673.25,,,,,
2007-03,608.65,676.95,0.07484062373072915,0.04024525170569804,0.04685865077128988,0.034595372025031115,0.027981972959439272
2007-04,593.28,676.56,0.034183415552495364,0.030760089583618904,0.008254167919211818,0.0034233259688764596,0.025929247633283546
2007-05,595.52,680.27,0.038504464285714156,0.04059780031511474,0.011405606858987956,-0.0020933360294005873,0.0270988574267262
2007-06,595.06,686.31,0.03137132556849679,0.039312485802983146,0.004443674428754485,-0.007941160234486357,0.026927651139742305
2007-07,595.08,683.59,0.03560613970972127,0.03572673141316047,0.012427233844763148,-0.000120591703439199,0.023178905864958122
2007-08,606.26,685.58,0.043333103875542005,0.03665285632201289,0.024358619086533223,0.006680247553529112,0.01897448478900878
2007-09,618.15,686.91,0.06120171673819739,0.03141188306130716,0.0328634524383947,0.029789833676890226,0.028338264299802688
2007-10,610.84,688.57,0.05989727928928369,0.03701862979864161,0.02379029563400884,0.022878649490642083,0.03610698365527485
2007-11,606.27,689.9,0.048692313014599004,0.03178045315187318,0.004959639747272253,0.016911859862725823,0.04373267326732675
2007-12,605.8,690.89,0.04516752354991192,0.02918218382243413,0.004079389625736646,0.01598533972747779,0.04108813392417528
2008-01,598.98,692.55,0.02325025197738185,0.03322492092856714,-0.01969670457427785,-0.00997466895118529,0.0429469565516597
2008-02,600.7,694.88,0.018549918610960482,0.03212773858150761,-0.022879674095159272,-0.013577819970547127,0.041429592706119754
2008-03,602.54,697.2,-0.010038610038610061,0.029913582982495013,-0.049787645539954496,-0.03995219302110507,0.03974903550134443
2008-04,599.26,698.86,0.01007955771305289,0.032960860825351886,-0.02895805204683527,-0.022881303112298995,0.03903760975988816
2008-05,612.56,701.18,0.02861364857603433,0.030737795287165345,-0.012270489655205559,-0.0021241467111310156,0.04088413823123989
2008-06,603.19,702.18,0.013662487816354839,0.023123661319228928,-0.03569717324312374,-0.00946117350287409,0.04935966105947858
2008-07,602.01,703.38,0.011645493042952123,0.028950101669129102,-0.04332962774046614,-0.017304608626176977,0.05497512078341826
2008-08,596.9,708.16,-0.015438920595124226,0.03293561655824255,-0.06851909221603654,-0.04837453715336677,0.05308017162091231
2008-09,603.19,707.35,-0.02420124565234963,0.02975644553143797,-0.0737344444037103,-0.0539576911837876,0.04953319875136067
