date,awe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,955.6,650.76,,,,,
2006-04,963.8,656.37,,,,,
2006-05,961.47,653.73,,,,,
2006-06,966.03,660.35,,,,,
2006-07,972.84,660.01,,,,,
2006-08,970.27,661.34,,,,,
2006-09,969.27,665.99,,,,,
2006-10,970.36,663.99,,,,,
2006-11,960.81,668.65,,,,,
2006-12,966.7,671.3,,,,,
2007-01,966.45,670.28,,,,,
2007-02,981.02,673.25,,,,,
2007-03,981.02,676.95,0.026601088321473378,0.04024525170569804,-0.0013808846379658943,-0.01364416338422466,0.027981972959439272
2007-04,975.75,676.56,0.012398837933181205,0.030760089583618904,-0.013530409700102341,-0.0183612516504377,0.025929247633283546
2007-05,970.77,680.27,0.009672688695435068,0.04059780031511474,-0.01742616873129113,-0.030925111619679674,0.0270988574267262
2007-06,983.38,686.31,0.01796010475865141,0.039312485802983146,-0.008967546381090895,-0.021352381044331736,0.026927651139742305
2007-07,983.38,683.59,0.010834258459767241,0.03572673141316047,-0.012344647405190881,-0.024892472953393228,0.023178905864958122
2007-08,983.02,685.58,0.01314067218403125,0.03665285632201289,-0.005833812604977532,-0.023512184137981645,0.01897448478900878
2007-09,997.66,686.91,0.02929008429023903,0.03141188306130716,0.0009518199904363436,-0.0021217987710681306,0.028338264299802688
2007-10,992.31,688.57,0.02262047075312248,0.03701862979864161,-0.01348651290215237,-0.014398159045519127,0.03610698365527485
2007-11,1000.31,689.9,0.04111114580406116,0.03178045315187318,-0.002621527463265591,0.009330692652187979,0.04373267326732675
2007-12,1005.34,690.89,0.039971035481535105,0.02918218382243413,-0.0011170984426401714,0.010788851659100974,0.04108813392417528
2008-01,996.99,692.55,0.0316001862486419,0.03322492092856714,-0.011346770303017797,-0.0016247346799252368,0.0429469565516597
2008-02,1001.32,694.88,0.0206927483639478,0.03212773858150761,-0.020736844342171955,-0.01143499021755981,0.041429592706119754
2008-03,1020.44,697.2,0.04018266702004044,0.029913582982495013,0.0004336315186960066,0.010269084037545426,0.03974903550134443
