date,awe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,915.55,650.76,,,,,
2006-04,940.38,656.37,,,,,
2006-05,944.24,653.73,,,,,
2006-06,956.34,660.35,,,,,
2006-07,968.24,660.01,,,,,
2006-08,973.84,661.34,,,,,
2006-09,945.47,665.99,,,,,
2006-10,965.03,663.99,,,,,
2006-11,968.44,668.65,,,,,
2006-12,975.46,671.3,,,,,
2007-01,987.38,670.28,,,,,
2007-02,991.74,673.25,,,,,
2007-03,1000.84,676.95,0.0931571186718367,0.04024525170569804,0.06517514571239742,0.05291186696613866,0.027981972959439272
2007-04,1004.28,676.56,0.06795125374848462,0.030760089583618904,0.04202200611520108,0.03719116416486572,0.025929247633283546
2007-05,1012.28,680.27,0.07205795136829615,0.04059780031511474,0.04495909394156995,0.03146015105318141,0.0270988574267262
2007-06,1010.36,686.31,0.05648618692096951,0.039312485802983146,0.029558535781227205,0.017173701117986363,0.026927651139742305
2007-07,1015.49,683.59,0.04879988432620012,0.03572673141316047,0.025620978461241995,0.013073152913039648,0.023178905864958122
2007-08,979.51,685.58,0.005822311673375461,0.03665285632201289,-0.013152173115633322,-0.030830544648637433,0.01897448478900878
2007-09,971.62,686.91,0.027658201740933055,0.03141188306130716,-0.0006800625588696332,-0.0037536813203741075,0.028338264299802688
2007-10,968.58,688.57,0.00367864211475298,0.03701862979864161,-0.03242834154052187,-0.03333998768388863,0.03610698365527485
2007-11,972.39,689.9,0.004078724546693581,0.03178045315187318,-0.03965394872063317,-0.0277017286051796,0.04373267326732675
2007-12,977.84,690.89,0.002439874520738929,0.02918218382243413,-0.03864825940343635,-0.026742309301695202,0.04108813392417528
2008-01,979.75,692.55,-0.007727521319046361,0.03322492092856714,-0.05067447787070606,-0.0409524422476135,0.0429469565516597
2008-02,977.7,694.88,-0.014156936293786641,0.03212773858150761,-0.0555865289999064,-0.04628467487529425,0.041429592706119754
