date,awe_level,benchmark_level,yoy,benchmark_yoy,real_yoy,rel_yoy,cpiu_yoy
2006-03,752.4,826.97,,,,,
2006-04,760.88,837.88,,,,,
2006-05,751.45,834.73,,,,,
2006-06,762.83,841.98,,,,,
2006-07,746.38,845.92,,,,,
2006-08,768.69,843.77,,,,,
2006-09,748.67,848.09,,,,,
2006-10,767.03,852.81,,,,,
2006-11,743.36,850.64,,,,,
2006-12,789.18,861.5,,,,,
2007-01,776.22,855.56,,,,,
2007-02,757.5,855.12,,,,,
2007-03,781.7,862.47,0.03894205209994693,0.04292779665525956,0.010960079140507659,-0.003985744555312629,0.027981972959439272
2007-04,774.52,869.4,0.017926611292187974,0.03761875208860455,-0.008002636341095572,-0.01969214079641658,0.025929247633283546
2007-05,793.24,871.77,0.055612482533768,0.04437362979646109,0.0285136251070418,0.01123885273730691,0.0270988574267262
2007-06,799.09,875.32,0.047533526473788376,0.03959714007458613,0.02060587533404607,0.007936386399202244,0.026927651139742305
2007-07,807.17,876.51,0.08144644818993002,0.03616181199167774,0.0582675423249719,0.04528463619825228,0.023178905864958122
2007-08,806.02,876.26,0.0485631398873407,0.038505753937684455,0.029588655098331917,0.010057385949656245,0.01897448478900878
2007-09,806.96,880.06,0.07785806830779927,0.03769647089341923,0.04951980400799659,0.040161597414380044,0.028338264299802688
2007-10,811.44,875.86,0.05789864803201972,0.02702829469635683,0.021791664376744867,0.030870353335662886,0.03610698365527485
2007-11,805.82,884.66,0.0840238915195868,0.0399934167215273,0.04029121825226004,0.044030474798059493,0.04373267326732675
2007-12,802.21,888.23,0.016510808687498525,0.03102727800348232,-0.02457732523667675,-0.014516469315983795,0.04108813392417528
2008-01,813.28,885.2,0.04774419623302665,0.034643975875450116,0.004797239681366951,0.013100220357576534,0.0429469565516597
2008-02,829.63,888.75,0.09522112211221122,0.03932781364019085,0.053791529406091464,0.05589330847202037,0.041429592706119754
2008-03,814.26,898.81,0.04165280798260195,0.04213479889155555,0.001903772481257518,-0.00048199090895360147,0.03974903550134443
2008-04,808.48,892.7,0.04384651138769823,0.0268000920174834,0.004808901627810072,0.01704641937021483,0.03903760975988816
2008-05,798.06,896.35,0.006076345116232082,0.028195510283675788,-0.034807793115007805,-0.022119165167443708,0.04088413823123989
2008-06,803.59,902.97,0.005631405724011062,0.03158844765342957,-0.04372825533546752,-0.02595704192941851,0.04935966105947858
2008-07,796.19,900.36,-0.013603082374220926,0.027210185850703384,-0.06857820315763918,-0.04081326822492431,0.05497512078341826
2008-08,787.85,906.26,-0.02254286494131654,0.034236413849770615,-0.07562303656222885,-0.05677927879108716,0.05308017162091231
2008-09,789.95,899.73,-0.021079111727966678,0.022350748812581044,-0.07061231047932734,-0.04342986054054772,0.04953319875136067
2008-10,787.78,906.73,-0.029158040027605345,0.03524535884730437,-0.06646861892717038,-0.06440339887490971,0.037310578899565024
2008-11,781.77,906.37,-0.0298453748976199,0.02454050143557981,-0.04084454960378678,-0.05438587633319971,0.010999174706166882
2008-12,794.66,904.78,-0.009411500729235571,0.018632561386127417,-0.00918922070369703,-0.028044062115362988,-0.00022228002553854217
2009-01,780.79,905.91,-0.039949340940389544,0.02339584274740163,-0.038813480750168244,-0.06334518368779117,-0.0011358601902212988
2009-02,834.32,912.12,0.005653122476284675,0.026295358649789033,0.00556849106956964,-0.020642236173504358,8.463140671503516e-05
2009-03,790.86,906.49,-0.028737749613145652,0.008544631234632529,-0.024272961936521825,-0.037282380847778185,-0.004464787676623829
2009-04,783.76,910.77,-0.03057589550761927,0.020241962585414962,-0.024812651263852247,-0.05081785809303423,-0.005763244243767021
2009-05,798.7,910.01,0.0008019447159362705,0.015239582752273072,0.01095955967448803,-0.0144376380363368,-0.01015761495855176
2009-06,774.34,913.15,-0.0363991587749972,0.011273907217293985,-0.02410741259288805,-0.04767306599229118,-0.01229174618210915
2009-07,786.11,919.07,-0.012660294653286327,0.02078057665822564,0.006927315384336458,-0.033440871311511966,-0.019587610037622785
2009-08,796.15,922.22,0.01053500031731923,0.01761084015624659,0.02537335598058689,-0.007075839838927362,-0.01483835566326766
