# Industry: Fitness and recreational sports centers
# Series ID: CES7071394001
# Parent series: Amusement, gambling, and recreation industries (CES7071300001)
# Generated: 2026-03-05
# Denominator options:
#   opt1: Level 4 parent (default) = Amusement, gambling, and recreation industries
#   opt2: Level 3 parent = Service-providing
#   opt3: Level 2 parent = Service-providing
#   opt4: Goods/Service-providing total = Service-providing
#   opt5: Total private / Total government = Total private
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5
2000-01,424.3,6.050440752208279,,,,0.3349384275339438,1266.8,-1.0938085624562055,,,,,,0.0039884566938015835,106382.0,-5.524350916437716,,,,,,0.0039884566938015835,106382.0,-5.524350916437716,,,,,,0.0039884566938015835,106382.0,-5.524350916437716,,,,,,0.003841905106845346,110440.0,-5.561786913835811,,,,,
2000-02,426.3,6.055143323771165,,,,0.3377168660381843,1262.3,-1.0855474089876513,,,,,,0.004002365930599369,106512.0,-5.52086961006932,,,,,,0.004002365930599369,106512.0,-5.52086961006932,,,,,,0.004002365930599369,106512.0,-5.52086961006932,,,,,,0.0038571855122555895,110521.0,-5.557817503361338,,,,,
2000-03,429.7,6.063087290780949,,,,0.33578182386496835,1279.7,-1.0912936636626007,,,,,,0.004019719732829426,106898.0,-5.51654309698327,,,,,,0.004019719732829426,106898.0,-5.51654309698327,,,,,,0.004019719732829426,106898.0,-5.51654309698327,,,,,,0.003875675334397633,110871.0,-5.553035351517244,,,,,
2000-04,432.8,6.070275727532271,,,,0.3329486883606431,1299.9,-1.0997668898817017,,,,,,0.004037501749148748,107195.0,-5.5121291572077595,,,,,,0.004037501749148748,107195.0,-5.5121291572077595,,,,,,0.004037501749148748,107195.0,-5.5121291572077595,,,,,,0.0038962208098521816,111082.0,-5.5477482187677865,,,,,
2000-05,429.8,6.06331998420841,,,,0.33273980026321903,1291.7,-1.1003944750295598,,,,,,0.003999664988507245,107459.0,-5.521544674242903,,,,,,0.003999664988507245,107459.0,-5.521544674242903,,,,,,0.003999664988507245,107459.0,-5.521544674242903,,,,,,0.0038735377349988285,110958.0,-5.553587046104521,,,,,
2000-06,430.4,6.064715008847575,,,,0.33148490449784346,1298.4,-1.1041730073528069,,,,,,0.004007709999720652,107393.0,-5.5195352731764675,,,,,,0.004007709999720652,107393.0,-5.5195352731764675,,,,,,0.004007709999720652,107393.0,-5.5195352731764675,,,,,,0.0038713391379434406,111176.0,-5.554154801318844,,,,,
2000-07,433.1,6.070968648220581,,,,0.33210643355570896,1304.1,-1.102299778442275,,,,,,0.00402842499837226,107511.0,-5.514379798675764,,,,,,0.00402842499837226,107511.0,-5.514379798675764,,,,,,0.00402842499837226,107511.0,-5.514379798675764,,,,,,0.003889153294241252,111361.0,-5.549563807192404,,,,,
2000-08,435.9,6.077412859244347,,,,0.33264652014652013,1310.4,-1.1006748538544582,,,,,,0.004052960920865449,107551.0,-5.508307573409233,,,,,,0.004052960920865449,107551.0,-5.508307573409233,,,,,,0.004052960920865449,107551.0,-5.508307573409233,,,,,,0.0039130317692577,111397.0,-5.543442816886309,,,,,
2000-09,436.3,6.078330080129564,,,,0.3352543414784079,1301.4,-1.0928658069313197,,,,,,0.004051218243945922,107696.0,-5.508737642120931,,,,,,0.004051218243945922,107696.0,-5.508737642120931,,,,,,0.004051218243945922,107696.0,-5.508737642120931,,,,,,0.003909428146448989,111602.0,-5.544364169786155,,,,,
2000-10,440.1,6.0870019738170456,,,,0.33716387037462653,1305.3,-1.0871862045776983,,,,,,0.004085819856286091,107714.0,-5.5002328715943225,,,,,,0.004085819856286091,107714.0,-5.5002328715943225,,,,,,0.004085819856286091,107714.0,-5.5002328715943225,,,,,,0.0039432303846464,111609.0,-5.535754997021946,,,,,
