# Industry: Freestanding ambulatory surgical and emergency centers
# Series ID: CES6562149301
# Parent series: Ambulatory health care services (CES6562100001)
# Generated: 2026-03-05
# Denominator options:
#   opt1: Level 4 parent (default) = Ambulatory health care services
#   opt2: Level 3 parent = Health care and social assistance
#   opt3: Level 2 parent = Private education and health services
#   opt4: Goods/Service-providing total = Service-providing
#   opt5: Total private / Total government = Total private
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,hp_cf_log_share_opt1,predicted_share_hp_opt1,resid_log_share_hp_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,hp_cf_log_share_opt2,predicted_share_hp_opt2,resid_log_share_hp_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,hp_cf_log_share_opt3,predicted_share_hp_opt3,resid_log_share_hp_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,hp_cf_log_share_opt4,predicted_share_hp_opt4,resid_log_share_hp_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5,hp_cf_log_share_opt5,predicted_share_hp_opt5,resid_log_share_hp_opt5
2000-01,51.9,3.949318790171843,,,,0.012067802915804404,4300.7,-4.417214288958517,,,,,,,,,0.004070747872465587,12749.5,-5.5039285439595,,,,,,,,,0.0034370860927152315,15100.0,-5.673131232631173,,,,,,,,,0.0004878644883532928,106382.0,-7.625472878474152,,,,,,,,,0.0004699384281057588,110440.0,-7.6629088758722474,,,,,,,,
2000-02,52.0,3.9512437185814275,,,,0.012070286205055592,4308.1,-4.417008532053113,,,,,,,,,0.004074085681155787,12763.6,-5.5031089301871425,,,,,,,,,0.003440518724361519,15114.0,-5.672133026999238,,,,,,,,,0.00048820790145711284,106512.0,-7.624769215259057,,,,,,,,,0.00047049881922892484,110521.0,-7.661717108551075,,,,,,,,
2000-03,52.1,3.9531649487593215,,,,0.012075839050621177,4314.4,-4.416548595263696,,,,,,,,,0.004076427140711067,12780.8,-5.50253437502212,,,,,,,,,0.0034409880457037184,15141.0,-5.671996626249051,,,,,,,,,0.0004873804935546035,106898.0,-7.626465439004898,,,,,,,,,0.0004699154873682027,110871.0,-7.662957693538872,,,,,,,,
2000-04,52.3,3.9569963710708773,,,,0.012097240533851455,4323.3,-4.4147779074415485,,,,,,,,,0.004088684584955517,12791.4,-5.499531978027674,,,,,,,,,0.0034496405250313304,15161.0,-5.669485249010704,,,,,,,,,0.00048789589066654227,107195.0,-7.6254085136691545,,,,,,,,,0.0004708233557191984,111082.0,-7.661027575229181,,,,,,,,
2000-05,52.4,3.9589065913269965,,,,0.012103293758950433,4329.4,-4.414277651938758,,,,,,,,,0.00409039459818118,12810.5,-5.499113834808299,,,,,,,,,0.003449865033906116,15189.0,-5.669420169311023,,,,,,,,,0.000487627839455048,107459.0,-7.625958067124317,,,,,,,,,0.00047225076154941507,110958.0,-7.658000438985935,,,,,,,,
2000-06,52.4,3.9589065913269965,,,,0.012064836986553694,4343.2,-4.417460091264245,,,,,,,,,0.004085132922741093,12827.0,-5.500401011972854,,,,,,,,,0.0034432908397949795,15218.0,-5.6713276254094716,,,,,,,,,0.00048792751855335074,107393.0,-7.625343690697045,,,,,,,,,0.00047132474634813267,111176.0,-7.6599632188394216,,,,,,,,
2000-07,52.5,3.960813169597578,,,,0.012051788255819292,4356.2,-4.41854222708355,,,,,,,,,0.004086366325228058,12847.6,-5.500099132854004,,,,,,,,,0.003443526170798898,15246.0,-5.671259282950641,,,,,,,,,0.0004883221251778888,107511.0,-7.624535277298767,,,,,,,,,0.00047143973204263613,111361.0,-7.659719285815407,,,,,,,,
2000-08,52.7,3.9646154555473165,,,,0.012082721936903889,4361.6,-4.415978785954897,,,,,,,,,0.004094380521004095,12871.3,-5.498139850042689,,,,,,,,,0.003447599110297004,15286.0,-5.670077200255513,,,,,,,,,0.0004900000929791448,107551.0,-7.621104977106263,,,,,,,,,0.00047308275806350264,111397.0,-7.656240220583339,,,,,,,,
2000-09,52.9,3.9684033388642534,,,,0.012093916462815206,4374.1,-4.415052724479661,,,,,,,,,0.004092590013770908,12925.8,-5.4985772541481825,,,,,,,,,0.0034494001043296816,15336.0,-5.669554945861226,,,,,,,,,0.0004911974446590402,107696.0,-7.618664383386241,,,,,,,,,0.0004740058421892081,111602.0,-7.654290911051466,,,,,,,,
2000-10,53.1,3.9721769282478934,,,,0.012118030991122573,4381.9,-4.413060771017275,,,,,,,,,0.0040981708728872425,12957.0,-5.497214533380918,,,,,,,,,0.0034568061975131827,15361.0,-5.6674101805012524,,,,,,,,,0.0004929721298995488,107714.0,-7.615057917163475,,,,,,,,,0.00047576808321909525,111609.0,-7.650580042591098,,,,,,,,
