# Industry: Skilled nursing care facilities
# Series ID: CES6562310001
# Parent series: Nursing and residential care facilities (CES6562300001)
# Generated: 2026-03-06
# Denominator options:
#   opt1: Level 4 parent (default) = Nursing and residential care facilities
#   opt2: Level 3 parent = Health care and social assistance
#   opt3: Level 2 parent = Private education and health services
#   opt4: Goods/Service-providing total = Service-providing
#   opt5: Total private / Total government = Total private
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,hp_cf_log_share_opt1,predicted_share_hp_opt1,resid_log_share_hp_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,hp_cf_log_share_opt2,predicted_share_hp_opt2,resid_log_share_hp_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,hp_cf_log_share_opt3,predicted_share_hp_opt3,resid_log_share_hp_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,hp_cf_log_share_opt4,predicted_share_hp_opt4,resid_log_share_hp_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5,hp_cf_log_share_opt5,predicted_share_hp_opt5,resid_log_share_hp_opt5
2000-01,1505.7,7.317013185328998,,,,0.5894073436154389,2554.6,-0.5286377492796787,,,,,,,,,0.11809874897054787,12749.5,-2.136234148802345,,,,,,,,,0.09971523178807948,15100.0,-2.305436837474018,,,,,,,,,0.014153710214133971,106382.0,-4.257778483316998,,,,,,,,,0.013633647229264759,110440.0,-4.295214480715093,,,,,,,,
2000-02,1507.5,7.318207928601341,,,,0.5885912853349993,2561.2,-0.5300232490433066,,,,,,,,,0.11810931085273747,12763.6,-2.1361447201672292,,,,,,,,,0.09974196109567289,15114.0,-2.3051688169793247,,,,,,,,,0.014153334835511492,106512.0,-4.2578050052391445,,,,,,,,,0.013639941730530849,110521.0,-4.294752898531162,,,,,,,,
2000-03,1507.9,7.31847323337175,,,,0.5880357212494638,2564.3,-0.5309675825044843,,,,,,,,,0.11798165998998499,12780.8,-2.1372260904096914,,,,,,,,,0.09959051581797768,15141.0,-2.3066883416366224,,,,,,,,,0.014105970177178245,106898.0,-4.261157154392469,,,,,,,,,0.013600490660316945,110871.0,-4.297649408926444,,,,,,,,
2000-04,1507.5,7.318207928601341,,,,0.5876047554083025,2565.5,-0.5317007417806789,,,,,,,,,0.11785261972888035,12791.4,-2.1383204204972106,,,,,,,,,0.09943275509531034,15161.0,-2.3082736914802413,,,,,,,,,0.014063155930780353,107195.0,-4.264196956138691,,,,,,,,,0.013571055616571542,111082.0,-4.299816017698718,,,,,,,,
2000-05,1508.7,7.319003631846029,,,,0.586974283157608,2570.3,-0.5327742707481531,,,,,,,,,0.11777057882206003,12810.5,-2.1390167942892675,,,,,,,,,0.09932846138652973,15189.0,-2.30932312879199,,,,,,,,,0.014039773308889903,107459.0,-4.265861026605284,,,,,,,,,0.013597036716595469,110958.0,-4.297903398466903,,,,,,,,
2000-06,1510.2,7.319997371369325,,,,0.5862350064050309,2576.1,-0.5340345349772235,,,,,,,,,0.11773602557106104,12827.0,-2.1393102319305255,,,,,,,,,0.09923774477592325,15218.0,-2.3102368453671427,,,,,,,,,0.014062369055711267,107393.0,-4.264252910654717,,,,,,,,,0.01358386702165935,111176.0,-4.298872438797093,,,,,,,,
2000-07,1513.5,7.322180128461773,,,,0.5856744833991178,2584.2,-0.5349911328263465,,,,,,,,,0.11780410349014601,12847.6,-2.1387321739898084,,,,,,,,,0.0992719401810311,15246.0,-2.3098923240864457,,,,,,,,,0.014077629265842564,107511.0,-4.2631683184345714,,,,,,,,,0.01359093398945771,111361.0,-4.298352326951211,,,,,,,,
2000-08,1517.5,7.3248195229336535,,,,0.5852520344016352,2592.9,-0.5357126964930489,,,,,,,,,0.1178979590251179,12871.3,-2.1379357826563523,,,,,,,,,0.09927384534868507,15286.0,-2.309873132869176,,,,,,,,,0.014109585220035145,107551.0,-4.260900909719926,,,,,,,,,0.013622449437597063,111397.0,-4.296036153197003,,,,,,,,
2000-09,1517.4,7.324753622903975,,,,0.5844020797227036,2596.5,-0.5371660403803992,,,,,,,,,0.11739312073527365,12925.8,-2.142226970108462,,,,,,,,,0.09894366197183099,15336.0,-2.313204661821506,,,,,,,,,0.014089659783093152,107696.0,-4.262314099346519,,,,,,,,,0.013596530528126738,111602.0,-4.297940627011744,,,,,,,,
2000-10,1519.5,7.326136612356848,,,,0.5835477552901417,2603.9,-0.5386289877764616,,,,,,,,,0.11727251678629312,12957.0,-2.143254849271963,,,,,,,,,0.0989193411887247,15361.0,-2.313450496392298,,,,,,,,,0.014106801344300647,107714.0,-4.26109823305452,,,,,,,,,0.013614493454828912,111609.0,-4.296620358482144,,,,,,,,
