date,numerator_series_id,denominator_series_id,numerator_name,denominator_name,emp_numerator,emp_denominator,share,detrended_share_ma60,detrended_share_hamilton_logshare,detrended_share_poly3_logempdiff,detrended_log_emp_numerator_poly3,detrended_log_emp_denominator_poly3
2009-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,332.1,1400.1,0.2371973430469252,0.0390121864871731,0.0120442516508161,-0.0093086921816585,-0.0265237423329152,-0.0172150501512566
2009-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,324.3,1368.7,0.2369401621977058,0.0361933052790997,0.0081532244359887,-0.0115145883379641,-0.0508329758979453,-0.0393183875599811
2009-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,314.4,1340.3,0.2345743490263373,0.024283652937223,-0.0038980003372222,-0.0226584004701893,-0.0823832764251522,-0.0597248759549629
2009-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,307.0,1316.6,0.2331763633601701,0.0167833441608793,-0.0105742556454597,-0.0297323543693339,-0.1067539546913129,-0.077021600321979
2009-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,302.5,1295.7,0.233464536543953,0.0167986359677749,-0.0057993047838842,-0.0295813584057196,-0.1220775958911746,-0.0924962374854549
2009-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,296.8,1279.7,0.2319293584433851,0.00891989799089,-0.0055926827817573,-0.0372504223103584,-0.1416621271935998,-0.1044117048832413
2009-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,298.9,1272.7,0.2348550326078415,0.0206825724858223,-0.0029818145200808,-0.0257741060473559,-0.1351777166188155,-0.1094036105714595
2009-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,298.3,1265.7,0.2356798609465118,0.0231591711358562,-0.001525299540932,-0.0233150167191364,-0.1377574123629523,-0.1144423956438158
2009-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,297.9,1261.4,0.2361661645790391,0.0241915882604221,-0.0055198518440862,-0.0222880756388699,-0.1396735209483672,-0.1173854453094973
2009-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,298.0,1261.1,0.2363016414241535,0.0236493833257498,-0.0208139641781894,-0.022736404518973,-0.1399159180110851,-0.117179513492112
2009-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,298.3,1258.6,0.2370093754965835,0.0255952581822542,-0.0082439100370468,-0.0207550904774951,-0.1394912721655465,-0.1187361816880514
2010-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,299.2,1259.1,0.2376300532126121,0.0272302887409813,-0.0010444856111941,-0.0191363842262823,-0.1370636003324952,-0.1179272161062128
2010-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,300.2,1255.4,0.2391269714831926,0.032717074736633,0.0026134629403571,-0.0138408096493245,-0.1343149218127717,-0.1204741121634471
2010-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,301.7,1260.7,0.2393114936146585,0.0324487855440343,0.0012943104642531,-0.0140408265784328,-0.1299215895151144,-0.1158807629366815
2010-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,305.1,1268.8,0.2404634300126103,0.0362571565064823,-0.0040391015754592,-0.0101975017617697,-0.1193087269701225,-0.1091112252083528
2010-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,307.3,1273.3,0.2413413963716328,0.0390022486857388,0.0032407755124264,-0.0074989473629072,-0.1127199091694777,-0.1052209618065704
2010-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,310.1,1278.6,0.2425308931643986,0.0430267569649107,0.0038285257244818,-0.0035155373428379,-0.1042478766691754,-0.1007323393263375
2010-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,317.9,1287.8,0.2468551017238701,0.0604790523151945,0.0291240109217403,0.0132365249569454,-0.0800062124409111,-0.0932427373978566
2010-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,317.6,1292.0,0.2458204334365325,0.0546078095853959,0.0398428835247999,0.0081287792311837,-0.0815525699351402,-0.0896813491663239
2010-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,320.0,1298.4,0.2464571780653111,0.0559629893045285,0.0434359837697404,0.0098210449842648,-0.0746281520891027,-0.0844491970733676
2010-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,323.0,1301.7,0.2481370515479757,0.0617471494619591,0.0513428590123705,0.0157322418029401,-0.0659020911152064,-0.0816343329181465
2010-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,325.2,1301.2,0.2499231478635105,0.0678590928129466,0.0341306927723941,0.0220356555987324,-0.059720509255368,-0.0817561648541005
2010-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,327.2,1309.0,0.2499618029029793,0.066385058161746,0.0441465927117086,0.0213344559623411,-0.0541967491837018,-0.075531205146043
2011-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,329.7,1316.4,0.2504557885141294,0.066831729216624,0.0401670478338318,0.022465901257382,-0.0471934534659226,-0.0696593547233046
2011-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,332.6,1319.0,0.2521607278241092,0.0723100248306799,0.0575642578005455,0.0284203742195314,-0.0390448573200767,-0.0674652315396082
2011-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,335.9,1329.9,0.2525753816076396,0.0721428750406245,0.0567882377658777,0.029246693468246,-0.0297811071558697,-0.0590278006241158
2011-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,339.4,1337.1,0.2538329219953631,0.0755167012146514,0.0843659887255037,0.0334095880397322,-0.0200245780850565,-0.0534341661247887
2011-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,341.9,1344.8,0.2542385484830458,0.0750935073638897,0.0965155258835472,0.034215838840244,-0.0132948970227841,-0.0475107358630282
2011-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,344.8,1351.8,0.25506731765054,0.0764132816824753,0.094449867919043,0.0366930450179658,-0.0054576415890847,-0.0421506866070506
2011-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,345.5,1356.1,0.2547747216281985,0.0729763373952047,0.0942390440575027,0.0347811651279617,-0.0040380360651415,-0.0388192011931032
2011-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,346.0,1357.6,0.2548615203299941,0.0712260492938032,0.0650832234637022,0.034370953123517,-0.0031997035489856,-0.0375706566725027
2011-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,348.1,1359.5,0.2560500183891137,0.0741663235323255,0.0619790049633122,0.0382858618926214,0.0022444281813047,-0.0360414337113166
2011-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,349.7,1362.8,0.256604050484297,0.0743575329771587,0.05595462696488,0.0397230441205405,0.006224512452392,-0.0334985316681484
2011-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,351.0,1365.7,0.2570110566010105,0.073986364811599,0.0699687490400671,0.0405970171761529,0.0093306616606705,-0.0312663555154824
2011-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,353.1,1378.8,0.2560922541340296,0.0679112308383264,0.0646712761574552,0.0363181474473668,0.0146928574775451,-0.0216252899698217
2012-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,356.4,1387.1,0.2569389373513084,0.0693652193278249,0.0650001197198673,0.0389347662866965,0.023394124768977,-0.0155406415177195
2012-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,358.5,1394.1,0.2571551538627071,0.0681935461498439,0.054868158888816,0.0391052819240034,0.0286699338659017,-0.0104353480581016
2012-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,360.0,1400.6,0.2570327002713123,0.0655865890866554,0.0561508984491418,0.0379718302747784,0.0322483316991348,-0.0057234985756435
2012-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,362.1,1404.4,0.2578325263457704,0.0668949018633372,0.054073366274832,0.0404351354826628,0.0374701369562373,-0.0029649985264255
2012-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,363.9,1410.6,0.2579753296469587,0.0654715617727085,0.0539404539753554,0.0403587677033714,0.0418368499953931,0.0014780822920217
2012-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,365.2,1413.8,0.2583109350686094,0.0648411435657924,0.0474215915477695,0.0410423579300278,0.0448137362917693,0.0037713783617414
2012-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,367.8,1417.5,0.2594708994708994,0.0675973197482424,0.0233999768638741,0.0449200191719088,0.051321770679956,0.0064017515080472
2012-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,367.2,1417.1,0.2591207395384941,0.0640214649008723,0.0337805960985988,0.0429803910854742,0.0491062286840158,0.0061258375985415
2012-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,366.0,1416.4,0.2584015814741598,0.0590642438190306,0.0352958455696208,0.0396256461468471,0.0452534670002222,0.005627820853375
2012-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,365.5,1415.5,0.2582126457082303,0.0563660823730781,0.0385887565981226,0.0383324270193234,0.0433106404271583,0.0049782134078348
2012-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,364.9,1418.5,0.2572435671483962,0.0505487887243616,0.0168678987350705,0.0340243228961574,0.0410958080395547,0.0070714851433972
2012-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,365.0,1418.7,0.257277789525622,0.0490983162257401,0.0203980191365049,0.0336231265494806,0.0408020090048921,0.0071788824554115
2013-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,364.6,1419.9,0.2567786463835481,0.0454042089163547,0.0232335947210444,0.0311607561305544,0.039142007701697,0.0079812515711426
2013-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,364.6,1422.7,0.256273283193927,0.0417394446573285,0.0155179659772435,0.0286842011722781,0.0385830086899794,0.0098988075177013
2013-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,365.6,1425.4,0.2564894064823909,0.0411631910498233,0.0133552752623651,0.0290345494908006,0.0407677097113063,0.0117331602205057
2013-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,368.2,1428.0,0.2578431372549019,0.0451601824886468,0.0125143689216604,0.033819896885026,0.0473047970578601,0.0134849001728341
2013-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,367.2,1427.4,0.2572509457755359,0.0412798866051829,0.014160839309403,0.0310558171532626,0.0440409913185293,0.0129851741652666
2013-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,367.9,1428.9,0.2574707817202043,0.0407573297824566,0.0114549406227799,0.0314592868273813,0.0454066569260396,0.0139473700986583
2013-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,368.1,1428.5,0.2576828841442072,0.0402253858385917,0.0197268009541595,0.031846052780823,0.0454168671172681,0.013570814336445
2013-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,368.6,1432.4,0.2573303546495392,0.0373959777027211,0.0201447855008902,0.0300544250186884,0.0462467853029293,0.0161923602842408
2013-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,370.0,1439.2,0.2570872707059477,0.0349281185702477,0.0133372911916369,0.0287008300532809,0.0495162522023857,0.0208154221491048
2013-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,369.9,1441.9,0.2565365143213814,0.0312605337262553,0.0056311675233378,0.0261618673628065,0.0487306568054926,0.022568789442686
2013-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,371.0,1442.2,0.2572458743586188,0.0326729795136407,0.0065911649292285,0.0285429967270669,0.0511911486276099,0.022648151900543
2013-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,370.9,1443.5,0.25694492552823,0.0301330471643104,0.0174536013943944,0.0270064350778138,0.050419326962996,0.0234128918851821
2014-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,370.6,1443.5,0.2567370973328715,0.0279083074752803,0.0131201470744166,0.025845518172229,0.0491147529042379,0.0232692347320089
2014-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,371.4,1444.1,0.2571844055120836,0.0283796515944539,0.0138610644568382,0.0272488139425268,0.0507827364394248,0.023533922496898
2014-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,370.2,1443.3,0.2564955310746206,0.0242607899603112,0.0090891079410992,0.0242435389866368,0.0470653997544348,0.0228218607677979
2014-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,369.7,1447.2,0.2554588170259811,0.0187949254545357,0.0026870237869121,0.0198846958164615,0.0452402530222837,0.0253555572058221
2014-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,370.3,1449.8,0.255414539936543,0.0172063037803957,0.0020038899623502,0.0194169247498923,0.0463959495784296,0.0269790248285373
2014-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,370.1,1449.8,0.2552765898744654,0.015158447891419,-0.0008678209726933,0.0185966583105701,0.0453976744887079,0.0268010161781377
2014-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,367.7,1451.5,0.2533241474336893,0.0059399160588533,-0.013915067089381,0.0106533493999529,0.0384419074441888,0.0277885580442358
2014-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,369.5,1455.6,0.2538472107721902,0.0065916817890151,-0.008698874656791,0.012464933001933,0.0428836659122815,0.0304187329103484
2014-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,370.4,1459.9,0.2537160079457496,0.0048102041732666,-0.001459232535439,0.01171137307219,0.0448833687738723,0.0331719957016822
2014-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,372.2,1466.2,0.2538534988405401,0.0041592698579219,0.004976905654743,0.012031117777381,0.0493068965226441,0.0372757787452631
2014-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,374.6,1469.6,0.2548992923244421,0.0071216875015056,0.0143482798503233,0.0159348973566579,0.0553189862160152,0.0393840888593572
2014-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,375.8,1471.7,0.2553509546782632,0.0076721623663717,0.0130925996634789,0.0175124433200553,0.0581110963998785,0.0405986530798232
2015-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,375.3,1470.2,0.2552713916473949,0.0061444434337165,0.0149123030997422,0.0170226556872714,0.0563829098429886,0.0393602541557172
2015-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,375.3,1470.4,0.2552366702937976,0.0048430977018444,0.0148504217164211,0.0167231620517727,0.0559956969355672,0.0392725348837945
2015-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,374.3,1468.8,0.2548338779956427,0.0021979785981303,0.0114886476797244,0.0149950589707721,0.0529501973526977,0.0379551383819256
2015-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,371.7,1467.1,0.2533569627155613,-0.0046230842412544,-0.006918548867336,0.0090486132251301,0.0456122676924479,0.0365636544673178
2015-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,369.4,1464.1,0.2523051704118571,-0.0095914770881527,-0.0088516608292157,0.0047693538386939,0.0390480941445785,0.0342787403058846
2015-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,367.6,1462.4,0.2513676148796498,-0.0139790606700351,-0.0120253965136516,0.0009421066627242,0.0338166926385028,0.0328745859757786
2015-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,365.2,1459.1,0.2502912754437667,-0.0187680133401095,-0.0130529335912197,-0.0034385273193295,0.026930378186714,0.0303689055060436
2015-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,364.8,1454.0,0.2508940852819807,-0.0166255661564442,-0.0102481484469971,-0.0011076012359785,0.0255092782504684,0.0266168794864469
2015-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,363.7,1449.9,0.2508448858541968,-0.0171441548234198,-0.0074782546003067,-0.0013633990246484,0.0221752376471497,0.0235386366717982
2015-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,363.1,1445.7,0.2511586082866431,-0.0161968230465178,-0.0015067706564857,-0.0001582357934779,0.0202213164420017,0.0203795522354797
2015-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,361.8,1442.9,0.2507450273754245,-0.0180105515435896,-0.0099307056481638,-0.0018360055494381,0.0163432618580632,0.0181792674075014
2015-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,358.6,1439.1,0.2491835174762004,-0.0241782204152945,-0.0155618455714163,-0.0080976460896398,0.0071796111947737,0.0152772572844135
2016-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,359.4,1444.0,0.2488919667590027,-0.0252704419745731,-0.0166929075577191,-0.0092679762960017,0.0091403074958522,0.0184082837918539
2016-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,357.0,1434.7,0.2488325085383703,-0.0254038171739192,-0.0176409868242837,-0.009491416518502,0.0021845317885293,0.0116759483070314
2016-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,355.4,1428.3,0.2488272771826647,-0.0252125251033603,-0.0140121460036304,-0.0094818248978532,-0.0025505719241545,0.0069312529736986
2016-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,354.8,1427.1,0.2486160745567935,-0.0258015095483171,-0.0073543992457083,-0.0102851921936304,-0.0044709176349053,0.005814274558725
2016-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,352.3,1422.9,0.2475929439876308,-0.0294799734210175,-0.0096835366587488,-0.0143479973788602,-0.0117599941767263,0.0025880032021339
2016-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,351.0,1419.0,0.2473572938689217,-0.0299825372484825,-0.0132446889114759,-0.0152239870610406,-0.0156617867955439,-0.0004377997345033
2016-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,350.9,1416.6,0.247705774389383,-0.0281262186209371,-0.0012655258529525,-0.0137246634923782,-0.0161384659495675,-0.0024138024571893
2016-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,348.8,1414.8,0.2465366129488267,-0.0322660890467287,-0.0097456349908353,-0.0183489903183442,-0.0223193905770147,-0.0039704002586704
2016-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,348.4,1412.7,0.2466199476180363,-0.0314114504441385,-0.0108135785110266,-0.0178888767475351,-0.0236315557583024,-0.0057426790107673
2016-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,346.8,1413.7,0.2453137157812831,-0.0359465353427419,-0.0245647820088201,-0.0230619657498349,-0.0283854462627219,-0.005323480512887
2016-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,346.2,1411.6,0.2452536129215075,-0.0354694674978356,-0.0307316948548919,-0.0231540646677119,-0.0302538994230419,-0.0070998347553299
2016-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,347.6,1413.7,0.2458796067058074,-0.0322617703631395,-0.0322642967896733,-0.0204365024283692,-0.0263407485894724,-0.0059042461611031
2017-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,348.5,1413.9,0.2464813636042152,-0.0292430338484579,-0.0278684209175008,-0.0178082698561432,-0.0238630486711439,-0.0060547788150007
2017-02-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,349.9,1416.7,0.246982423942966,-0.0266014426600264,-0.0209358173055853,-0.0155781088192421,-0.0199473417204867,-0.0043692329012445
2017-03-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,349.6,1417.9,0.2465618167712814,-0.0276093669799869,-0.0178487768970225,-0.0170676256166526,-0.0208836731224817,-0.003816047505829
2017-04-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,350.5,1416.1,0.2475107690134877,-0.0231946010302842,-0.0030960898476795,-0.0129957724160671,-0.0183760880822152,-0.005380315666148
2017-05-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,352.7,1420.3,0.2483278180666056,-0.0193042927759149,0.0080792672708429,-0.0094540271361376,-0.0121671250670498,-0.0027130979309122
2017-06-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,354.6,1420.4,0.2496479864826809,-0.0134642372832785,0.0178878949142129,-0.003890108233385,-0.0068272147762824,-0.0029371065428973
2017-07-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,355.5,1423.8,0.2496839443742098,-0.0127588646035308,0.0196154763352702,-0.003468631690616,-0.0043092718915005,-0.0008406402008844
2017-08-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,355.7,1424.6,0.2496841218587673,-0.0121210260012376,0.0101787540933462,-0.0031747491215909,-0.0037478097658008,-0.0005730606442098
2017-09-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,354.7,1430.2,0.2480072717102503,-0.0181445308864809,-0.0011237234508443,-0.0096043631040512,-0.0065479376489925,0.0030564254550586
2017-10-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,354.7,1433.2,0.2474881384314819,-0.0195273136710643,-0.0094823693657257,-0.0113750617900656,-0.0065163797362339,0.0048586820538316
2017-11-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,355.7,1437.3,0.2474779099700828,-0.018873079570808,-0.0040135076529137,-0.0110758564050019,-0.0036529242834593,0.0074229321215426
2017-12-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,357.0,1441.3,0.2476930548810102,-0.0173860892909926,0.0090321296904465,-0.0098504922308482,6.010892895780273e-05,0.009910601159806
2018-01-01,CES3133270001,CES3133200001,"Machine shops; turned product; and screw, nut, and bolt manufacturing",Fabricated metal product manufacturing,356.4,1446.4,0.2464048672566371,-0.0218765534144264,0.0073976677256337,-0.0146925221996632,-0.0015400430135299,0.0131524791861332
