# Industry: Ship and boat building
# Series ID: CES3133660001
# Denominator: Transportation equipment manufacturing (CES3133600001)
# Generated: 2026-03-04
date,employment_level,employment_share,log_level,log_share,trend_level,trend_share,predicted_level_trend,predicted_share_trend,resid_log_level_linear_trend,resid_log_share_quad_trend,hamilton_cf_log_level,hamilton_cf_log_share,predicted_level_hamilton,predicted_share_hamilton,resid_log_level_hamilton,resid_log_share_hamilton
2000-01,155.9,0.0748116512308652,5.049214776063731,-2.592781641013313,,,,,,,,,,,,
2000-02,156.0,0.0753332045586246,5.049856007249537,-2.5858342777782104,,,,,,,,,,,,
2000-03,156.4,0.0751453418536491,5.052416828111211,-2.588331149352996,,,,,,,,,,,,
2000-04,155.6,0.0749662748121025,5.047288611744291,-2.5907169357492936,,,,,,,,,,,,
2000-05,155.2,0.0747663551401869,5.0447146077491185,-2.5933872927820705,,,,,,,,,,,,
2000-06,155.5,0.0746519443110897,5.0466457316192885,-2.5949187096416844,,,,,,,,,,,,
2000-07,156.1,0.0757656651943891,5.050496827521386,-2.5801100547270277,,,,,,,,,,,,
2000-08,154.2,0.0754255527294071,5.038250461129229,-2.5846091657648964,,,,,,,,,,,,
2000-09,148.4,0.0732369343137738,4.99991133073328,-2.6140554181380042,,,,,,,,,,,,
2000-10,149.1,0.0734953418445309,5.004617221770693,-2.610533251036592,,,,,,,,,,,,
2000-11,154.2,0.0760542540073982,5.038250461129229,-2.57630832486034,,,,,,,,,,,,
2000-12,152.7,0.0754223056406203,5.028475212224587,-2.5846522169400656,,,,,,,,,,,,
2001-01,151.5,0.0764572293716881,5.020585624949423,-2.571023787681066,,,,,,,,,,,,
2001-02,150.2,0.0755039461116975,5.011967739330034,-2.5835703577128983,,,,,,,,,,,,
2001-03,151.0,0.0763899428340162,5.017279836814924,-2.5719042297729606,,,,,,,,,,,,
2001-04,149.9,0.0762190471347943,5.009968405108552,-2.5741438851260567,,,,,,,,,,,,
2001-05,148.8,0.0761904761904762,5.002603122398992,-2.5745188084776873,,,,,,,,,,,,
2001-06,147.7,0.0760751995879474,4.995183189537334,-2.576032959634389,,,,,,,,,,,,
2001-07,147.1,0.075938258221052,4.991112627607392,-2.5778346606931404,,,,,,,,,,,,
2001-08,146.3,0.0757795503988397,4.9856593080260785,-2.579926806388437,,,,,,,,,,,,
2001-09,145.9,0.0756939040207522,4.98292145552874,-2.5810576499087454,,,,,,,,,,,,
2001-10,146.1,0.0769595448798988,4.984291318756654,-2.564475386364901,,,,,,,,,,,,
2001-11,147.1,0.0779048829573138,4.991112627607392,-2.552266645691025,,,,,,,,,,,,
2001-12,146.3,0.0779518329070758,4.9856593080260785,-2.5516641698731335,,,,,,,,,,,,
2002-01,146.2,0.0794522036845823,4.9849755473156785,-2.5325996496366514,,,,,,,,,,,,
2002-02,145.1,0.0784493944636678,4.977423159890142,-2.5453015185879164,,,,,,,,,,,,
2002-03,143.2,0.0777838131450298,4.964242254526545,-2.5538219267065334,,,,,,,,,,,,
2002-04,145.2,0.0791108205295848,4.978112102390695,-2.5369056179942175,,,,,,,4.891712890255443,-2.562335312560207,133.1815040865409,0.07712442034582395,0.08639921213525259,0.025429694565989536
2002-05,147.4,0.0802307859786631,4.993149979755236,-2.5228479726964035,,,,,,,4.889482246696514,-2.563377832950429,132.88475471636383,0.07704405846175917,0.1036677330587219,0.04052986025402561
2002-06,147.3,0.0802418695865337,4.9924713234685845,-2.5227098356680204,,,,,,,4.88809308559414,-2.5646363266979426,132.7002845430734,0.07694715998175664,0.10437823787444422,0.041926491029922186
2002-07,148.0,0.0806012416948044,4.997212273764115,-2.518241223945486,,,,,,,4.89957565474831,-2.5602667086970436,134.23280654357166,0.0772841253459359,0.09763661901580445,0.04202548475155776
2002-08,148.8,0.0813915326550705,5.002603122398992,-2.5084840328207276,,,,,,,4.884776305356221,-2.561349886794894,132.26087597539035,0.07720045819544251,0.1178268170427712,0.05286585397416621
