# Industry: Roofing, siding, insulation, and other construction material merchant wholesalers
# Series ID: CES4142339001
# Parent series: Merchant wholesalers, durable goods (CES4142300001)
# Generated: 2026-03-05
# Denominator options:
#   opt1: Level 4 parent (default) = Merchant wholesalers, durable goods
#   opt2: Level 3 parent = Service-providing
#   opt3: Level 2 parent = Service-providing
#   opt4: Goods/Service-providing total = Service-providing
#   opt5: Total private / Total government = Total private
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5
2000-01,53.3,3.975936331171799,,,,0.015878217349857005,3356.8,-4.142807087030179,,,,,,0.0005010246094264067,106382.0,-7.5988553374741965,,,,,,0.0005010246094264067,106382.0,-7.5988553374741965,,,,,,0.0005010246094264067,106382.0,-7.5988553374741965,,,,,,0.0004826149945671858,110440.0,-7.636291334872292,,,,,
2000-02,53.9,3.9871304779149512,,,,0.016058872601596948,3356.4,-4.131493772080963,,,,,,0.0005060462670872766,106512.0,-7.588882455925534,,,,,,0.0005060462670872766,106512.0,-7.588882455925534,,,,,,0.0005060462670872766,106512.0,-7.588882455925534,,,,,,0.00048769012223921245,110521.0,-7.625830349217551,,,,,
2000-03,54.2,3.9926809084456005,,,,0.016119917913333136,3362.3,-4.127699634141612,,,,,,0.0005070253886882823,106898.0,-7.586949479318618,,,,,,0.0005070253886882823,106898.0,-7.586949479318618,,,,,,0.0005070253886882823,106898.0,-7.586949479318618,,,,,,0.0004888564187208558,110871.0,-7.623441733852593,,,,,
2000-04,56.3,4.030694535145645,,,,0.01673951178901674,3363.3,-4.089983378682013,,,,,,0.0005252110639488782,107195.0,-7.551710349594387,,,,,,0.0005252110639488782,107195.0,-7.551710349594387,,,,,,0.0005252110639488782,107195.0,-7.551710349594387,,,,,,0.00050683279019103,111082.0,-7.587329411154414,,,,,
2000-05,54.6,4.000033882750859,,,,0.016262584142491213,3357.4,-4.118888261137454,,,,,,0.000508100764012321,107459.0,-7.584830775700453,,,,,,0.000508100764012321,107459.0,-7.584830775700453,,,,,,0.000508100764012321,107459.0,-7.584830775700453,,,,,,0.0004920780835991997,110958.0,-7.616873147562072,,,,,
2000-06,54.1,3.9908341858524357,,,,0.016135285871931762,3352.9,-4.1267467361308725,,,,,,0.0005037572281247381,107393.0,-7.593416096171606,,,,,,0.0005037572281247381,107393.0,-7.593416096171606,,,,,,0.0005037572281247381,107393.0,-7.593416096171606,,,,,,0.00048661581636324385,111176.0,-7.628035624313982,,,,,
2000-07,53.0,3.970291913552122,,,,0.015827510004180853,3348.6,-4.146005713470321,,,,,,0.0004929728120843448,107511.0,-7.615056533344223,,,,,,0.0004929728120843448,107511.0,-7.615056533344223,,,,,,0.0004929728120843448,107511.0,-7.615056533344223,,,,,,0.000475929634252566,111361.0,-7.650240541860863,,,,,
2000-08,53.2,3.9740583963475986,,,,0.0159343457034175,3338.7,-4.13927839229989,,,,,,0.0004946490502180361,107551.0,-7.611662036305981,,,,,,0.0004946490502180361,107551.0,-7.611662036305981,,,,,,0.0004946490502180361,107551.0,-7.611662036305981,,,,,,0.00047757120927852635,111397.0,-7.646797279783057,,,,,
2000-09,53.1,3.9721769282478934,,,,0.015950256826169237,3329.1,-4.1382803479267345,,,,,,0.0004930545238448968,107696.0,-7.614890794002601,,,,,,0.0004930545238448968,107696.0,-7.614890794002601,,,,,,0.0004930545238448968,107696.0,-7.614890794002601,,,,,,0.00047579792476837334,111602.0,-7.650517321667826,,,,,
2000-10,52.2,3.955082494888593,,,,0.015713425647200484,3322.0,-4.153239795284647,,,,,,0.0004846166700707429,107714.0,-7.632152350522775,,,,,,0.0004846166700707429,107714.0,-7.632152350522775,,,,,,0.0004846166700707429,107714.0,-7.632152350522775,,,,,,0.00046770421740182245,111609.0,-7.667674475950399,,,,,
2000-11,51.6,3.9435216724875173,,,,0.015547788357237555,3318.8,-4.163836878302614,,,,,,0.00047807879034947933,107932.0,-7.645735005689233,,,,,,0.00047807879034947933,107932.0,-7.645735005689233,,,,,,0.00047807879034947933,107932.0,-7.645735005689233,,,,,,0.00046155497513327847,111796.0,-7.680909388400251,,,,,
2000-12,51.3,3.937690752176724,,,,0.015528514347984017,3303.6,-4.165077309759838,,,,,,0.00047437628303526844,108142.0,-7.653509705132359,,,,,,0.00047437628303526844,108142.0,-7.653509705132359,,,,,,0.00047437628303526844,108142.0,-7.653509705132359,,,,,,0.0004583958824790907,111912.0,-7.687777374979543,,,,,
