# Industry: Foundation, structure, and building exterior contractors
# Series ID: CES2023810001
# Denominator: Specialty trade contractors (CES2023800001)
# Generated: 2026-03-04
date,employment_level,employment_share,log_level,log_share,trend_log_level,predicted_level,resid_log_level,trend_log_share,predicted_share_log_trend,resid_log_share,trend_raw_share,resid_raw_share_pct_dev
2000-01,918.7,0.2194801471642219,6.822959627277421,-1.5164934962784566,,,,,,,,
2000-02,912.9,0.2189208633093525,6.816626345571035,-1.519044969221812,,,,,,,,
2000-03,919.0,0.2176281140475514,6.823286122355687,-1.5249675717598528,,,,,,,,
2000-04,919.9,0.2182029508041178,6.824264968483112,-1.5223296822826828,,,,,,,,
2000-05,920.0,0.2191102219681813,6.824373670043086,-1.518180379118557,,,,,,,,
2000-06,918.8,0.2185277678677607,6.823068470814943,-1.5208421884580097,,,,,,,,
2000-07,922.1,0.2188026481266165,6.826653677545096,-1.5195851055522653,,,,,,,,
2000-08,920.8,0.2181370226475883,6.825242857407673,-1.5226318693892624,,,,,,,,
2000-09,925.3,0.2184991026730896,6.830118009254985,-1.5209733712142401,,,,,,,,
2000-10,926.4,0.2183515214368209,6.83130610681873,-1.5216490311938218,,,,,,,,
2000-11,923.9,0.2171634072959759,6.828603840676699,-1.527105179812056,,,,,,,,
2000-12,908.2,0.2140113580130546,6.811464618663851,-1.5417261905413464,,,,,,,,
2001-01,931.4,0.217449163028506,6.836688830548277,-1.5257901889755316,,,,,,,,
2001-02,928.9,0.2163099923153948,6.834001090393475,-1.5310427505326172,,,,,,,,
2001-03,933.3,0.2163020302215629,6.838726692571701,-1.5310795599295732,,,,,,,,
2001-04,927.5,0.2154972118959107,6.83249279448159,-1.5348073073600306,,,,,,,,
2001-05,922.1,0.2141380831843199,6.826653677545096,-1.5411342235187502,,,,,,,,
2001-06,929.1,0.216099920919198,6.834216375647267,-1.5320143814147686,,,,,,,,
2001-07,925.8,0.2156785090273733,6.83065822859717,-1.5339663641744605,,,,,,,,
2001-08,929.1,0.2168767507002801,6.834216375647267,-1.5284260559203726,,,,,,,,
2001-09,925.9,0.2166608166608166,6.830766237454001,-1.5294222051520716,,,,,,,,
2001-10,921.4,0.2160425801308354,6.825894252501817,-1.5322797604902347,,,,,,,,
2001-11,922.8,0.2172776718231263,6.827412526299598,-1.526579149768963,,,,,,,,
2001-12,924.8,0.2178101227066111,6.829577497918113,-1.5241315924897898,,,,,,,,
2002-01,924.2,0.2179614169142965,6.8289284984361664,-1.5234372184886977,,,,,,,,
2002-02,922.5,0.2179562906083874,6.827087375914682,-1.5234607380926086,,,,,,,,
2002-03,920.0,0.2174426849444575,6.824373670043086,-1.5258199806769819,,,,,,,,
2002-04,916.4,0.2179258519416898,6.82045295057934,-1.5236004027577814,,,,,,,,
2002-05,908.0,0.2167478277475413,6.811244378601294,-1.5290206852976973,,,,,,,,
2002-06,907.2,0.2160360060010001,6.810362932973487,-1.5323101907408734,,,,,,,,
2002-07,907.3,0.2163741295430697,6.810473156175584,-1.5307462884028344,,,,,,,,
2002-08,915.5,0.2178724416944312,6.819470364114565,-1.5238455172903804,,,,,,,,
2002-09,921.0,0.218957278368162,6.825460036255307,-1.518878644139889,,,,,,,,
2002-10,927.1,0.2208643034114732,6.832061434612937,-1.5102067777595654,,,,,,,,
2002-11,929.3,0.2206262909237672,6.834431614563294,-1.5112850000991516,,,,,,,,
2002-12,931.6,0.221062123297423,6.836903538010186,-1.5093115160725212,,,,,,,,
2003-01,930.1,0.2205910255194004,6.835292107248422,-1.511444855132613,,,,,,,,
2003-02,922.3,0.2199880739415623,6.826870550241673,-1.5141819434556907,,,,,,,,
2003-03,931.4,0.2223495428394089,6.836688830548277,-1.503504618067982,,,,,,,,
2003-04,938.7,0.2227099100809035,6.844495939342946,-1.501885206019164,,,,,,,,
2003-05,945.1,0.2233064763839992,6.8512907420010105,-1.4992101174934653,,,,,,,,
2003-06,946.5,0.2228264707959601,6.852770970649377,-1.5013619683096575,,,,,,,,
2003-07,949.3,0.2227619382846415,6.8557248708877525,-1.5016516190745999,,,,,,,,
2003-08,953.7,0.2227594422254922,6.860349156584867,-1.5016628241895886,,,,,,,,
2003-09,962.2,0.224121867138731,6.869222329265353,-1.495565325342016,,,,,,,,
2003-10,969.1,0.225309216032735,6.876367805740505,-1.4902815267758671,,,,,,,,
2003-11,981.7,0.2276775360638248,6.889285762698476,-1.4798249666254313,,,,,,,,
2003-12,986.3,0.2276357090103397,6.893960567959947,-1.4800086953179534,,,,,,,,
2004-01,985.3,0.2264328721790688,6.892946163328429,-1.4853067480556732,,,,,,,,
2004-02,991.8,0.2277486910994764,6.8995214740550335,-1.4795124899519916,,,,,,,,
2004-03,998.4,0.2279400013698317,6.906153997615164,-1.4786728365449326,,,,,,,,
2004-04,996.1,0.2266851759137044,6.90384765415112,-1.48419311437115,,,,,,,,
2004-05,999.4,0.2261137129799316,6.9071550989101045,-1.486717251471314,,,,,,,,
2004-06,1006.9,0.2270759099724865,6.914631582921569,-1.4824709122365407,,,,,,,,
2004-07,1012.2,0.2279781076150364,6.919881458779978,-1.4785056738701343,,,,,,,,
2004-08,1019.4,0.2286009014867804,6.926969497905941,-1.4757775841174772,,,,,,,,
2004-09,1020.7,0.2284262823381971,6.928243945409453,-1.4765417362872406,,,,,,,,
2004-10,1025.0,0.2277980264912436,6.932447891572509,-1.4792958913461627,,,,,,,,
2004-11,1028.1,0.2279954760162331,6.935467717548673,-1.4784294922586174,,,,,,,,
2004-12,1038.4,0.2293083649854253,6.945436345949826,-1.4726876092541288,,,,,,,,
2005-01,1020.9,0.2265897236710687,6.928439870174969,-1.4846142815001222,,,,,,,,
2005-02,1060.3,0.2329356971813967,6.966307165931752,-1.456992841267553,,,,,,,,
2005-03,1059.8,0.2318377704372935,6.965835490058661,-1.4617174172723735,,,,,,,,
2005-04,1074.6,0.2318346565412495,6.979703778294721,-1.4617308487203653,,,,,,,,
2005-05,1082.3,0.2326726287728953,6.986843685301101,-1.4581228401177877,,,,,,,,
2005-06,1085.5,0.2327251677636515,6.989795989318346,-1.4578970591133635,,,,,,,,
2005-07,1090.5,0.2330974926789645,6.994391585641684,-1.456298489416275,,,,,,,,
2005-08,1090.4,0.2315713466561896,6.994299880382323,-1.4628672600382173,,,,,,,,
2005-09,1098.0,0.2322236792013874,7.001245622069476,-1.4600542373062215,,,,,,,,
2005-10,1102.1,0.2315044322144267,7.004972729697496,-1.463156260004451,,,,,,,,
2005-11,1114.0,0.2324562318719612,7.01571242048723,-1.4590533216890538,,,,,,,,
2005-12,1120.5,0.2334618189394728,7.021530293240982,-1.4547367315626103,,,,,,,,
2006-01,1130.0,0.2337802052300562,7.029972911706386,-1.4533738989260216,,,,,,,,
2006-02,1137.9,0.2328231779678357,7.036939737362963,-1.457476006363286,,,,,,,,
2006-03,1140.8,0.2328210779811833,7.039485049660032,-1.457485026067172,,,,,,,,
2006-04,1143.5,0.2324517715935194,7.041849013462836,-1.4590725094785033,,,,,,,,
2006-05,1146.7,0.2333204468227969,7.044643531044259,-1.4553424620342579,,,,,,,,
2006-06,1142.0,0.232194050789907,7.040536390215956,-1.4601818311064028,,,,,,,,
2006-07,1141.5,0.2321301474326385,7.04009846596985,-1.4604570842933642,,,,,,,,
2006-08,1149.3,0.2330622756676738,7.046908340374713,-1.4564495835850515,,,,,,,,
2006-09,1133.1,0.230412591252008,7.0327125183865205,-1.4678837021223474,,,,,,,,
2006-10,1111.7,0.2276021619850954,7.0136456542395695,-1.4801560777192975,,,,,,,,
2006-11,1103.0,0.2262471283229406,7.005789019253503,-1.486127388977942,,,,,,,,
2006-12,1102.8,0.2252727049883564,7.005607679149642,-1.490443588513168,,,,,,,,
2007-01,1104.6,0.2246400390466119,7.007238557467087,-1.4932559843260989,,,,,,,,
2007-02,1061.0,0.2189841282945656,6.966967138613983,-1.5187560253327665,,,,,,,,
2007-03,1106.4,0.2256301492780814,7.008866780350549,-1.4888581278702908,,,,,,,,
2007-04,1098.1,0.224560327198364,7.001336692603667,-1.4936108898652503,,,,,,,,
2007-05,1095.6,0.2245127973933892,6.999057437388923,-1.4938225694450313,,,,,,,,
2007-06,1098.5,0.2250056328219413,7.001700891824665,-1.4916298423268979,,,,,,,,
2007-07,1087.3,0.2233382630843809,6.9914528380037035,-1.499067781996698,,,,,,,,
