# Industry: Construction machinery manufacturing
# Series ID: CES3133312001
# Denominator: Machinery manufacturing (CES3133300001)
# Generated: 2026-03-04
date,employment_level,employment_share,log_level,log_share,trend_level,trend_share,predicted_level_trend,predicted_share_trend,resid_log_level_linear_trend,resid_log_share_quad_trend,hamilton_cf_log_level,hamilton_cf_log_share,predicted_level_hamilton,predicted_share_hamilton,resid_log_level_hamilton,resid_log_share_hamilton
2000-01,80.8,0.0555976054496662,4.39197696552705,-2.8896151461050765,,,,,,,,,,,,
2000-02,81.0,0.0557697603965849,4.394449154672439,-2.8865234848677432,,,,,,,,,,,,
2000-03,80.9,0.0556740761131374,4.393213824064446,-2.8882406602622046,,,,,,,,,,,,
2000-04,80.7,0.0554829838432451,4.390738575275903,-2.8916789026593532,,,,,,,,,,,,
2000-05,80.6,0.0554294752768035,4.389498649512583,-2.8926437820068576,,,,,,,,,,,,
2000-06,80.6,0.0552319605290207,4.389498649512583,-2.8962134981611185,,,,,,,,,,,,
2000-07,80.6,0.0549195966203325,4.389498649512583,-2.9018850429685448,,,,,,,,,,,,
2000-08,80.1,0.0547992064035027,4.383275854074314,-2.904079566820935,,,,,,,,,,,,
2000-09,79.4,0.0544992792916466,4.37449836825309,-2.909567801406861,,,,,,,,,,,,
2000-10,78.9,0.0541821178409559,4.368181227851829,-2.9154043541087824,,,,,,,,,,,,
2000-11,78.0,0.0534722698293,4.356708826689592,-2.928592080402577,,,,,,,,,,,,
2000-12,77.3,0.0530906593406593,4.3476939555933765,-2.9357542731632558,,,,,,,,,,,,
2001-01,77.1,0.0530735871136504,4.345103280569283,-2.936075892309555,,,,,,,,,,,,
2001-02,76.3,0.0529677195418257,4.334672938290411,-2.938072616234173,,,,,,,,,,,,
2001-03,75.4,0.052919708029197,4.32280727501391,-2.938979456961543,,,,,,,,,,,,
2001-04,74.5,0.0528181495923431,4.310799125385514,-2.9409004050565377,,,,,,,,,,,,
2001-05,73.6,0.0527749892442277,4.298645025734831,-2.9417178890520805,,,,,,,,,,,,
2001-06,71.5,0.0518830273565053,4.269697449699962,-2.958763568181138,,,,,,,,,,,,
2001-07,69.8,0.0512180804226592,4.2456340097683265,-2.9716626760184854,,,,,,,,,,,,
2001-08,69.6,0.0516090760788966,4.242764567340374,-2.964057728960108,,,,,,,,,,,,
2001-09,69.2,0.0519012975324383,4.237000862623624,-2.9584114884977892,,,,,,,,,,,,
2001-10,67.7,0.0514008047984207,4.215086179918229,-2.968101449086773,,,,,,,,,,,,
2001-11,66.4,0.051183226701611,4.1956970564823886,-2.9723434040945795,,,,,,,,,,,,
2001-12,64.5,0.0502532138683287,4.1666652238017265,-2.9906807765094703,,,,,,,,,,,,
2002-01,64.4,0.0506568079918194,4.165113633110308,-2.9826816448457687,,,,,,,,,,,,
2002-02,64.2,0.0509362107267534,4.162003210695915,-2.9771811991872044,,,,,,,,,,,,
2002-03,64.4,0.0513925464847179,4.165113633110308,-2.9682621270609313,,,,,,,,,,,,
2002-04,64.2,0.0514876894698853,4.162003210695915,-2.966412539306625,,,,,,,4.205162063816117,-2.829796266835879,67.03146016030581,0.05902487776966212,-0.04315885312020207,-0.13661627247074604
2002-05,64.5,0.0519825918762089,4.1666652238017265,-2.9568463880606024,,,,,,,4.199608782530182,-2.834606204196726,66.66024728576693,0.05874165349640943,-0.03294355872845589,-0.12224018386387625
2002-06,64.2,0.0520048602673147,4.162003210695915,-2.9564180980893187,,,,,,,4.201234792061716,-2.8392392158262902,66.76872565275676,0.05847013219896406,-0.03923158136580085,-0.11717888226302842
