# Industry: Plumbing, heating, and hydronics equipment and supplies merchant wholesalers
# Series ID: CES4142372001
# Denominator: Merchant wholesalers, durable goods (CES4142300001)
# Generated: 2026-03-04
date,employment_level,employment_share,log_level,log_share,trend_log_level,predicted_level,resid_log_level,trend_log_share,predicted_share_log_trend,resid_log_share,trend_raw_share,resid_raw_share_pct_dev
2000-01,90.6,0.0269899904671115,4.506454213048934,-3.6122892051530457,,,,,,,,
2000-02,91.0,0.0271123823143844,4.51085950651685,-3.6077647434790663,,,,,,,,
2000-03,91.3,0.0271540314665556,4.514150787600923,-3.6062297549862907,,,,,,,,
2000-04,91.1,0.027086492433027,4.511957804265912,-3.608720109561748,,,,,,,,
2000-05,90.9,0.02707452195151,4.509760001183433,-3.609162142704884,,,,,,,,
2000-06,90.5,0.0269915595454681,4.505349850705881,-3.612231071277428,,,,,,,,
2000-07,90.8,0.0271158095920683,4.508659285607248,-3.6076383414151962,,,,,,,,
2000-08,91.1,0.0272860694282205,4.511957804265912,-3.601378984381579,,,,,,,,
2000-09,89.7,0.026944219158331,4.49647076906475,-3.6139865071098805,,,,,,,,
2000-10,89.8,0.0270319084888621,4.497584975308154,-3.610737314865087,,,,,,,,
2000-11,89.7,0.0270278413884536,4.49647076906475,-3.610887781725382,,,,,,,,
2000-12,90.0,0.0272430076280421,4.499809670330265,-3.602958391606298,,,,,,,,
2001-01,90.2,0.0274064171122994,4.502029427068578,-3.5969780918301173,,,,,,,,
2001-02,89.9,0.0273668188736681,4.498697941477575,-3.5984239894411396,,,,,,,,
2001-03,90.0,0.027518728023238,4.499809670330265,-3.592888487071004,,,,,,,,
2001-04,89.7,0.0275533712179388,4.49647076906475,-3.591630383612169,,,,,,,,
2001-05,89.4,0.0275798241554835,4.493120682179469,-3.5906707824355846,,,,,,,,
2001-06,89.8,0.0278389186843165,4.497584975308154,-3.5813202846324192,,,,,,,,
2001-07,89.5,0.0278685972287093,4.4942386252808095,-3.5802547714170383,,,,,,,,
2001-08,89.1,0.0278263585259213,4.489759334476764,-3.5817715590798964,,,,,,,,
2001-09,89.7,0.0281076677216181,4.49647076906475,-3.5717128672099605,,,,,,,,
2001-10,89.7,0.0282199710564399,4.49647076906475,-3.56772535819797,,,,,,,,
2001-11,89.2,0.0282242754081761,4.490881039585964,-3.5675728412626175,,,,,,,,
2001-12,89.0,0.0282683267691525,4.48863636973214,-3.566013296536158,,,,,,,,
2002-01,86.2,0.0274644746065124,4.456670177669648,-3.594861941934975,,,,,,,,
2002-02,87.7,0.0280604082677417,4.473921899378137,-3.5733956546010646,,,,,,,,
2002-03,87.1,0.0279578866277203,4.467056883858457,-3.57705595003405,,,,,,,,
2002-04,87.0,0.0279886758460944,4.465908118654584,-3.5759552846805054,,,,,,,,
2002-05,87.7,0.0282202271776555,4.473921899378137,-3.567716282354029,,,,,,,,
2002-06,87.4,0.0281372738394179,4.470495282661489,-3.570660110474422,,,,,,,,
2002-07,87.5,0.0282003351811267,4.471638793363569,-3.5684214152531486,,,,,,,,
2002-08,87.2,0.0281999870642261,4.468204330914934,-3.5684337597535607,,,,,,,,
2002-09,87.0,0.0280998675753367,4.465908118654584,-3.5719904152750113,,,,,,,,
2002-10,86.0,0.0278047203362431,4.454347296253507,-3.582549476431563,,,,,,,,
2002-11,86.7,0.028101905873201,4.462453883786496,-3.571917880273351,,,,,,,,
2002-12,86.4,0.0280546806507127,4.45898767581001,-3.5735997928162675,,,,,,,,
2003-01,86.0,0.02805781214316,4.454347296253507,-3.573488178011983,,,,,,,,
2003-02,86.7,0.0282484034927668,4.462453883786496,-3.5667183365170154,,,,,,,,
2003-03,86.4,0.0282150088171902,4.45898767581001,-3.567901215060987,,,,,,,,
2003-04,86.7,0.0283620661454414,4.462453883786496,-3.5627027257603343,,,,,,,,
2003-05,86.4,0.0283139439619859,4.45898767581001,-3.56440087617454,,,,,,,,
2003-06,86.8,0.0285123016785467,4.463606621666305,-3.5574196469926047,,,,,,,,
2003-07,86.7,0.028555431131019,4.462453883786496,-3.5559081287121197,,,,,,,,
2003-08,86.6,0.0285770855332629,4.461299815568389,-3.555150087423371,,,,,,,,
2003-09,86.3,0.0285270395345762,4.457829598089382,-3.556902885892493,,,,,,,,
2003-10,87.4,0.0288811050161919,4.470495282661489,-3.5445677033559813,,,,,,,,
2003-11,88.4,0.0291575961475031,4.481871969643598,-3.535039811882321,,,,,,,,
2003-12,87.8,0.0289501450804537,4.475061500641071,-3.5421800635610543,,,,,,,,
2004-01,87.3,0.0287275000822666,4.469350462845557,-3.5499004239687975,,,,,,,,
2004-02,88.6,0.0291409025128272,4.484131857611035,-3.535612507080852,,,,,,,,
2004-03,88.9,0.0291819852941176,4.487512142519859,-3.534203702077189,,,,,,,,
2004-04,89.2,0.0292190775681341,4.490881039585964,-3.532933441668006,,,,,,,,
2004-05,89.1,0.0291796299328639,4.489759334476764,-3.534284418186427,,,,,,,,
2004-06,89.7,0.029309894131486,4.49647076906475,-3.529830136292949,,,,,,,,
2004-07,90.2,0.0294127237747415,4.502029427068578,-3.526327916806591,,,,,,,,
2004-08,90.8,0.0295592160947978,4.508659285607248,-3.5213597023742818,,,,,,,,
2004-09,91.7,0.0298133818843878,4.51852237926242,-3.512797929743404,,,,,,,,
2004-10,92.3,0.0299743448186276,4.525044141508807,-3.507413435901181,,,,,,,,
2004-11,92.5,0.0300656568939738,4.52720864451838,-3.5043717256032734,,,,,,,,
2004-12,93.0,0.0301468443061363,4.532599493153256,-3.50167502775,,,,,,,,
2005-01,93.5,0.0303059769220796,4.537961436294641,-3.496410327765203,,,,,,,,
2005-02,93.3,0.0301863595185712,4.535820107853298,-3.5003651282061323,,,,,,,,
2005-03,93.5,0.0301992829688963,4.537961436294641,-3.499937097634955,,,,,,,,
2005-04,92.9,0.0299629092081922,4.531523645819793,-3.5077950219701406,,,,,,,,
2005-05,94.2,0.0302981570229326,4.545420181582317,-3.4966683926423445,,,,,,,,
2005-06,94.2,0.030237858312201,4.545420181582317,-3.4986605531880985,,,,,,,,
2005-07,94.6,0.0303069135644262,4.549657476057832,-3.4963794220506212,,,,,,,,
2005-08,95.3,0.0304774696984233,4.557029810660157,-3.490767566753232,,,,,,,,
2005-09,97.0,0.0309795279614193,4.574710978503383,-3.474428680990733,,,,,,,,
