# Industry: Support activities for water transportation
# Series ID: CES4348830001
# Parent series: Support activities for transportation (CES4348800001)
# Generated: 2026-03-05
# Denominator options:
#   opt1: Level 4 parent (default) = Support activities for transportation
#   opt2: Level 3 parent = Service-providing
#   opt3: Level 2 parent = Service-providing
#   opt4: Goods/Service-providing total = Service-providing
#   opt5: Total private / Total government = Total private
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5
2000-01,95.9,4.563305981889393,,,,0.17825278810408923,538.0,-1.7245525782723918,,,,,,0.0009014682935083003,106382.0,-7.011485686756603,,,,,,0.0009014682935083003,106382.0,-7.011485686756603,,,,,,0.0009014682935083003,106382.0,-7.011485686756603,,,,,,0.0008683448026077508,110440.0,-7.048921684154698,,,,,
2000-02,96.7,4.571613402459248,,,,0.1782817109144543,542.4,-1.724390334166937,,,,,,0.0009078789244404387,106512.0,-7.004399531381236,,,,,,0.0009078789244404387,106512.0,-7.004399531381236,,,,,,0.0009078789244404387,106512.0,-7.004399531381236,,,,,,0.0008749468426814814,110521.0,-7.041347424673254,,,,,
2000-03,96.5,4.56954300834494,,,,0.17801143700424274,542.1,-1.7259074779213524,,,,,,0.0009027297049523846,106898.0,-7.010087379419279,,,,,,0.0009027297049523846,106898.0,-7.010087379419279,,,,,,0.0009027297049523846,106898.0,-7.010087379419279,,,,,,0.0008703808931100108,110871.0,-7.046579633953253,,,,,
2000-04,96.9,4.5736795188967205,,,,0.17802682344295429,544.3,-1.7258210465434336,,,,,,0.000903960072764588,107195.0,-7.008725365843311,,,,,,0.000903960072764588,107195.0,-7.008725365843311,,,,,,0.000903960072764588,107195.0,-7.008725365843311,,,,,,0.000872328550080121,111082.0,-7.044344427403338,,,,,
2000-05,96.8,4.572646994282532,,,,0.17833456153279292,542.8,-1.7240939336781829,,,,,,0.0009008086805200122,107459.0,-7.012217664168782,,,,,,0.0009008086805200122,107459.0,-7.012217664168782,,,,,,0.0009008086805200122,107459.0,-7.012217664168782,,,,,,0.0008724021701905225,110958.0,-7.0442600360304,,,,,
2000-06,96.6,4.570578741218473,,,,0.17816303946883066,542.2,-1.725056195846093,,,,,,0.0008994999674094215,107393.0,-7.01367154080557,,,,,,0.0008994999674094215,107393.0,-7.01367154080557,,,,,,0.0008994999674094215,107393.0,-7.01367154080557,,,,,,0.0008688925667410232,111176.0,-7.048291068947946,,,,,
2000-07,96.2,4.566429357671661,,,,0.1761259611863786,546.2,-1.736555851367944,,,,,,0.0008947921608021505,107511.0,-7.018919089224684,,,,,,0.0008947921608021505,107511.0,-7.018919089224684,,,,,,0.0008947921608021505,107511.0,-7.018919089224684,,,,,,0.0008638571851905066,111361.0,-7.054103097741324,,,,,
2000-08,97.7,4.581901559048737,,,,0.1781221513217867,548.5,-1.725285720666548,,,,,,0.0009084062444793634,107551.0,-7.003818873604843,,,,,,0.0009084062444793634,107551.0,-7.003818873604843,,,,,,0.0009084062444793634,107551.0,-7.003818873604843,,,,,,0.0008770433674156396,111397.0,-7.038954117081919,,,,,
2000-09,97.7,4.581901559048737,,,,0.1778951201747997,549.2,-1.726561114845079,,,,,,0.0009071831822908929,107696.0,-7.005166163201757,,,,,,0.0009071831822908929,107696.0,-7.005166163201757,,,,,,0.0009071831822908929,107696.0,-7.005166163201757,,,,,,0.0008754323399222236,111602.0,-7.040792690866982,,,,,
2000-10,97.4,4.578826210648489,,,,0.17590753115405453,553.7,-1.7377968131804322,,,,,,0.0009042464303618843,107714.0,-7.008408634762879,,,,,,0.0009042464303618843,107714.0,-7.008408634762879,,,,,,0.0009042464303618843,107714.0,-7.008408634762879,,,,,,0.0008726894784470787,111609.0,-7.043930760190502,,,,,
2000-11,95.2,4.55597994179732,,,,0.1726514327167211,551.4,-1.7564805567923767,,,,,,0.0008820368380091168,107932.0,-7.033276736379431,,,,,,0.0008820368380091168,107932.0,-7.033276736379431,,,,,,0.0008820368380091168,107932.0,-7.033276736379431,,,,,,0.0008515510393931804,111796.0,-7.068451119090449,,,,,
2000-12,96.8,4.572646994282532,,,,0.17413203813635547,555.9,-1.7479414276768923,,,,,,0.0008951193800743467,108142.0,-7.018553463026552,,,,,,0.0008951193800743467,108142.0,-7.018553463026552,,,,,,0.0008951193800743467,108142.0,-7.018553463026552,,,,,,0.0008649653299020659,111912.0,-7.052821132873735,,,,,
2001-01,96.3,4.56746831880408,,,,0.17323259579060982,555.9,-1.7531201031553438,,,,,,0.0008902817838917239,108168.0,-7.023972534234514,,,,,,0.0008902817838917239,108168.0,-7.023972534234514,,,,,,0.0008902817838917239,108168.0,-7.023972534234514,,,,,,0.0008608359852683519,111868.0,-7.057606564983101,,,,,
2001-02,95.7,4.5612182984589085,,,,0.17243243243243245,555.0,-1.757749815287526,,,,,,0.000883574923829748,108310.0,-7.031534466370874,,,,,,0.000883574923829748,108310.0,-7.031534466370874,,,,,,0.000883574923829748,108310.0,-7.031534466370874,,,,,,0.0008553654743390358,111882.0,-7.06398172499324,,,,,
2001-03,96.1,4.565389315976247,,,,0.1718219202574647,559.3,-1.7612966858512953,,,,,,0.0008870141497678625,108341.0,-7.027649623394264,,,,,,0.0008870141497678625,108341.0,-7.027649623394264,,,,,,0.0008870141497678625,108341.0,-7.027649623394264,,,,,,0.0008595245335670715,111806.0,-7.059131189549823,,,,,
2001-04,95.2,4.55597994179732,,,,0.17131545798092496,555.7,-1.764248638488556,,,,,,0.0008798277312089314,108203.0,-7.035784429645361,,,,,,0.0008798277312089314,108203.0,-7.035784429645361,,,,,,0.0008798277312089314,108203.0,-7.035784429645361,,,,,,0.000854072093732618,111466.0,-7.065494948848125,,,,,
