# Industry: Industrial supplies merchant wholesalers
# Series ID: CES4142384001
# Denominator: Merchant wholesalers, durable goods (CES4142300001)
# Generated: 2026-03-04
date,employment_level,employment_share,log_level,log_share,trend_log_level,predicted_level,resid_log_level,trend_log_share,predicted_share_log_trend,resid_log_share,trend_raw_share,resid_raw_share_pct_dev
2000-01,72.3,0.0215383698760724,4.280824129164719,-3.8379192890372615,,,,,,,,
2000-02,72.2,0.0215111428911929,4.279440045898781,-3.839184204097136,,,,,,,,
2000-03,72.1,0.0214436546411682,4.278054044290903,-3.8423264982963112,,,,,,,,
2000-04,72.8,0.0216454077840216,4.28771595520264,-3.8329619586250194,,,,,,,,
2000-05,73.0,0.0217430154286054,4.290459441148391,-3.828462702739926,,,,,,,,
2000-06,72.8,0.0217125473470726,4.28771595520264,-3.829864966780672,,,,,,,,
2000-07,72.6,0.0216807023830854,4.28496492183075,-3.8313327051916954,,,,,,,,
2000-08,72.5,0.021715038787552,4.283586561860629,-3.829750226786862,,,,,,,,
2000-09,73.0,0.0219278483674266,4.290459441148391,-3.8199978350262382,,,,,,,,
2000-10,72.7,0.0218844069837447,4.286341384539473,-3.821980905633768,,,,,,,,
2000-11,72.9,0.0219657707605158,4.289088639014612,-3.81826991177552,,,,,,,,
2000-12,72.9,0.0220668361787141,4.289088639014612,-3.813679422921951,,,,,,,,
2001-01,72.7,0.0220892075838599,4.286341384539473,-3.812666134359223,,,,,,,,
2001-02,72.3,0.0220091324200913,4.280824129164719,-3.816297801753993,,,,,,,,
2001-03,72.3,0.0221067115120012,4.280824129164719,-3.8118740282365495,,,,,,,,
2001-04,72.1,0.0221471356166487,4.278054044290903,-3.8100471083860157,,,,,,,,
2001-05,72.0,0.0222119389171679,4.276666119016055,-3.8071253455989984,,,,,,,,
2001-06,72.4,0.0224447406764423,4.282206299391671,-3.7966989605489005,,,,,,,,
2001-07,72.0,0.0224194301728164,4.276666119016055,-3.797827277681794,,,,,,,,
2001-08,70.9,0.0221424109931292,4.2612704335380815,-3.8102604600185823,,,,,,,,
2001-09,71.4,0.0223733274840973,4.268297869345539,-3.7998857669291746,,,,,,,,
2001-10,71.7,0.0225571006103315,4.272490747605575,-3.7917053796571487,,,,,,,,
2001-11,69.8,0.0220858119225414,4.2456340097683265,-3.8128198710802534,,,,,,,,
2001-12,70.9,0.0225193749205945,4.2612704335380815,-3.793379232730217,,,,,,,,
2002-01,70.3,0.0223985216338494,4.252771798816619,-3.798760320788005,,,,,,,,
2002-02,69.5,0.0222371536443335,4.241326752570746,-3.8059908014084556,,,,,,,,
2002-03,69.1,0.0221801373820376,4.235554730773624,-3.8085581031188824,,,,,,,,
2002-04,69.0,0.0221979153262128,4.23410650459726,-3.80775689873783,,,,,,,,
2002-05,68.3,0.0219776683721079,4.223909766576744,-3.817728415155426,,,,,,,,
2002-06,68.7,0.0221170562101603,4.229749199228304,-3.811406193907608,,,,,,,,
2002-07,69.7,0.0224635812814232,4.244200317766478,-3.7958598908502394,,,,,,,,
2002-08,69.2,0.0223788888170234,4.237000862623624,-3.799637228044874,,,,,,,,
2002-09,68.8,0.0222215044733697,4.231203744939298,-3.8066947889902973,,,,,,,,
2002-10,68.6,0.0221791141286776,4.22829253473184,-3.8086042379532326,,,,,,,,
2002-11,69.1,0.0223972513937508,4.235554730773624,-3.7988170332862206,,,,,,,,
2002-12,68.8,0.0223398382959379,4.231203744939298,-3.801383723686979,,,,,,,,
2003-01,68.7,0.0224136243515709,4.229749199228304,-3.7980862750371847,,,,,,,,
2003-02,69.4,0.0226117555063208,4.239886867512759,-3.7892853527907544,,,,,,,,
2003-03,69.3,0.0226307883221213,4.238444906195857,-3.788443984675139,,,,,,,,
2003-04,68.6,0.0224410350354934,4.22829253473184,-3.796864074814992,,,,,,,,
2003-05,68.8,0.0225462887104702,4.231203744939298,-3.7921848070452544,,,,,,,,
2003-06,68.4,0.022468219295076,4.225372824628505,-3.7956534440304033,,,,,,,,
2003-07,68.9,0.0226928397338778,4.232656178019613,-3.785705834479005,,,,,,,,
2003-08,69.1,0.0228022703273495,4.235554730773624,-3.780895172218136,,,,,,,,
2003-09,69.4,0.0229406320243289,4.239886867512759,-3.774845616469119,,,,,,,,
2003-10,69.8,0.0230652303218557,4.2456340097683265,-3.7694289762491477,,,,,,,,
2003-11,69.3,0.0228577082921037,4.238444906195857,-3.7784668753300603,,,,,,,,
2003-12,69.3,0.022850171458718,4.238444906195857,-3.7787966580062684,,,,,,,,
2004-01,71.1,0.0233966237783408,4.264087336809195,-3.75516355000516,,,,,,,,
2004-02,71.6,0.0235495329561899,4.2710950739666,-3.7486492907252886,,,,,,,,
2004-03,72.0,0.0236344537815126,4.276666119016055,-3.745049725580991,,,,,,,,
2004-04,72.6,0.0237814465408805,4.28496492183075,-3.738849559423217,,,,,,,,
2004-05,72.9,0.0238742426723432,4.289088639014612,-3.7349551136485775,,,,,,,,
2004-06,72.9,0.0238204156319435,4.289088639014612,-3.737212266343086,,,,,,,,
2004-07,72.6,0.0236736557211334,4.28496492183075,-3.7433924220444186,,,,,,,,
2004-08,71.7,0.023341363370011,4.272490747605575,-3.7575282403759562,,,,,,,,
2004-09,71.9,0.0233760322517718,4.275276264727001,-3.756044044278826,,,,,,,,
2004-10,73.0,0.0237066865846133,4.290459441148391,-3.7419981362616,,,,,,,,
2004-11,73.1,0.0237599947994539,4.291828366755733,-3.7397520033659197,,,,,,,,
2004-12,73.8,0.023922979675192,4.301358731606427,-3.7329157892968303,,,,,,,,
2005-01,73.9,0.0239530662517827,4.302712827954156,-3.731658936105688,,,,,,,,
2005-02,73.8,0.0238773133169405,4.301358731606427,-3.734826504453006,,,,,,,,
2005-03,74.6,0.0240948289783921,4.312140507209715,-3.725758026719882,,,,,,,,
2005-04,74.9,0.0241573939687147,4.316153890523174,-3.7231647772667595,,,,,,,,
2005-05,75.1,0.0241549001318709,4.318820558770089,-3.7232680154545728,,,,,,,,
2005-06,75.1,0.0241068275928482,4.318820558770089,-3.7252601760003246,,,,,,,,
2005-07,75.3,0.024123790606779,4.321480134805848,-3.7245567633026058,,,,,,,,
2005-08,76.1,0.0243372029805878,4.33204826486764,-3.7157491125457462,,,,,,,,
2005-09,76.0,0.0242726198460604,4.330733340286331,-3.7184063192077885,,,,,,,,
2005-10,76.0,0.02420998980632,4.330733340286331,-3.720989929084716,,,,,,,,
2005-11,76.5,0.0243119557617746,4.33729074083249,-3.7167870429738334,,,,,,,,
2005-12,76.4,0.024185634239767,4.335982696172475,-3.721996448541351,,,,,,,,
2006-01,77.2,0.0243364226719626,4.3463994570307305,-3.715781175438732,,,,,,,,
2006-02,77.6,0.0244017483726926,4.351567427189173,-3.7131004946315014,,,,,,,,
2006-03,77.5,0.024302289118846,4.350277936359301,-3.7171847306507577,,,,,,,,
2006-04,77.8,0.0243474995305752,4.354141431184346,-3.7153261234091253,,,,,,,,
2006-05,78.6,0.0245793983363562,4.364371699435161,-3.705846652916161,,,,,,,,
2006-06,79.2,0.024753094136767,4.37197629882038,-3.6988047821542906,,,,,,,,
2006-07,79.6,0.0248462714985797,4.377014092850337,-3.6950475779952745,,,,,,,,
2006-08,80.8,0.025167419405077,4.39197696552705,-3.682205001707057,,,,,,,,
2006-09,79.8,0.0247949291573452,4.379523504455763,-3.697116116179818,,,,,,,,
2006-10,79.4,0.0246729436624094,4.37449836825309,-3.702048034018407,,,,,,,,
2006-11,78.5,0.0243985827065332,4.363098624788363,-3.713230234167846,,,,,,,,
2006-12,79.2,0.0245406376847519,4.37197629882038,-3.707424854513277,,,,,,,,
2007-01,79.2,0.024508742070246,4.37197629882038,-3.7087254058825705,,,,,,,,
2007-02,80.5,0.0248051027639971,4.388257184424518,-3.696705890363403,,,,,,,,
2007-03,79.9,0.0246293270860947,4.380775852772229,-3.7038173881285283,,,,,,,,
2007-04,80.2,0.0246382599612915,4.384523514872469,-3.703454761264497,,,,,,,,
2007-05,80.0,0.0245210727969348,4.382026634673881,-3.70822241695707,,,,,,,,
2007-06,81.2,0.0248584111434256,4.396915247167632,-3.694559107113176,,,,,,,,
2007-07,81.1,0.0248088100336494,4.395682961121367,-3.6965564456028446,,,,,,,,
2007-08,80.6,0.024687576574369,4.389498649512583,-3.7014551345790143,,,,,,,,
2007-09,79.9,0.0244964282429408,4.380775852772229,-3.7092279580616845,,,,,,,,
2007-10,81.4,0.0249471329185693,4.399375273008495,-3.6909963764710185,,,,,,,,
2007-11,81.8,0.0250674184849227,4.404277243608702,-3.6861863443946503,,,,,,,,
2007-12,81.2,0.0249133249470745,4.396915247167632,-3.6923524802102587,,,,,,,,
2008-01,80.8,0.0248363200442627,4.39197696552705,-3.695448179257852,,,,,,,,
2008-02,79.5,0.0245052709450712,4.375757021660286,-3.708867043955728,,,,,,,,
2008-03,80.9,0.0249598913982475,4.393213824064446,-3.6904850865221266,,,,,,,,
2008-04,81.1,0.0251309225000774,4.395682961121367,-3.683656218984705,,,,,,,,
2008-05,80.5,0.0250295379640569,4.388257184424518,-3.687698632995409,,,,,,,,
2008-06,80.3,0.0250460060509653,4.385769620952716,-3.687040903246247,,,,,,,,
2008-07,80.0,0.0250563768479077,4.382026634673881,-3.686626919060646,,,,,,,,
2008-08,79.7,0.0250873493027794,4.378269585796169,-3.685391571742519,,,,,,,,
2008-09,80.3,0.0253192495664512,4.385769620952716,-3.6761903201212363,,,,,,,,
2008-10,80.1,0.0254949392068241,4.383275854074314,-3.6692753089915264,,,,,,,,
2008-11,79.7,0.0255628969144909,4.378269585796169,-3.6666133180824145,,,,,,,,
2008-12,79.9,0.0258241758241758,4.380775852772229,-3.6564441783607835,,,,,,,,
2009-01,79.6,0.0258878626252113,4.377014092850337,-3.6539810446246435,,,,,,,,
2009-02,78.6,0.0258731360479278,4.364371699435161,-3.6545500667864395,,,,,,,,
2009-03,77.8,0.0258772659238317,4.354141431184346,-3.6543904592952776,,,,,,,,
2009-04,77.7,0.0261062392903941,4.3528552573736015,-3.6455809399503654,,,,,,,,
2009-05,76.3,0.025821516802599,4.334672938290411,-3.656547150029626,,,,,,,,
2009-06,77.0,0.0262065209992512,4.343805421853684,-3.6417470060826447,,,,,,,,
2009-07,76.4,0.0261724504127984,4.335982696172475,-3.64304793240248,,,,,,,,
2009-08,76.3,0.026236159823946,4.334672938290411,-3.640616673788977,,,,,,,,
2009-09,76.3,0.0263394090030378,4.334672938290411,-3.6366890201610214,,,,,,,,
2009-10,76.0,0.0263669164585068,4.330733340286331,-3.6356452191475523,,,,,,,,
2009-11,75.6,0.0263405456255879,4.3254562831854875,-3.636645868166746,,,,,,,,
2009-12,75.5,0.0263995244588971,4.324132656254979,-3.6344092819126654,,,,,,,,
2010-01,75.3,0.0264201256096277,4.321480134805848,-3.633629225560588,4.3587217530383215,78.15716638431081,-0.03724161823247396,-3.6038283174463603,0.027219318537115553,-0.029800908114227642,0.0265789735058541,-0.005976449624415031
2010-02,75.0,0.0263509240390696,4.31748811353631,-3.6362519367132506,4.360685928662016,78.31083164871997,-0.04319781512570575,-3.602823989626023,0.027246669388284368,-0.03342794708722785,0.026638839459805275,-0.010808106755930717
2010-03,75.4,0.0265240792204594,4.32280727501391,-3.629702308733656,4.36265010428571,78.46479903530908,-0.03984282927179983,-3.6018196618056857,0.02727404772247258,-0.027882646927970267,0.026698187124392356,-0.006521338063957354
2010-04,75.2,0.0264527930209652,4.320151230955794,-3.6323935299969476,4.3646142799094045,78.61906913808232,-0.04446304895361042,-3.600815333985348,0.02730145356729604,-0.0315781960115995,0.026757016499615344,-0.011369858020400615
2010-05,76.5,0.0269044102131251,4.33729074083249,-3.6154650573691085,4.366578455533098,78.7736425522117,-0.029287714700608092,-3.599811006165011,0.0273288869503983,-0.015654051204097463,0.02681532758547424,0.003322078664409765
2010-06,75.2,0.0264723483648396,4.320151230955794,-3.631654548701772,4.368542631156792,78.92851987403958,-0.04839140020099819,-3.598806678344674,0.027356347899450722,-0.03284787035709824,0.02687312038196904,-0.014913490187702407
2010-07,75.8,0.0266385520998067,4.328098292648326,-3.625395785394853,4.370506806780487,79.08370170108063,-0.042408514132160846,-3.5978023505243364,0.02738383644215248,-0.027593434870516464,0.02693039488909975,-0.010836929443287641
2010-08,76.5,0.0268864443116718,4.33729074083249,-3.6161330483233356,4.372470982404181,79.23918863202434,-0.035180241571691084,-3.5967980227039993,0.027411352606230538,-0.01933502561933631,0.026987151106866364,-0.0037316571429039263
2010-09,76.7,0.0269122807017543,4.33990170837321,-3.615172564889489,4.374435158027875,79.39498126673725,-0.034533449654665205,-3.5957936948836617,0.02743889641943977,-0.019378870005827054,0.027043389035268876,-0.004848073344046813
2010-10,77.2,0.0270431218691981,4.3463994570307305,-3.610322580729111,4.376399333651569,79.55108020626531,-0.02999987662083825,-3.5947893670633246,0.027466467909562895,-0.015533213665786416,0.02709910867430731,-0.0020660017191744024
2010-11,78.2,0.0273589196375467,4.359269647551265,-3.5987126739391893,4.378363509275263,79.70748605283633,-0.01909386172399774,-3.593785039242987,0.0274940671044106,-0.0049276346962021655,0.027154310023981637,0.007535069511409349
2010-12,77.9,0.027225387061825,4.355425952876702,-3.6036053931172516,4.380327684898957,79.864199409862,-0.024901732022255096,-3.59278071142265,0.02752169403182145,-0.010824681694601601,0.02720899308429188,0.0006025205520223698
2011-01,77.8,0.0271496370742601,4.354141431184346,-3.606391600122105,4.382291860522652,80.02122088194042,-0.02815042933830547,-3.591776383602313,0.02754934871966205,-0.014615216519791918,0.027263157855238026,-0.004163889655802161
2011-02,78.7,0.0273682014188343,4.365643155423357,-3.5983734716863602,4.384256036146346,80.17855107485842,-0.018612880722988834,-3.5907720557819753,0.027577031195826978,-0.0076014159043849006,0.027316804336820072,0.0018815188402162126
2011-03,79.3,0.0274974860432053,4.373238128640803,-3.593660695099081,4.3862202117700395,80.33619059559378,-0.012982083129236877,-3.5897677279616382,0.027604741488238816,-0.0038929671374425823,0.027369932529038035,0.004660351794142563
2011-04,79.4,0.0274664452746644,4.37449836825309,-3.5947901911557376,4.388184387393734,80.49414005231789,-0.013686019140643602,-3.5887634001413007,0.02763247962484826,-0.0060267910144369274,0.027422542431891895,0.0016009763821697401
2011-05,80.4,0.0277279624775831,4.387014176184921,-3.5853138992418025,4.390148563017428,80.65240005439763,-0.003134386832507552,-3.5877590723209636,0.02766024563363403,0.0024451730791610338,0.02747463404538167,0.00922044791508386
2011-06,79.9,0.0274929461152019,4.380775852772229,-3.5938258121143694,4.3921127386411225,80.81097121239806,-0.011336885868893809,-3.586754744500626,0.027688039542603016,-0.00707106761374332,0.027526207369507345,-0.0012083486060738692
2011-07,80.1,0.0275361820619478,4.383275854074314,-3.5922544277557655,4.394076914264817,80.96985413808468,-0.010801060190503087,-3.585750416680289,0.027715861379790197,-0.006504011075476601,0.027577262404268922,-0.0014896454085581226
2011-08,80.2,0.0275072026341061,4.384523514872469,-3.5933073946355925,4.39604108988851,81.12904944442568,-0.011517575016041448,-3.584746088859952,0.027743711173258766,-0.008561305775640626,0.027627799149666423,-0.004365042430887234
2011-09,79.9,0.027387399739494,4.380775852772229,-3.5976722348798864,4.398005265512205,81.28855774559464,-0.017229412739975913,-3.5837417610396143,0.027771588951100105,-0.013930473840272128,0.027677817605699814,-0.010492802226791395
2011-10,80.7,0.027565241153163,4.390738575275903,-3.591199678451169,4.399969441135899,81.44837965697249,-0.009230865859995774,-3.582737433219277,0.027799494741433797,-0.008462245231891874,0.027727317772369114,-0.005845376770183915
2011-11,81.9,0.0279617616934107,4.405498990859024,-3.5769173559687104,4.401933616759593,81.60851579515008,0.003565374099430585,-3.5817331053989396,0.027827428572407723,0.004815749430229221,0.027776299649674326,0.006676988874525895
2011-12,82.0,0.0278570457942655,4.406719247264253,-3.5806693537881915,4.403897792383288,81.76896677793059,0.002821454880965746,-3.5807287775786025,0.027855390472198,5.942379041101731e-05,0.027824763237615437,0.0011602095721131812
2012-01,82.3,0.0278756266088605,4.410371107683024,-3.5800025702128764,4.405861968006981,81.92973322433174,0.004509139676042828,-3.579724449758265,0.027883380469009105,-0.0002781204546113969,0.027872708536192465,0.00010469282754658563
2012-02,82.8,0.0279899939152187,4.416428061391214,-3.575908192846056,4.407826143630675,82.09081575458858,0.008601917760538313,-3.578720121937928,0.027911398591073812,0.0028119290918717788,0.027920135545405386,0.002502078462323601
2012-03,82.5,0.0278387042348574,4.412798293340635,-3.5813279878872586,4.40979031925437,82.25221499015535,0.003007974086265186,-3.5777157941175908,0.02793944486665329,-0.0036121937696678152,0.027967044265254225,-0.004588973692735649
2012-04,82.8,0.0278938148497507,4.416428061391214,-3.579350304704765,4.411754494878064,82.41393155370824,0.004673566513149652,-3.5767114662972532,0.027967519324037123,-0.0026388384075115567,0.028013434695738963,-0.00427008852314916
2012-05,83.3,0.028,4.422448549172797,-3.575550768806933,4.413718670501758,82.57596606914765,0.008729878671038804,-3.575707138476916,0.027995621991543266,0.00015636966998311408,0.02805930683685961,-0.0021136244456937394
2012-06,83.9,0.0281486948936455,4.429625613473161,-3.5702542880415344,4.415682846125452,82.7383191616006,0.01394276734770905,-3.5747028106565786,0.02802375289751819,0.004448522615044137,0.028104660688616168,0.0015667936901002423
2012-07,84.5,0.0282731622444541,4.436751534363128,-3.565842254867545,4.417647021749146,82.90099145742336,0.01910451261398194,-3.5736984828362415,0.028051912070336797,0.007856227968696672,0.028149496251008623,0.004393186732108788
2012-08,84.7,0.0283486177120289,4.439115601658009,-3.563177007950209,4.4196111973728405,83.06398358420348,0.01950440428516842,-3.572694155015904,0.02808009953840255,0.009517147065694953,0.02819381352403699,0.005490714757687229
2012-09,84.4,0.0282444280837962,4.4355674016019115,-3.566859076815075,4.421575372996535,83.2272961707625,0.013992028605376738,-3.571689827195567,0.0281083153301474,0.004830750380491633,0.028237612507701265,0.0002413651682866999
2012-10,84.6,0.0283075687612929,4.437934266612178,-3.564626062695116,4.423539548620229,83.39092984715828,0.014394717991948802,-3.5706854993752297,0.028136559474031913,0.006059436680113883,0.028280893202001445,0.0009432360958658089
2012-11,83.9,0.0280818020550925,4.429625613473161,-3.572633526132545,4.425503724243923,83.55488524468733,0.004121889229238285,-3.569681171554892,0.028164831998545244,-0.0029523545776526383,0.02832365560693753,-0.008538924325354127
2012-12,83.7,0.0279120952412712,4.4272389774954295,-3.578695162905463,4.427467899867617,83.71916299588763,-0.0002289223721874123,-3.568676843734555,0.028193132932205142,-0.010018319170908008,0.028365899722509517,-0.015998240340608903
2013-01,84.3,0.0280523110711789,4.4343818650078095,-3.573684259278022,4.429432075491311,83.88376373454055,0.004949789516498271,-3.5676725159142175,0.028221462303558063,-0.006011743363804278,0.02840762554871742,-0.012507714765853202
2013-02,84.9,0.028237876671323,4.441474093317302,-3.5670910578764357,4.431396251115006,84.04868809567363,0.010077842202296239,-3.5666681880938804,0.028249820141179095,-0.0004228697825552352,0.02844883308556122,-0.007415292346218925
2013-03,85.6,0.0284470439666345,4.449685283147696,-3.5597110265625616,4.4333604267387,84.21393671556292,0.01632485640899617,-3.565663860273543,0.028278206473672084,0.00595283371098132,0.02848952233304093,-0.0014910171504408465
2013-04,85.7,0.0284821695636279,4.450852825603734,-3.5584770168416258,4.435324602362394,84.37951023173548,0.015528223241339845,-3.5646595324532058,0.02830662132966958,0.006182515611580008,0.02852969329115655,-0.001665763702527438
2013-05,85.7,0.028485956456706,4.450852825603734,-3.5583440690566723,4.437288777986088,84.54540928297172,0.013564047617646402,-3.5636552046328687,0.02833506473783293,0.005311135576196335,0.028569345959908066,-0.002918845370807181
2013-06,86.9,0.0288704318936877,4.464758032271346,-3.5449373254715755,4.439252953609782,84.71163450930818,0.025505078661564262,-3.562650876812531,0.028363536726852292,0.017713551340955647,0.028608480339295507,0.00915643023626058
2013-07,87.0,0.0288729589804858,4.465908118654584,-3.544849797296958,4.441217129233476,84.8781865520396,0.024690989421107368,-3.561646548992194,0.028392037325446602,0.01679675169523609,0.028647096429318834,0.007884308684624938
2013-08,87.5,0.0290215588723051,4.471638793363569,-3.5397163157977185,4.443181304857171,85.04506605372158,0.0284574885063984,-3.5606422211718565,0.028420566562363716,0.020925905374137965,0.02868519422997808,0.01172607163229507
2013-09,87.5,0.0289677547507117,4.471638793363569,-3.541571972768675,4.445145480480864,85.21227365817303,0.026493312882704956,-3.5596378933515194,0.02844912446638032,0.018065920582844175,0.02872277374127323,0.008529155702203068
2013-10,87.6,0.029041241214693,4.472780997942346,-3.5390383483861467,4.447109656104558,85.37981001047889,0.02567134183778741,-3.558633565531182,0.028477711066302064,0.019595217145035093,0.028759834963204278,0.009784696325578887
2013-11,88.0,0.0291168977268967,4.477336814478207,-3.536436595432635,4.449073831728253,85.54767575699218,0.02826298274995409,-3.5576292377108447,0.0285063263909635,0.021192642278209828,0.028796377895771247,0.011130560665844015
2013-12,88.4,0.0292579598861454,4.481871969643598,-3.53160360946603,4.451038007351947,85.71587154533675,0.03083396229165114,-3.5566249098905076,0.028534970469228187,0.025021300424477477,0.02883240253897411,0.014759690823407655
