# Industry: Social assistance
# Series ID: CES6562400001
# Parent series: Total private (CES0500000001)
# Generated: 2026-03-05
# Denominator options:
#   opt1: Level 4 parent (default) = Service-providing
#   opt2: Level 3 parent = Service-providing
#   opt3: Level 2 parent = Service-providing
#   opt4: Goods/Service-providing total = Service-providing
#   opt5: Total private / Total government = Total private
date,employment_level,log_level,trend_log_level,predicted_level,resid_log_level,share_opt1,denom_employment_opt1,log_share_opt1,trend_log_share_opt1,predicted_share_opt1,resid_log_share_opt1,trend_raw_share_opt1,resid_raw_pct_dev_opt1,share_opt2,denom_employment_opt2,log_share_opt2,trend_log_share_opt2,predicted_share_opt2,resid_log_share_opt2,trend_raw_share_opt2,resid_raw_pct_dev_opt2,share_opt3,denom_employment_opt3,log_share_opt3,trend_log_share_opt3,predicted_share_opt3,resid_log_share_opt3,trend_raw_share_opt3,resid_raw_pct_dev_opt3,share_opt4,denom_employment_opt4,log_share_opt4,trend_log_share_opt4,predicted_share_opt4,resid_log_share_opt4,trend_raw_share_opt4,resid_raw_pct_dev_opt4,share_opt5,denom_employment_opt5,log_share_opt5,trend_log_share_opt5,predicted_share_opt5,resid_log_share_opt5,trend_raw_share_opt5,resid_raw_pct_dev_opt5
2000-01,1980.7,7.591205596563219,,,,0.018618751292511893,106382.0,-3.983586072082777,,,,,,0.018618751292511893,106382.0,-3.983586072082777,,,,,,0.018618751292511893,106382.0,-3.983586072082777,,,,,,0.018618751292511893,106382.0,-3.983586072082777,,,,,,0.017934625135820354,110440.0,-4.021022069480872,,,,,
2000-02,1981.8,7.591760801624799,,,,0.018606354213609733,106512.0,-3.984252132215686,,,,,,0.018606354213609733,106512.0,-3.984252132215686,,,,,,0.018606354213609733,106512.0,-3.984252132215686,,,,,,0.018606354213609733,106512.0,-3.984252132215686,,,,,,0.017931433845151598,110521.0,-4.021200025507704,,,,,
2000-03,1990.0,7.595889917718538,,,,0.0186158768171528,106898.0,-3.9837404700456807,,,,,,0.0186158768171528,106898.0,-3.9837404700456807,,,,,,0.0186158768171528,106898.0,-3.9837404700456807,,,,,,0.0186158768171528,106898.0,-3.9837404700456807,,,,,,0.017948787329418875,110871.0,-4.020232724579655,,,,,
2000-04,1992.1,7.596944637687738,,,,0.01858388917393535,107195.0,-3.9854602470522935,,,,,,0.01858388917393535,107195.0,-3.9854602470522935,,,,,,0.01858388917393535,107195.0,-3.9854602470522935,,,,,,0.01858388917393535,107195.0,-3.9854602470522935,,,,,,0.01793359860283394,111082.0,-4.021079308612321,,,,,
2000-05,1995.3,7.598549693958486,,,,0.01856801198596674,107459.0,-3.986314964492828,,,,,,0.01856801198596674,107459.0,-3.986314964492828,,,,,,0.01856801198596674,107459.0,-3.986314964492828,,,,,,0.01856801198596674,107459.0,-3.986314964492828,,,,,,0.017982479857243282,110958.0,-4.0183573363544465,,,,,
2000-06,1990.3,7.596040660125174,,,,0.01853286527054836,107393.0,-3.988209621898867,,,,,,0.01853286527054836,107393.0,-3.988209621898867,,,,,,0.01853286527054836,107393.0,-3.988209621898867,,,,,,0.01853286527054836,107393.0,-3.988209621898867,,,,,,0.0179022450888681,111176.0,-4.022829150041243,,,,,
2000-07,1983.3,7.592517403007642,,,,0.0184474146831487,107511.0,-3.9928310438887027,,,,,,0.0184474146831487,107511.0,-3.9928310438887027,,,,,,0.0184474146831487,107511.0,-3.9928310438887027,,,,,,0.0184474146831487,107511.0,-3.9928310438887027,,,,,,0.017809646105907812,111361.0,-4.028015052405343,,,,,
2000-08,1988.6,7.595186152545973,,,,0.018489832730518543,107551.0,-3.9905342801076067,,,,,,0.018489832730518543,107551.0,-3.9905342801076067,,,,,,0.018489832730518543,107551.0,-3.9905342801076067,,,,,,0.018489832730518543,107551.0,-3.9905342801076067,,,,,,0.017851468172392432,111397.0,-4.025669523584682,,,,,
2000-09,2019.3,7.610506195684777,,,,0.01875,107696.0,-3.9765615265657175,,,,,,0.01875,107696.0,-3.9765615265657175,,,,,,0.01875,107696.0,-3.9765615265657175,,,,,,0.01875,107696.0,-3.9765615265657175,,,,,,0.018093761760541924,111602.0,-4.0121880542309425,,,,,
2000-10,2030.5,7.616037347126352,,,,0.01885084575821156,107714.0,-3.9711974982850156,,,,,,0.01885084575821156,107714.0,-3.9711974982850156,,,,,,0.01885084575821156,107714.0,-3.9711974982850156,,,,,,0.01885084575821156,107714.0,-3.9711974982850156,,,,,,0.018192977268858247,111609.0,-4.006719623712639,,,,,
