# Industry: Private service-providing
# Series ID: CES0800000001
# Denominator: Total private (CES0500000001)
# Generated: 2026-03-04
date,employment_level,employment_share,log_level,log_share,trend_level,trend_share,predicted_level_trend,predicted_share_trend,resid_log_level_linear_trend,resid_log_share_quad_trend,hamilton_cf_log_level,hamilton_cf_log_share,predicted_level_hamilton,predicted_share_hamilton,resid_log_level_hamilton,resid_log_share_hamilton
2000-01,85811.0,0.77699203187251,11.359902482386683,-0.252325183657407,,,,,,,,,,,,
2000-02,85913.0,0.7773454818541272,11.361090435287798,-0.2518703918447048,,,,,,,,,,,,
2000-03,86165.0,0.7771644523815966,11.364019341715677,-0.25210330058251607,,,,,,,,,,,,
2000-04,86393.0,0.7777407680812373,11.366661932991452,-0.25136201330860763,,,,,,,,,,,,
2000-05,86312.0,0.7778799185277312,11.365723917231175,-0.25118311308175556,,,,,,,,,,,,
2000-06,86506.0,0.7780995898395338,11.367969054676237,-0.25090075549017965,,,,,,,,,,,,
2000-07,86644.0,0.7780461741543269,11.369563048660869,-0.25096940675211643,,,,,,,,,,,,
2000-08,86714.0,0.7784231173191378,11.370370626087977,-0.25048505004267774,,,,,,,,,,,,
2000-09,86961.0,0.7792064658339456,11.37321502126899,-0.24947922864672897,,,,,,,,,,,,
2000-10,86971.0,0.779247193326703,11.373330008735483,-0.24942696210350868,,,,,,,,,,,,
2000-11,87172.0,0.7797416723317471,11.375638457415702,-0.2487926034720669,,,,,,,,,,,,
2000-12,87338.0,0.7804167560225892,11.377540927762023,-0.2479271993942433,,,,,,,,,,,,
2001-01,87333.0,0.7806790145528659,11.377483677273947,-0.24759120651323346,,,,,,,,,,,,
2001-02,87404.0,0.7812159239198441,11.378296327186757,-0.24690369626539108,,,,,,,,,,,,
2001-03,87396.0,0.7816754020356689,11.378204794005915,-0.246315711520154,,,,,,,,,,,,
2001-04,87211.0,0.7824000143541529,11.376085748730224,-0.24538914191521977,,,,,,,,,,,,
2001-05,87261.0,0.7834600777525387,11.37665890661652,-0.244035172214255,,,,,,,,,,,,
2001-06,87200.0,0.7844336694763545,11.375959609897071,-0.24279326172042107,,,,,,,,,,,,
2001-07,87151.0,0.7852361087334553,11.37539752535164,-0.24177083096696741,,,,,,,,,,,,
2001-08,87135.0,0.78639567520735,11.375213919094742,-0.2402952096463091,,,,,,,,,,,,
2001-09,86986.0,0.7870540440278319,11.373502465147553,-0.23945836198495013,,,,,,,,,,,,
2001-10,86798.0,0.7878050772847327,11.371338858908329,-0.23850458357560383,,,,,,,,,,,,
2001-11,86609.0,0.7886594183102952,11.36915901524758,-0.23742071380043567,,,,,,,,,,,,
2001-12,86534.0,0.7893421388696319,11.368292679274532,-0.23655541604603397,,,,,,,,,,,,
2002-01,86519.0,0.7902577592663634,11.368119321978934,-0.23539610918565634,,,,,,,,,,,,
2002-02,86467.0,0.7907578625842502,11.367518117239056,-0.23476347364726619,,,,,,,,,,,,
2002-03,86504.0,0.7915015875049181,11.367945934625373,-0.23382339397146057,,,,,,,,,,,,
2002-04,86484.0,0.7921738891484158,11.36771470471244,-0.23297435426124768,,,,,,,11.425783522294843,-0.18122679163619806,91654.69892677748,0.8342461371932275,-0.05806881758240223,-0.05174756262504962
2002-05,86512.0,0.7928297806044832,11.368038411621786,-0.2321467328417872,,,,,,,11.386281657577626,-0.18102838240686675,88104.74392977948,0.8344116757480262,-0.018243245955840592,-0.05111835043492044
2002-06,86548.0,0.7931088201603665,11.36845445230732,-0.2317948408345831,,,,,,,11.407384085406196,-0.1815003578966668,89983.7237203816,0.834017946811183,-0.03892963309887598,-0.0502944829379163
2002-07,86519.0,0.7934611151870873,11.368119321978934,-0.23135074439148037,,,,,,,11.421729498360186,-0.18126371240058264,91283.88074436766,0.8342153367567489,-0.05361017638125176,-0.05008703199089773
2002-08,86544.0,0.7940399295361127,11.368408234111207,-0.230621529911152,,,,,,,11.405239799421956,-0.18115848557066672,89790.97960590236,0.834303123210767,-0.036831565310748715,-0.04946304434048529
2002-09,86560.0,0.7944491354308161,11.368593094080309,-0.23010631590964584,,,,,,,11.425998304087969,-0.18085883186991802,91674.38680158423,0.8345531626899401,-0.0574052100076603,-0.04924748403972781
2002-10,86735.0,0.7953107520768765,11.370612772195509,-0.22902235758714043,,,,,,,11.409040413119445,-0.1814118659784656,90132.88975553786,0.8340917539247289,-0.03842764092393658,-0.04761049160867484
2002-11,86753.0,0.7956436006786811,11.370820279343722,-0.22860393124312323,,,,,,,11.417965583217555,-0.1814791278793698,90940.94176483441,0.8340356532145727,-0.0471453038738332,-0.04712480336375344
2002-12,86689.0,0.7962104025643616,11.370082280440288,-0.22789180323580713,,,,,,,11.429640878854318,-0.18090407251888574,92008.92653276066,0.8345154078172958,-0.05955859841403033,-0.04698773071692139
2003-01,86801.0,0.7967268488347545,11.371373421319406,-0.22724338310747594,,,,,,,11.404602443295492,-0.18134960924107957,89733.7690086483,0.834143683372471,-0.03322902197608535,-0.04589377386639637
2003-02,86795.0,0.797623533087661,11.37130429530265,-0.2261185558955699,,,,,,,11.408231136815392,-0.18133374179490952,90059.97685096518,0.8341569192074743,-0.036926841512741504,-0.044784814100660375
2003-03,86680.0,0.7979746835443038,11.369978455650296,-0.22567840691739782,,,,,,,11.407289395966636,-0.18105885622283696,89975.20361540132,0.8343862484276118,-0.03731094031634008,-0.04461955069456086
2003-04,86715.0,0.798642450588517,11.370382158184686,-0.2248419295066603,,,,,,,11.381364427209217,-0.18114212687491646,87672.57601271759,0.8343167714333565,-0.010982269024530922,-0.043699802631743834
2003-05,86796.0,0.7990057995028997,11.371315816637281,-0.22438707479051553,,,,,,,11.402797263847138,-0.18097118580206423,89571.9295715719,0.8344594026277813,-0.03148144720985613,-0.04341588898845131
2003-06,86792.0,0.7993368944557009,11.371269730502286,-0.22397277695715545,,,,,,,11.403827849790567,-0.18117218098283902,89664.2887269632,0.8342916971638604,-0.03255811928828045,-0.04280059597431643
2003-07,86842.0,0.8000110547116102,11.371845654588377,-0.2231297330201701,,,,,,,11.393916214102454,-0.1814072099784731,88779.95878073646,0.8340956374649697,-0.022070559514077104,-0.04172252304169702
2003-08,86891.0,0.8001233919905706,11.37240973857126,-0.22298932321976053,,,,,,,11.400843649488273,-0.18116942124874763,89397.11138307235,0.8342939995902764,-0.02843391091701264,-0.0418199019710129
2003-09,87049.0,0.800465295913488,11.374226457479576,-0.22256210049764383,,,,,,,11.385853500428592,-0.18117935901634896,88067.02932826636,0.8342857086115942,-0.011627042949015731,-0.041382741481294866
2003-10,87189.0,0.8007733213324639,11.375833455150905,-0.2221773665554845,,,,,,,11.373818623631713,-0.1813168712590713,87013.50570975586,0.8341709920003818,0.0020148315191921284,-0.040860495296413196
