# Industry: Repossession, court reporting, stenotype, and other business support services and credit bureaus
# Series ID: CES6056149001
# Denominator: Administrative and support services (CES6056100001)
# Generated: 2026-03-04
date,employment_level,employment_share,log_level,log_share,trend_log_level,predicted_level,resid_log_level,trend_log_share,predicted_share_log_trend,resid_log_share,trend_raw_share,resid_raw_share_pct_dev
2000-01,119.5,0.0153342743487745,4.783316371371566,-4.177664802471998,,,,,,,,
2000-02,119.2,0.0152785254684816,4.7808027546312495,-4.181307000654082,,,,,,,,
2000-03,118.9,0.0151364701089724,4.778282803696737,-4.190648208158344,,,,,,,,
2000-04,118.8,0.0150239016617345,4.777441406928545,-4.198112901949359,,,,,,,,
2000-05,118.4,0.0150931851209749,4.774068722449905,-4.193511953526928,,,,,,,,
2000-06,118.6,0.0150844525844525,4.775756486563625,-4.194090695763241,,,,,,,,
2000-07,119.0,0.0150994150562738,4.77912349311153,-4.193099273906706,,,,,,,,
2000-08,118.7,0.0150699540410837,4.776599301615622,-4.195052316044222,,,,,,,,
2000-09,118.4,0.014988859631355,4.774068722449905,-4.200448045054698,,,,,,,,
2000-10,117.2,0.0148691338602656,4.763881877142913,-4.208467767666805,,,,,,,,
2000-11,117.5,0.0148986889153754,4.7664383335842135,-4.206482062158954,,,,,,,,
2000-12,117.5,0.0149830404733365,4.7664383335842135,-4.20083635264089,,,,,,,,
2001-01,117.9,0.0150649748917085,4.769836807543325,-4.195382773065151,,,,,,,,
2001-02,117.4,0.0151010380355787,4.765586907393996,-4.192991793445965,,,,,,,,
2001-03,116.1,0.0150834069531777,4.754451888703846,-4.194160016642563,,,,,,,,
2001-04,116.4,0.0153212325431403,4.757032535297338,-4.178515664698286,,,,,,,,
2001-05,116.8,0.0154283072452281,4.760463070394127,-4.171551324054306,,,,,,,,
2001-06,116.7,0.0155229518881602,4.75960653929251,-4.165435583333203,,,,,,,,
2001-07,117.4,0.0156840741186058,4.765586907393996,-4.155109468816865,,,,,,,,
2001-08,117.7,0.015790815299784,4.768139014266231,-4.1483268181157165,,,,,,,,
2001-09,117.5,0.0158597324766828,4.7664383335842135,-4.143971930718278,,,,,,,,
2001-10,115.8,0.0157630371751766,4.751864565138895,-4.150087498958441,,,,,,,,
2001-11,118.2,0.0162731465546912,4.772378104971998,-4.118238980340944,,,,,,,,
2001-12,119.3,0.0164182596369541,4.78164132910387,-4.109361171016523,,,,,,,,
2002-01,120.8,0.0166347650064032,4.794136285500715,-4.096260496067551,,,,,,,,
2002-02,121.2,0.016680199832097,4.797442073635214,-4.093532901781753,,,,,,,,
2002-03,121.0,0.0165332167354412,4.795790545596741,-4.1023837862360955,,,,,,,,
2002-04,120.2,0.0163722298650176,4.789157022101107,-4.112168680319978,,,,,,,,
2002-05,120.2,0.0163755755973951,4.789157022101107,-4.111964347092643,,,,,,,,
2002-06,118.3,0.0161208999359524,4.773223770984341,-4.127638716169607,,,,,,,,
2002-07,116.5,0.0159781654597322,4.757891273005756,-4.136532147503868,,,,,,,,
2002-08,116.9,0.0159834832781864,4.761318868478023,-4.136199385039273,,,,,,,,
2002-09,115.7,0.0158423704677401,4.751000634199631,-4.145067253051244,,,,,,,,
2002-10,116.2,0.0158751844363079,4.755312844417811,-4.142998116235727,,,,,,,,
2002-11,116.3,0.0159088421974173,4.7561730595246186,-4.140880211284393,,,,,,,,
2002-12,116.6,0.0159697588100749,4.758749273916392,-4.137058419557121,,,,,,,,
2003-01,116.0,0.0158344481148816,4.7535901911063645,-4.145567451832446,,,,,,,,
2003-02,115.7,0.0158057950028005,4.751000634199631,-4.1473786338646,,,,,,,,
2003-03,114.3,0.0156953751510491,4.738826570800765,-4.154389186390314,,,,,,,,
2003-04,116.3,0.0159891114563427,4.7561730595246186,-4.135847322389297,,,,,,,,
2003-05,116.4,0.0158676063634009,4.757032535297338,-4.143475583582489,,,,,,,,
2003-06,117.2,0.0159083505266587,4.763881877142913,-4.140911117264245,,,,,,,,
2003-07,118.2,0.0159333549013264,4.772378104971998,-4.13934057451402,,,,,,,,
2003-08,116.0,0.0156384814495254,4.7535901911063645,-4.158020642599016,,,,,,,,
2003-09,115.7,0.0155667675748402,4.751000634199631,-4.162616920672623,,,,,,,,
2003-10,115.1,0.0154687667992688,4.745801315727837,-4.168932333200426,,,,,,,,
2003-11,113.9,0.0152902325081888,4.735320870453137,-4.180541052604214,,,,,,,,
2003-12,111.2,0.0148834221163369,4.711330381816482,-4.2075072950821335,,,,,,,,
2004-01,108.9,0.0145545427815348,4.690430029938915,-4.2298521154325535,,,,,,,,
2004-02,108.9,0.0145535702353428,4.690430029938915,-4.2299189384651426,,,,,,,,
2004-03,111.6,0.0149227786320786,4.71492104994721,-4.204866466152172,,,,,,,,
2004-04,111.4,0.0147198731501057,4.713127327493184,-4.218556783238531,,,,,,,,
2004-05,109.1,0.014319652443266,4.692264892839025,-4.246122388465825,,,,,,,,
2004-06,109.8,0.0144242137621187,4.69866052907543,-4.238846973299178,,,,,,,,
2004-07,109.9,0.0143821812756824,4.699570861409576,-4.241765250036782,,,,,,,,
2004-08,111.0,0.0145692234997637,4.709530201312334,-4.228843954652073,,,,,,,,
2004-09,111.5,0.0146321618855148,4.7140245909001735,-4.224533304155241,,,,,,,,
2004-10,112.6,0.0146345901404972,4.72384171570559,-4.224367364662822,,,,,,,,
2004-11,113.0,0.0147377207397553,4.727387818712341,-4.217345035130374,,,,,,,,
2004-12,113.6,0.0148492849860134,4.732683506287051,-4.20980356398264,,,,,,,,
2005-01,112.0,0.0145945452886983,4.718498871295094,-4.227107430440716,,,,,,,,
2005-02,112.6,0.0145822811039019,4.72384171570559,-4.227948110325065,,,,,,,,
2005-03,111.9,0.0144646527319967,4.71760561531788,-4.236047348308748,,,,,,,,
2005-04,111.0,0.0142886566088254,4.709530201312334,-4.2482893006389695,,,,,,,,
2005-05,110.8,0.0142552041787818,4.707726774313183,-4.2506332334102375,,,,,,,,
2005-06,110.9,0.0141961085509472,4.7086288943563215,-4.254787397640253,,,,,,,,
2005-07,110.2,0.0140450154214779,4.702296896718814,-4.2654877204216985,,,,,,,,
2005-08,109.6,0.0139344470719861,4.696837374513915,-4.273391297917908,,,,,,,,
2005-09,113.1,0.0142786804529788,4.728272383122075,-4.248987731593912,,,,,,,,
2005-10,108.2,0.0136654121094243,4.6839813664123815,-4.292887302030922,,,,,,,,
2005-11,108.1,0.0135684699384962,4.683056724645162,-4.30000656473521,,,,,,,,
2005-12,105.3,0.0132168543133637,4.6568134191399295,-4.326262421937741,,,,,,,,
2006-01,106.7,0.0134009871767498,4.670021158307708,-4.312426904832064,,,,,,,,
2006-02,107.9,0.0134930658896794,4.681204872264089,-4.305579363296363,,,,,,,,
2006-03,110.7,0.0137811694697922,4.706823839714591,-4.284452149813881,,,,,,,,
2006-04,110.4,0.0137666159563059,4.704110133842995,-4.285508751251359,,,,,,,,
2006-05,111.0,0.0137948176225688,4.709530201312334,-4.283462291946217,,,,,,,,
2006-06,111.2,0.0137627168989331,4.711330381816482,-4.285792016917067,,,,,,,,
2006-07,111.1,0.0137590251030998,4.7104306966455844,-4.2860602990523455,,,,,,,,
2006-08,111.4,0.0137571626160837,4.713127327493184,-4.2861956729666355,,,,,,,,
2006-09,111.9,0.0138457540924782,4.71760561531788,-4.279776657069038,,,,,,,,
2006-10,113.9,0.014104564479778,4.735320870453137,-4.261256812014595,,,,,,,,
2006-11,112.8,0.0139324621427336,4.725616339063959,-4.273533755715475,,,,,,,,
2006-12,115.7,0.014264930709671,4.751000634199631,-4.249951151694682,,,,,,,,
2007-01,115.5,0.0142034973806537,4.749270529961848,-4.254267050288179,,,,,,,,
2007-02,115.5,0.0142061178554296,4.749270529961848,-4.254082572268216,,,,,,,,
2007-03,114.4,0.0140620006391818,4.739701078945697,-4.264279109750625,,,,,,,,
2007-04,115.3,0.0142079061514195,4.747537427275013,-4.253956698087788,,,,,,,,
2007-05,116.3,0.0143521775079288,4.7561730595246186,-4.24385360557546,,,,,,,,
2007-06,115.1,0.0142274412855377,4.745801315727837,-4.2525826943247,,,,,,,,
2007-07,115.6,0.014319158687493,4.750135956238277,-4.246156870048932,,,,,,,,
2007-08,115.2,0.0143023862140888,4.746669748261791,-4.247328887519113,,,,,,,,
